Question,Answer,Tags
Configuration Item (cmdb_ci) (platform overview),"the base table of the CMDB, extended by server, database, application, and so on.","notes,platform-overview"
User (sys_user) (platform overview),an individual account.,"notes,platform-overview"
Group (sys_user_group) (platform overview),"a collection of users, typically for assignment and notification.","notes,platform-overview"
Role (sys_user_role) (platform overview),"a set of permissions. Roles are granted to users or, better, to groups.","notes,platform-overview"
Role inheritance (platform overview),"a role can contain other roles, and a user receives all contained roles.","notes,platform-overview"
Best practice (platform overview),"assign roles to groups and users to groups, rather than roles directly to users. It scales and it is auditable.","notes,platform-overview"
admin (platform overview),"full access, including the ability to bypass most ACLs. Should be tightly limited.","notes,platform-overview"
itil (platform overview),the standard fulfiller role for ITSM records.,"notes,platform-overview"
approver_user (platform overview),can approve requests.,"notes,platform-overview"
catalog_admin (platform overview),manages the service catalog.,"notes,platform-overview"
security_admin (platform overview),required to modify high-security settings including ACLs. Elevated separately.,"notes,platform-overview"
No role (platform overview),"self-service users, who can raise and view their own requests only.","notes,platform-overview"
Global scope (platform overview),the default scope where the base system lives.,"notes,platform-overview"
Scoped application (platform overview),"a namespaced application with its own tables and restricted access to other scopes' data, protecting the platform from unintended interference.","notes,platform-overview"
Application scope selector (platform overview),determines which scope new artefacts are created in. Creating something in the wrong scope is a common beginner mistake.,"notes,platform-overview"
System Properties (platform overview),"instance-wide configuration values, in sys_properties.","notes,platform-overview"
Plugins (platform overview),"optional functionality activated per instance. Some cannot be deactivated once active, which is why they are activated on sub-production first.","notes,platform-overview"
Update sets (platform overview),the mechanism for moving configuration between instances. Covered in the configuration note.,"notes,platform-overview"
System logs (platform overview),"platform activity, in syslog and related tables.","notes,platform-overview"
Instance upgrade (platform overview),"the ServiceNow-run process of applying a new family release, with skipped-changes review for customised records.","notes,platform-overview"
List view (lists forms tasks),a table of records with configurable columns.,"notes,lists-forms-tasks"
Condition builder (lists forms tasks),"the structured filter interface, reached via the funnel icon.","notes,lists-forms-tasks"
Breadcrumb (lists forms tasks),"the filter shown above the list. Clicking a segment removes the conditions to its right, which is the fastest way to widen a filter.","notes,lists-forms-tasks"
Personalise list (gear icon) (lists forms tasks),changes columns for you only.,"notes,lists-forms-tasks"
Configure list layout (lists forms tasks),"changes columns for everyone, and requires a role.","notes,lists-forms-tasks"
Group by (lists forms tasks),collapses the list into groups with counts.,"notes,lists-forms-tasks"
Sorting (lists forms tasks),click a column header; sort order is part of the saved filter.,"notes,lists-forms-tasks"
Saved filter (lists forms tasks),"reusable, and shareable with a group or globally.","notes,lists-forms-tasks"
List editing (lists forms tasks),"editing values directly in the list, double-clicking a cell. Not available on all fields.","notes,lists-forms-tasks"
Search (lists forms tasks),the search box searches the current list; the global search searches across configured tables.,"notes,lists-forms-tasks"
Form view (lists forms tasks),"one record, with sections, fields, and related lists.","notes,lists-forms-tasks"
Form layout / Configure Form Layout (lists forms tasks),"which fields appear and in what order, for everyone.","notes,lists-forms-tasks"
Form sections (lists forms tasks),"grouping of fields, displayed as tabs or stacked.","notes,lists-forms-tasks"
Form design (lists forms tasks),the drag-and-drop alternative to form layout.,"notes,lists-forms-tasks"
Personalise form (lists forms tasks),shows or hides fields for the current user only.,"notes,lists-forms-tasks"
View (lists forms tasks),"a named form or list arrangement, so different audiences see different layouts of the same table.","notes,lists-forms-tasks"
View rule (lists forms tasks),determines which view a user sees automatically.,"notes,lists-forms-tasks"
Mandatory field (lists forms tasks),marked with a red asterisk or bar; the record cannot be saved without it.,"notes,lists-forms-tasks"
Read-only field (lists forms tasks),visible but not editable.,"notes,lists-forms-tasks"
Field status indicator (lists forms tasks),the coloured bar at the left of a field showing mandatory or read-only state.,"notes,lists-forms-tasks"
Save versus Update (lists forms tasks),Save keeps you on the form; Update saves and returns you to the previous list.,"notes,lists-forms-tasks"
Insert and Insert and Stay (lists forms tasks),"available from the context menu, create a *copy* as a new record.","notes,lists-forms-tasks"
Context menu (three bars / hamburger) (lists forms tasks),"form actions including Save, Insert, Copy sys_id, Configure, and History.","notes,lists-forms-tasks"
Related list (lists forms tasks),"records related to this one, for example Affected CIs on a Change.","notes,lists-forms-tasks"
Activity stream / Activity formatter (lists forms tasks),the chronological record of changes and journal entries.,"notes,lists-forms-tasks"
Work notes versus Additional comments (lists forms tasks),Work notes are internal to fulfillers; Additional comments are customer-visible. Choosing the wrong one leaks internal discussion to the requester.,"notes,lists-forms-tasks"
Task table (lists forms tasks),"the base table for work items. Incident, Problem, Change Request, and Catalog Task all extend it.","notes,lists-forms-tasks"
Number (lists forms tasks),"the human-readable identifier, generated from a number maintenance record per table (INC, PRB, CHG, RITM).","notes,lists-forms-tasks"
State (lists forms tasks),the lifecycle position. Values differ by table.,"notes,lists-forms-tasks"
Assignment group and Assigned to (lists forms tasks),"who owns the work. Assignment group is usually set first, then an individual.","notes,lists-forms-tasks"
Priority (lists forms tasks),"calculated from Impact and Urgency via the priority lookup rules. Priority is normally read-only because it is derived, and administrators change the lookup rules rather than the field.","notes,lists-forms-tasks"
SLA (Service Level Agreement) (lists forms tasks),"a timed commitment attached to a task, tracked by an SLA definition with start, pause, and stop conditions.","notes,lists-forms-tasks"
Approval (lists forms tasks),a record requiring a decision before work proceeds.,"notes,lists-forms-tasks"
Incident (lists forms tasks),restore service as quickly as possible after an unplanned interruption. Measured on speed of restoration.,"notes,lists-forms-tasks"
Problem (lists forms tasks),find and remove the underlying cause of incidents. Measured on prevention.,"notes,lists-forms-tasks"
Change (lists forms tasks),"controlled modification of the environment. Types: standard (pre-approved, low risk, from a template), normal (assessed and approved), emergency (expedited, approved retrospectively where necessary).","notes,lists-forms-tasks"
Request (Service Catalog) (lists forms tasks),"a user asking for something from the catalog, producing a Request (REQ), Requested Items (RITM), and Catalog Tasks (SCTASK).","notes,lists-forms-tasks"
Knowledge (lists forms tasks),articles supporting self-service and fulfiller efficiency.,"notes,lists-forms-tasks"
Notification (lists forms tasks),an email triggered by a record event or condition.,"notes,lists-forms-tasks"
Trigger types (lists forms tasks),"record inserted or updated, an event being fired, or a scheduled trigger.","notes,lists-forms-tasks"
Recipients (lists forms tasks),"users, groups, or fields on the record such as Assigned to.","notes,lists-forms-tasks"
Weight (lists forms tasks),"controls which of several matching notifications is sent, preventing duplicates.","notes,lists-forms-tasks"
Subscription (lists forms tasks),allows users to opt in or out of certain notifications.,"notes,lists-forms-tasks"
Email client (lists forms tasks),"lets fulfillers send email directly from a record, logging it against that record.","notes,lists-forms-tasks"
Service Catalog (self service process automation),the storefront where users request goods and services.,"notes,self-service-process-automation"
Catalog item (self service process automation),"a single requestable thing, with variables collecting the requester's input.","notes,self-service-process-automation"
Record producer (self service process automation),"a catalog-style form that creates a record on *any* table, commonly used to raise an Incident through a friendly interface. Distinguishing it from a catalog item is a standard exam question: a catalog item generates a request, a record producer creates a record directly.","notes,self-service-process-automation"
Order guide (self service process automation),"bundles several catalog items into one ordering experience, for example new-hire onboarding.","notes,self-service-process-automation"
Category (self service process automation),organises items within a catalog.,"notes,self-service-process-automation"
Variable (self service process automation),"a field on a catalog item: single line text, select box, reference, checkbox, multiple choice, and others.","notes,self-service-process-automation"
Variable set (self service process automation),a reusable group of variables shared across items.,"notes,self-service-process-automation"
Catalog client script (self service process automation),"runs in the browser on catalog forms, for dynamic behaviour.","notes,self-service-process-automation"
Catalog UI policy (self service process automation),"declaratively makes catalog variables mandatory, read-only, or visible.","notes,self-service-process-automation"
Service Portal (self service process automation),"the end-user-facing interface, built from pages, containers, rows, columns, and widgets.","notes,self-service-process-automation"
Widget (self service process automation),a reusable component rendering part of a page.,"notes,self-service-process-automation"
Portal versus platform UI (self service process automation),end users experience the portal; fulfillers typically work in the platform or a workspace.,"notes,self-service-process-automation"
Knowledge base (self service process automation),"a container of articles, with its own access controls.","notes,self-service-process-automation"
Article (self service process automation),"the content, moving through a lifecycle of draft, review, published, and retired.","notes,self-service-process-automation"
User criteria (self service process automation),"controls who can read or contribute to a knowledge base. This is the mechanism for knowledge access, and it is separate from ACLs.","notes,self-service-process-automation"
Article versioning and feedback (self service process automation),track changes and usefulness.,"notes,self-service-process-automation"
Flow (self service process automation),"a sequence of triggers, actions, and conditions, built in a no-code interface.","notes,self-service-process-automation"
Trigger (self service process automation),"what starts the flow: record created or updated, a schedule, an inbound email, or an application-specific event.","notes,self-service-process-automation"
Action (self service process automation),"a step performing work, for example create a record, ask for approval, or send a notification.","notes,self-service-process-automation"
Subflow (self service process automation),"a reusable flow called from another flow, with inputs and outputs.","notes,self-service-process-automation"
Data pill (self service process automation),"a reference to data produced by an earlier step, used to pass values between steps.","notes,self-service-process-automation"
Flow versus legacy Workflow (self service process automation),Flow Designer is the strategic tool; the Workflow editor still exists for older content. New automation should use Flow Designer.,"notes,self-service-process-automation"
Business rule (self service process automation),"server-side JavaScript that runs when a record is queried, inserted, updated, or deleted. Timing options are before, after, async, and display.","notes,self-service-process-automation"
Before (self service process automation),runs before the record is written; used to modify field values on the record being saved.,"notes,self-service-process-automation"
After (self service process automation),runs after the write; used to update *related* records.,"notes,self-service-process-automation"
Async (self service process automation),runs in the background via the scheduler; used for work that should not delay the user.,"notes,self-service-process-automation"
Display (self service process automation),"runs before the form loads, and is how you populate the g_scratchpad for client scripts.","notes,self-service-process-automation"
Client script (self service process automation),"runs in the browser. Types: onLoad, onChange, onSubmit, and onCellEdit (for list editing).","notes,self-service-process-automation"
UI policy (self service process automation),"declaratively sets fields mandatory, read-only, or visible on a form, based on conditions. Preferred over a client script for these tasks because it is configuration rather than code, and it runs later so it wins over conflicting client scripts.","notes,self-service-process-automation"
Data policy (self service process automation),"enforces mandatory and read-only rules at the *data* layer, so they apply to imports and web services as well as forms. A UI policy protects the form; a data policy protects the data.","notes,self-service-process-automation"
UI action (self service process automation),"a button, link, or context menu item, running client-side, server-side, or both.","notes,self-service-process-automation"
Script include (self service process automation),"reusable server-side JavaScript, called from business rules and other scripts.","notes,self-service-process-automation"
Scheduled job (scheduled script execution) (self service process automation),runs on a schedule.,"notes,self-service-process-automation"
Event (self service process automation),"a named signal recorded in the event queue, typically consumed by notifications.","notes,self-service-process-automation"
Approval (self service process automation),"a decision record assigned to a user or group, generated by a flow or workflow.","notes,self-service-process-automation"
Approval rules and delegation (self service process automation),a user can delegate approvals during absence.,"notes,self-service-process-automation"
SLA definition (self service process automation),"defines the target duration with start, pause, and stop conditions.","notes,self-service-process-automation"
Task SLA (self service process automation),"the running instance attached to a specific task, tracking elapsed and remaining time.","notes,self-service-process-automation"
Retroactive start (self service process automation),allows an SLA to count from a time earlier than attachment.,"notes,self-service-process-automation"
Table (sys_db_object) (database administration),the definition; records live in it.,"notes,database-administration"
Dictionary (sys_dictionary) (database administration),"defines every field: type, length, default, and attributes.","notes,database-administration"
Dictionary override (database administration),changes a field's behaviour on a *child* table without altering the parent. The mechanism for making an inherited field mandatory on Incident but not on Task.,"notes,database-administration"
Label (sys_documentation) (database administration),"the human-readable field and table names, and how they are translated.","notes,database-administration"
Field types (database administration),"string, integer, decimal, boolean (true/false), date, date/time, choice, reference, glide list, journal, HTML, currency, duration.","notes,database-administration"
Auto-numbering (database administration),"configured per table in Number Maintenance, producing INC0010001 and similar.","notes,database-administration"
Extending a table (database administration),creating a child that inherits all parent fields.,"notes,database-administration"
Reference field (database administration),one-to-many. The record stores the sys_id of the referenced record.,"notes,database-administration"
Glide List (database administration),"a list of references in one field, effectively many-to-many for simple cases.","notes,database-administration"
Many-to-many (m2m) table (database administration),"an intermediate table with references to both sides, used for genuine many-to-many relationships.","notes,database-administration"
Related list (database administration),the display of related records on a form.,"notes,database-administration"
Database view (database administration),joins tables for reporting purposes. Read-only.,"notes,database-administration"
Reference qualifier (database administration),"restricts which records a reference field may select. Simple, dynamic, or scripted.","notes,database-administration"
ACL (sys_security_acl) (database administration),"a rule granting access to an object, evaluated on operation.","notes,database-administration"
Operations (database administration),"create, read, write, delete, and for some objects execute.","notes,database-administration"
Levels (database administration),table-level (table.None is the table itself) and field-level (table.field). A wildcard * covers all tables or all fields.,"notes,database-administration"
ACL components (database administration),"required roles, a condition, and a script. All three must pass, plus the user must hold at least one required role.","notes,database-administration"
admin override (database administration),"the admin role bypasses most ACLs, which is why testing access as an admin proves nothing. Use impersonation.","notes,database-administration"
security_admin (database administration),"required, and must be elevated in the session, to create or modify ACLs.","notes,database-administration"
Debug Security Rules (database administration),the diagnostic tool showing which ACL granted or denied access.,"notes,database-administration"
Query business rule (database administration),"adds a condition to every query on a table, filtering out records a user should not see. This is the standard mechanism for row-level restriction, and it differs from an ACL in that the records simply never appear.","notes,database-administration"
User criteria (database administration),controls access to knowledge bases and catalogs. Not ACLs.,"notes,database-administration"
Domain separation (database administration),"partitions data and process for multiple business units or customers in one instance. An advanced feature, mentioned rather than examined deeply at CSA level.","notes,database-administration"
"Transform script (onBefore, onAfter, onStart, onComplete) (database administration)",script hooks in the transform process.,"notes,database-administration"
Import set row states (database administration),"inserted, updated, ignored, error.","notes,database-administration"
Scheduled import (database administration),runs a data source and transform automatically.,"notes,database-administration"
CMDB (Configuration Management Database) (database administration),the record of configuration items and their relationships.,"notes,database-administration"
Configuration item (CI) (database administration),"anything managed: server, application, database, service.","notes,database-administration"
CI relationships (database administration),"typed connections such as ""Runs on"" and ""Depends on"", producing the dependency map.","notes,database-administration"
CI class hierarchy (database administration),cmdb_ci extended by more specific classes.,"notes,database-administration"
Discovery and Service Mapping (database administration),"populate the CMDB automatically. Licensed separately, and outside CSA depth.","notes,database-administration"
CMDB health (database administration),"completeness, correctness, and compliance metrics.","notes,database-administration"
System Definition (database administration),"where tables, dictionary, business rules, and scheduled jobs live.","notes,database-administration"
System Diagnostics (database administration),"logs, stats, and transaction analysis.","notes,database-administration"
Table cleaner (database administration),scheduled deletion of aged records from specified tables.,"notes,database-administration"
System Clone (database administration),"copies production data to a sub-production instance, with exclusion and preservation rules.","notes,database-administration"
Configuration (configuration customization),"changing the platform using its intended settings: form layouts, UI policies, business rules on your own tables, flows, catalog items. Survives upgrades cleanly.","notes,configuration-customization"
Customisation (configuration customization),"modifying base system artefacts, for example editing a ServiceNow-provided business rule or script include. Creates upgrade risk, because your change and the vendor's change collide.","notes,configuration-customization"
Skipped changes (configuration customization),"during an upgrade, records you modified that ServiceNow also changed are *skipped* and left for manual review. Reviewing skipped changes is a required post-upgrade activity.","notes,configuration-customization"
Update set (sys_update_set) (configuration customization),a container capturing configuration changes so they can be moved between instances.,"notes,configuration-customization"
Current update set (configuration customization),"the one capturing your changes right now. Selecting the wrong one is the single most common mistake, and the changes end up in the wrong container.","notes,configuration-customization"
Default update set (configuration customization),the fallback container. Work captured here should be moved to a named set; leaving it in Default is bad practice because Default is never marked complete or moved.,"notes,configuration-customization"
Update set states (configuration customization),"In Progress, Complete, Ignore.","notes,configuration-customization"
Batching (parent and child update sets) (configuration customization),grouping related sets so they migrate together in dependency order.,"notes,configuration-customization"
Export to XML (configuration customization),"right-click a list or record to export, then import on the target. Suitable for small volumes of data.","notes,configuration-customization"
Import sets (configuration customization),the standard mechanism for bulk data.,"notes,configuration-customization"
Clone (configuration customization),"copies production over a sub-production instance, with clone exclude rules (tables not copied) and preserve rules (target data retained).","notes,configuration-customization"
GlideRecord (configuration customization),the server-side API for querying and writing records.,"notes,configuration-customization"
GlideAggregate (configuration customization),for counts and sums without retrieving every record.,"notes,configuration-customization"
GlideSystem (gs) (configuration customization),"server-side utilities: gs.info() for logging, gs.getUser(), gs.hasRole(), gs.addInfoMessage().","notes,configuration-customization"
GlideForm (g_form) (configuration customization),"client-side form API: g_form.setValue(), g_form.setMandatory(), g_form.setVisible(), g_form.addErrorMessage().","notes,configuration-customization"
GlideUser (g_user) (configuration customization),client-side user info: g_user.hasRole().,"notes,configuration-customization"
current (configuration customization),"in a business rule, the record being processed.","notes,configuration-customization"
previous (configuration customization),"the record's prior state, available in business rules other than inserts.","notes,configuration-customization"
g_scratchpad (configuration customization),"the object a display business rule populates for use by client scripts, avoiding a server round trip.","notes,configuration-customization"
Studio (configuration customization),the IDE for building scoped applications.,"notes,configuration-customization"
Application scope (configuration customization),namespacing that protects other applications' data.,"notes,configuration-customization"
Application repository / ServiceNow Store (configuration customization),distributing applications.,"notes,configuration-customization"
Delegated development (configuration customization),allowing non-admins to develop within specified applications.,"notes,configuration-customization"
Plugins (configuration customization),"activate optional functionality. Some cannot be deactivated, so activate on sub-production first.","notes,configuration-customization"
System upgrade (configuration customization),ServiceNow applies family releases; the customer reviews skipped changes and tests.,"notes,configuration-customization"
Instance security hardening (configuration customization),the security best-practice settings checklist.,"notes,configuration-customization"
Report (application reporting knowledge),a saved visualisation of data from one table or database view.,"notes,application-reporting-knowledge"
Report types (application reporting knowledge),"bar, column, pie, donut, line, time series, trend, pivot, single score, list, and map.","notes,application-reporting-knowledge"
Data source for a report (application reporting knowledge),a table or a database view when data from joined tables is needed. A report cannot join tables by itself.,"notes,application-reporting-knowledge"
Group by (application reporting knowledge),the dimension for aggregation.,"notes,application-reporting-knowledge"
Aggregation (application reporting knowledge),"count, sum, average, minimum, maximum.","notes,application-reporting-knowledge"
Filter and conditions (application reporting knowledge),which records are included.,"notes,application-reporting-knowledge"
Stacked by (application reporting knowledge),a second dimension in bar and column charts.,"notes,application-reporting-knowledge"
Drill-down (application reporting knowledge),clicking a chart segment to reach the underlying records.,"notes,application-reporting-knowledge"
Sharing (application reporting knowledge),"reports can be shared with users, groups, or roles, published to a dashboard, or scheduled by email.","notes,application-reporting-knowledge"
Scheduled report (application reporting knowledge),"emailed on a schedule as PDF, CSV, or Excel.","notes,application-reporting-knowledge"
Dashboard (application reporting knowledge),"a page of widgets, typically reports.","notes,application-reporting-knowledge"
Widget (application reporting knowledge),"a dashboard element: a report, a filter, or content.","notes,application-reporting-knowledge"
Interactive filter (application reporting knowledge),a dashboard control that filters multiple widgets at once.,"notes,application-reporting-knowledge"
Responsive dashboard (application reporting knowledge),the current dashboard framework.,"notes,application-reporting-knowledge"
Performance Analytics (PA) (application reporting knowledge),"trend analysis over time using indicators and scores collected on a schedule. It answers ""how has this changed over months,"" which reporting cannot, because reports show current data only.","notes,application-reporting-knowledge"
Indicator (application reporting knowledge),the metric PA collects.,"notes,application-reporting-knowledge"
Scorecard (application reporting knowledge),the display of an indicator over time with targets and breakdowns.,"notes,application-reporting-knowledge"
Knowledge base (application reporting knowledge),a container of articles with its own ownership and access rules.,"notes,application-reporting-knowledge"
Article lifecycle (application reporting knowledge),"draft, review, published, retired.","notes,application-reporting-knowledge"
Article template (application reporting knowledge),"a standard structure, for example how-to or troubleshooting.","notes,application-reporting-knowledge"
User criteria (application reporting knowledge),"defines who can read or contribute to a knowledge base. This is the access mechanism for knowledge, not ACLs.","notes,application-reporting-knowledge"
Can Read / Cannot Read / Can Contribute / Cannot Contribute (application reporting knowledge),the four user-criteria assignments on a knowledge base. Cannot-Read takes precedence over Can-Read.,"notes,application-reporting-knowledge"
Knowledge feedback (application reporting knowledge),"ratings, comments, and flags for review.","notes,application-reporting-knowledge"
Search and relevance (application reporting knowledge),articles surface in the portal and in the platform search.,"notes,application-reporting-knowledge"
Portal (application reporting knowledge),"the end-user experience, composed of pages built from widgets.","notes,application-reporting-knowledge"
Theme (application reporting knowledge),"branding: colours, logos, fonts.","notes,application-reporting-knowledge"
Page (application reporting knowledge),a portal route with a unique ID.,"notes,application-reporting-knowledge"
ITSM (application reporting knowledge),"Incident, Problem, Change, Request, Knowledge, and the CMDB underpinning them.","notes,application-reporting-knowledge"
ITOM (application reporting knowledge),"Discovery, Service Mapping, Event Management, Orchestration.","notes,application-reporting-knowledge"
ITBM / SPM (application reporting knowledge),project and portfolio management.,"notes,application-reporting-knowledge"
HR Service Delivery (application reporting knowledge),HR cases and employee service.,"notes,application-reporting-knowledge"
CSM (application reporting knowledge),customer service management.,"notes,application-reporting-knowledge"
SecOps (application reporting knowledge),security incident response and vulnerability response.,"notes,application-reporting-knowledge"
GRC (application reporting knowledge),"governance, risk, and compliance.","notes,application-reporting-knowledge"
REST and SOAP (application reporting knowledge),the platform is both a provider and a consumer of web services.,"notes,application-reporting-knowledge"
Table API (application reporting knowledge),the standard REST interface for CRUD on any table.,"notes,application-reporting-knowledge"
REST API Explorer (application reporting knowledge),the built-in tool for constructing and testing calls.,"notes,application-reporting-knowledge"
Inbound email actions (application reporting knowledge),create or update records from received email.,"notes,application-reporting-knowledge"
Email accounts and notifications (application reporting knowledge),outbound configuration.,"notes,application-reporting-knowledge"
IntegrationHub (application reporting knowledge),low-code integration actions used inside Flow Designer spokes.,"notes,application-reporting-knowledge"
MID Server (application reporting knowledge),"an on-premises Java application that lets the cloud instance reach systems inside a customer network without exposing them to the internet. This is the answer whenever an integration must reach an internal, non-internet-facing system.","notes,application-reporting-knowledge"
Instance security hardening settings (application reporting knowledge),"a documented checklist including session timeouts, password policies, and blocking of high-risk features.","notes,application-reporting-knowledge"
High Security Settings plugin (application reporting knowledge),introduces the security_admin elevated role and default-deny behaviour.,"notes,application-reporting-knowledge"
Login and session management (application reporting knowledge),"SSO via SAML, multi-factor authentication, and the local login fallback.","notes,application-reporting-knowledge"
System logs and transaction logs (application reporting knowledge),diagnosing errors and slow transactions.,"notes,application-reporting-knowledge"
