Question,Answer,Tags
Instance Groups (compute resources),Managed and unmanaged groups of VMs,"notes,compute-resources"
Persistent Disks (compute resources),Durable block storage for VMs,"notes,compute-resources"
Local SSDs (compute resources),High-performance local storage,"notes,compute-resources"
Snapshots (compute resources),Point-in-time copies of persistent disks,"notes,compute-resources"
Images (compute resources),Boot disk templates for VM instances,"notes,compute-resources"
Machine Types (compute resources),Predefined and custom machine configurations,"notes,compute-resources"
Clusters (compute resources),Managed Kubernetes control plane and nodes,"notes,compute-resources"
Node Pools (compute resources),Groups of nodes with same configuration,"notes,compute-resources"
Workloads (compute resources),"Deployments, StatefulSets, DaemonSets","notes,compute-resources"
Services (compute resources),Network access to pods,"notes,compute-resources"
Ingress (compute resources),HTTP(S) load balancing for services,"notes,compute-resources"
Config Connector (compute resources),Manage GCP resources from Kubernetes,"notes,compute-resources"
Regional (data services),"Single region, 99.99% SLA (e.g., us-central1)","notes,data-services"
Multi-Regional (data services),"Span multiple regions, 99.999% SLA (e.g., nam3, eur3)","notes,data-services"
Custom (data services),Configure your own read-write regions,"notes,data-services"
Datastore mode (data services),"Server-side applications, no real-time updates","notes,data-services"
Native mode (data services),"Mobile/web apps, real-time sync","notes,data-services"
Field promotion (data services),Move high-cardinality field first,"notes,data-services"
Salting (data services),Add random prefix,"notes,data-services"
Reverse timestamp (data services),5. Scale nodes temporarily,"notes,data-services"
Duration (exam tips best practices),2 hours (120 minutes),"notes,exam-tips-best-practices"
Questions (exam tips best practices),50-60 questions,"notes,exam-tips-best-practices"
Passing Score (exam tips best practices),~70% (estimated),"notes,exam-tips-best-practices"
Format (exam tips best practices),Multiple choice and multiple select,"notes,exam-tips-best-practices"
Managed Kubernetes (gke containers),GKE (Standard or Autopilot),"notes,gke-containers"
Store container images (gke containers),Artifact Registry,"notes,gke-containers"
High availability (gke containers),Regional GKE cluster,"notes,gke-containers"
Cost optimization (gke containers),"Preemptible nodes, cluster autoscaler","notes,gke-containers"
Private cluster (gke containers),Nodes with private IPs only,"notes,gke-containers"
Pod authentication (gke containers),Workload Identity,"notes,gke-containers"
GKE Standard vs Autopilot (gke containers),"Standard = more control, Autopilot = fully managed","notes,gke-containers"
GKE vs Cloud Run (gke containers),"GKE = orchestration at scale, Cloud Run = simpler serverless","notes,gke-containers"
Zonal vs Regional (gke containers),"Zonal = single zone control plane, Regional = multi-zone HA","notes,gke-containers"
VPC-native vs Routes-based (gke containers),"VPC-native recommended (alias IPs, better integration)","notes,gke-containers"
Artifact Registry vs Container Registry (gke containers),Artifact Registry is next-gen (multi-format),"notes,gke-containers"
Grant access to user (iam security),Add user to IAM policy with appropriate role,"notes,iam-security"
VM needs to access storage (iam security),Attach service account with Storage roles,"notes,iam-security"
Temporary access (iam security),IAM conditions with time-based expression,"notes,iam-security"
Audit who accessed data (iam security),Enable Data Access logs,"notes,iam-security"
Prevent data exfiltration (iam security),VPC Service Controls,"notes,iam-security"
GKE pod authentication (iam security),Workload Identity,"notes,iam-security"
Least privilege (iam security),"Use predefined roles, grant at lowest level","notes,iam-security"
VPC Networks (networking and security),Global virtual networks,"notes,networking-and-security"
Subnets (networking and security),Regional IP address ranges,"notes,networking-and-security"
Routes (networking and security),Path definitions for network traffic,"notes,networking-and-security"
Firewall Rules (networking and security),Network security policies,"notes,networking-and-security"
VPC Peering (networking and security),Connect VPC networks privately,"notes,networking-and-security"
Shared VPC (networking and security),Share networks across projects,"notes,networking-and-security"
Private Google Access (networking and security),Access Google APIs from private IPs,"notes,networking-and-security"
Cloud NAT (networking and security),Outbound internet access for private instances,"notes,networking-and-security"
Global HTTP(S) Load Balancer (networking and security),Layer 7 global load balancing,"notes,networking-and-security"
Global SSL Proxy (networking and security),Layer 4 SSL/TLS load balancing,"notes,networking-and-security"
Global TCP Proxy (networking and security),Layer 4 TCP load balancing,"notes,networking-and-security"
Regional Network Load Balancer (networking and security),Layer 4 pass-through load balancing,"notes,networking-and-security"
Internal HTTP(S) Load Balancer (networking and security),Layer 7 internal load balancing,"notes,networking-and-security"
Internal TCP/UDP Load Balancer (networking and security),Layer 4 internal load balancing,"notes,networking-and-security"
Members (networking and security),"Users, groups, service accounts, domains","notes,networking-and-security"
Roles (networking and security),"Collections of permissions (basic, predefined, custom)","notes,networking-and-security"
Policies (networking and security),Bindings of members to roles,"notes,networking-and-security"
Service Accounts (networking and security),Identity for applications and services,"notes,networking-and-security"
Workload Identity (networking and security),Kubernetes pod identity,"notes,networking-and-security"
Organization Policies (networking and security),Centralized constraints,"notes,networking-and-security"
Cloud Armor (networking and security),DDoS protection and WAF,"notes,networking-and-security"
Cloud KMS (networking and security),Encryption key management,"notes,networking-and-security"
Secret Manager (networking and security),Store and manage secrets,"notes,networking-and-security"
VPC Service Controls (networking and security),Perimeter security for APIs,"notes,networking-and-security"
Identity-Aware Proxy (IAP) (networking and security),Context-aware access control,"notes,networking-and-security"
Security Command Center (networking and security),Security posture management,"notes,networking-and-security"
Metrics (operations and monitoring),Time-series data about resources and applications,"notes,operations-and-monitoring"
Dashboards (operations and monitoring),Visual displays of metrics and charts,"notes,operations-and-monitoring"
Alerting Policies (operations and monitoring),Notifications based on metric conditions,"notes,operations-and-monitoring"
Uptime Checks (operations and monitoring),Monitor endpoint availability and latency,"notes,operations-and-monitoring"
Groups (operations and monitoring),Organize resources for monitoring,"notes,operations-and-monitoring"
Service Monitoring (operations and monitoring),SLI/SLO/SLA tracking,"notes,operations-and-monitoring"
Monitoring Agent (operations and monitoring),Collect system and application metrics,"notes,operations-and-monitoring"
Logs Explorer (operations and monitoring),Search and filter log entries,"notes,operations-and-monitoring"
Log Sinks (operations and monitoring),"Export logs to destinations (Cloud Storage, BigQuery, Pub/Sub)","notes,operations-and-monitoring"
Log Buckets (operations and monitoring),Store and manage log data,"notes,operations-and-monitoring"
Log-based Metrics (operations and monitoring),Create metrics from log entries,"notes,operations-and-monitoring"
Exclusion Filters (operations and monitoring),Reduce log storage costs,"notes,operations-and-monitoring"
Cloud Audit Logs (operations and monitoring),"Admin, Data Access, System Event logs","notes,operations-and-monitoring"
Logging Agent (operations and monitoring),Collect application and system logs,"notes,operations-and-monitoring"
Error Groups (operations and monitoring),Aggregated similar errors,"notes,operations-and-monitoring"
Error Details (operations and monitoring),Stack traces and context,"notes,operations-and-monitoring"
Notifications (operations and monitoring),Alert on new or frequent errors,"notes,operations-and-monitoring"
Resolution Tracking (operations and monitoring),Mark errors as resolved,"notes,operations-and-monitoring"
Integration (operations and monitoring),Works with Cloud Logging automatically,"notes,operations-and-monitoring"
Traces (operations and monitoring),Request flow through distributed systems,"notes,operations-and-monitoring"
Spans (operations and monitoring),Individual operations within a trace,"notes,operations-and-monitoring"
Trace List (operations and monitoring),Browse and search traces,"notes,operations-and-monitoring"
Analysis Reports (operations and monitoring),Latency insights and trends,"notes,operations-and-monitoring"
CPU Profiling (operations and monitoring),Identify CPU-intensive code,"notes,operations-and-monitoring"
Heap Profiling (operations and monitoring),Memory allocation analysis,"notes,operations-and-monitoring"
Flame Graphs (operations and monitoring),Visual representation of profiling data,"notes,operations-and-monitoring"
Comparison Views (operations and monitoring),Compare profiles across time periods,"notes,operations-and-monitoring"
Organization (project setup and management),Top-level container for all resources,"notes,project-setup-and-management"
Folders (project setup and management),Grouping mechanism for projects,"notes,project-setup-and-management"
Projects (project setup and management),Base container for resources and billing,"notes,project-setup-and-management"
Resources (project setup and management),"Individual services and assets (VMs, buckets, etc.)","notes,project-setup-and-management"
Labels (project setup and management),Key-value pairs for resource organization,"notes,project-setup-and-management"
Tags (project setup and management),Network-level resource identification,"notes,project-setup-and-management"
Project ID (project setup and management),"Globally unique, permanent identifier","notes,project-setup-and-management"
Project Name (project setup and management),"Human-readable, changeable display name","notes,project-setup-and-management"
Project Number (project setup and management),Auto-generated numeric identifier,"notes,project-setup-and-management"
IAM Policies (project setup and management),Access control at project level,"notes,project-setup-and-management"
Quotas (project setup and management),Limits on resource usage,"notes,project-setup-and-management"
APIs & Services (project setup and management),Enabled APIs for the project,"notes,project-setup-and-management"
Billing Account (project setup and management),Pays for project resource usage,"notes,project-setup-and-management"
Budgets (project setup and management),Spending limits and alerts,"notes,project-setup-and-management"
Reports (project setup and management),Cost analysis and breakdowns,"notes,project-setup-and-management"
Exports (project setup and management),Send billing data to BigQuery,"notes,project-setup-and-management"
SKUs (project setup and management),Individual billable items,"notes,project-setup-and-management"
Committed Use Discounts (project setup and management),Long-term usage commitments,"notes,project-setup-and-management"
Sustained Use Discounts (project setup and management),Automatic discounts for consistent usage,"notes,project-setup-and-management"
Configurations (project setup and management),Named sets of settings,"notes,project-setup-and-management"
Properties (project setup and management),"Settings like project, region, zone","notes,project-setup-and-management"
Authentication (project setup and management),User and service account credentials,"notes,project-setup-and-management"
Components (project setup and management),Additional tools and extensions,"notes,project-setup-and-management"
Output Formats (project setup and management),"JSON, YAML, table, CSV","notes,project-setup-and-management"
Storage Classes (storage and databases),"Standard, Nearline, Coldline, Archive","notes,storage-and-databases"
Buckets (storage and databases),Containers for storing objects,"notes,storage-and-databases"
Objects (storage and databases),Individual files stored in buckets,"notes,storage-and-databases"
Lifecycle Management (storage and databases),Automatic object management based on rules,"notes,storage-and-databases"
Versioning (storage and databases),Keep multiple versions of objects,"notes,storage-and-databases"
Object Lifecycle (storage and databases),Automate transitions between storage classes,"notes,storage-and-databases"
Signed URLs (storage and databases),Time-limited access to objects,"notes,storage-and-databases"
CORS (storage and databases),Cross-origin resource sharing configuration,"notes,storage-and-databases"
Instances (storage and databases),Managed database instances,"notes,storage-and-databases"
Databases (storage and databases),Individual databases within an instance,"notes,storage-and-databases"
Backups (storage and databases),Automated and on-demand backups,"notes,storage-and-databases"
Read Replicas (storage and databases),Scale read operations across multiple replicas,"notes,storage-and-databases"
Failover Replicas (storage and databases),High availability configuration,"notes,storage-and-databases"
Point-in-Time Recovery (storage and databases),Restore to specific timestamp,"notes,storage-and-databases"
Maintenance Windows (storage and databases),Scheduled maintenance periods,"notes,storage-and-databases"
Documents (storage and databases),Individual records with fields,"notes,storage-and-databases"
Collections (storage and databases),Groups of documents,"notes,storage-and-databases"
Indexes (storage and databases),Query optimization structures,"notes,storage-and-databases"
Security Rules (storage and databases),Access control at document level,"notes,storage-and-databases"
Real-time Listeners (storage and databases),Subscribe to data changes,"notes,storage-and-databases"
Offline Persistence (storage and databases),Client-side caching,"notes,storage-and-databases"
Clusters (storage and databases),Sets of nodes in a specific zone,"notes,storage-and-databases"
Tables (storage and databases),Store data in rows and column families,"notes,storage-and-databases"
Column Families (storage and databases),Groups of related columns,"notes,storage-and-databases"
Replication (storage and databases),Multi-cluster replication for availability,"notes,storage-and-databases"
Datasets (storage and databases),Containers for tables and views,"notes,storage-and-databases"
Views (storage and databases),Virtual tables based on queries,"notes,storage-and-databases"
Partitioned Tables (storage and databases),Divide tables by date or range,"notes,storage-and-databases"
Clustered Tables (storage and databases),Organize data by column values,"notes,storage-and-databases"
Streaming Inserts (storage and databases),Real-time data ingestion,"notes,storage-and-databases"
BigQuery ML (storage and databases),Machine learning in SQL,"notes,storage-and-databases"
