Question,Answer,Tags
Temperature (improving output),the parameter controlling randomness in generation,"notes,improving-output"
Top-p (improving output),sampling from the smallest set of tokens reaching a cumulative probability threshold,"notes,improving-output"
Grounding (improving output),connecting a model to authoritative sources so it answers from evidence,"notes,improving-output"
RAG (improving output),"retrieval-augmented generation, retrieving relevant enterprise content into the prompt","notes,improving-output"
Function calling (improving output),the mechanism by which a model requests that application code be executed,"notes,improving-output"
Parameter-efficient fine-tuning (improving output),tuning a small set of added weights rather than the whole model,"notes,improving-output"
Model-based evaluation (improving output),using a model to score outputs against defined criteria at scale,"notes,improving-output"
Safety filter (improving output),configurable thresholds blocking harmful input or output,"notes,improving-output"
Human in the loop (improving output),requiring human review or approval before a consequential output is acted on,"notes,improving-output"
Business metrics (business strategy),"time saved, cost per case, conversion, resolution rate, customer satisfaction","notes,business-strategy"
Quality metrics (business strategy),"accuracy, faithfulness, refusal rate","notes,business-strategy"
Operational metrics (business strategy),"latency, availability, cost per request","notes,business-strategy"
Adoption metrics (business strategy),"active users, proportion of eligible work handled","notes,business-strategy"
Use case prioritization (business strategy),selecting projects by business value against feasibility,"notes,business-strategy"
Total cost of ownership (business strategy),"the full lifetime cost including data preparation, integration, evaluation, and change management","notes,business-strategy"
Data readiness (business strategy),"whether data exists, is accessible, accurate, permitted, and governed enough to use","notes,business-strategy"
Change management (business strategy),"the organizational work of training, communication, and workflow redesign that drives adoption","notes,business-strategy"
Organizational readiness (business strategy),"the skills, governance, and sponsorship needed for a project to succeed","notes,business-strategy"
Responsible AI (business strategy),"the practice of building AI that is fair, transparent, explainable, private, safe, and accountable","notes,business-strategy"
Google AI Principles (business strategy),Google's published commitments governing its AI development and use,"notes,business-strategy"
Secure AI Framework (SAIF) (business strategy),Google's conceptual framework for securing AI systems,"notes,business-strategy"
Human in the loop (business strategy),requiring human review or approval before a consequential AI output is acted on,"notes,business-strategy"
Over-reliance (business strategy),the risk that users accept AI output without appropriate scrutiny,"notes,business-strategy"
Explainability (business strategy),the ability to explain an AI-influenced decision to the person it affects,"notes,business-strategy"
Adoption metric (business strategy),a measure of how much of the eligible work actually flows through the new capability,"notes,business-strategy"
