Question,Answer,Tags
Elastic Fabric Adapter (EFA) (compute containers),"HPC, ML, OS-bypass for MPI and NCCL","notes,compute-containers"
SR-IOV (compute containers),Direct access to network adapter,"notes,compute-containers"
Event-Driven (compute containers),"Triggered by S3, DynamoDB, Kinesis, SNS, SQS, EventBridge, API Gateway","notes,compute-containers"
API Backend (compute containers),"RESTful APIs with API Gateway, GraphQL with AppSync","notes,compute-containers"
Stream Processing (compute containers),Real-time processing of Kinesis or DynamoDB streams,"notes,compute-containers"
Batch Processing (compute containers),"Scheduled with EventBridge, process S3 objects","notes,compute-containers"
Orchestration (compute containers),AWS Step Functions for complex workflows,"notes,compute-containers"
Memory (compute containers),"128 MB to 10,240 MB (CPU scales proportionally)","notes,compute-containers"
Execution Time (compute containers),Max 15 minutes (use Step Functions for longer),"notes,compute-containers"
Cold Starts (compute containers),Provisioned Concurrency eliminates cold starts (cost trade-off),"notes,compute-containers"
Initialization Code (compute containers),Outside handler function (reused across invocations),"notes,compute-containers"
Connection Pooling (compute containers),Reuse database connections,"notes,compute-containers"
Layers (compute containers),"Share code, dependencies (up to 5 layers, 250 MB total)","notes,compute-containers"
Container Images (compute containers),Package as container (up to 10 GB),"notes,compute-containers"
Unreserved Concurrency (compute containers),Shared pool across all functions,"notes,compute-containers"
Reserved Concurrency (compute containers),"Guarantee concurrency, also acts as limit","notes,compute-containers"
Provisioned Concurrency (compute containers),"Pre-warmed instances, no cold starts","notes,compute-containers"
Synchronous (compute containers),"API Gateway, ALB, direct invocation (RequestResponse)","notes,compute-containers"
Asynchronous (compute containers),"S3, SNS, EventBridge (Event)","notes,compute-containers"
Stream-Based (compute containers),"Kinesis, DynamoDB Streams (poll-based)","notes,compute-containers"
SQS (compute containers),"Poll-based with batch processing, DLQ for failures","notes,compute-containers"
Destinations (compute containers),"Send results to SNS, SQS, EventBridge, another Lambda (success/failure)","notes,compute-containers"
Function URLs (compute containers),Built-in HTTPS endpoint (alternative to API Gateway),"notes,compute-containers"
SnapStart (compute containers),Java cold start reduction (up to 10x faster),"notes,compute-containers"
Lambda@Edge (compute containers),Run at CloudFront edge locations,"notes,compute-containers"
Application Load Balancer Integration (compute containers),Lambda as ALB target,"notes,compute-containers"
EC2 Launch Type (compute containers),"Manage EC2 cluster, more control, use Reserved/Spot instances","notes,compute-containers"
Fargate Launch Type (compute containers),"Serverless, AWS manages infrastructure, pay per task","notes,compute-containers"
Task Definition (compute containers),"Blueprint for application (Docker image, CPU, memory, IAM role, networking)","notes,compute-containers"
Task (compute containers),Instantiation of task definition (one or more containers),"notes,compute-containers"
Service (compute containers),"Maintain desired count of tasks, integrate with ALB/NLB, auto-scaling","notes,compute-containers"
awsvpc (compute containers),Each task gets ENI with private IP (required for Fargate),"notes,compute-containers"
bridge (compute containers),Docker bridge network (EC2 launch type only),"notes,compute-containers"
host (compute containers),Use host's network (EC2 launch type only),"notes,compute-containers"
Fargate (compute containers),"Ephemeral storage (20 GB default, up to 200 GB)","notes,compute-containers"
EC2 (compute containers),"Bind mounts, Docker volumes, EBS volumes","notes,compute-containers"
Persistent Storage (compute containers),EFS for shared persistent storage across tasks,"notes,compute-containers"
Cluster Auto Scaling (compute containers),"EC2 launch type, scale EC2 instances based on capacity","notes,compute-containers"
Rolling Update (compute containers),Gradually replace tasks (configurable min/max healthy percent),"notes,compute-containers"
Blue/Green (compute containers),"CodeDeploy integration, traffic shifting with validation","notes,compute-containers"
Circuit Breaker (compute containers),Automatically rollback failed deployments,"notes,compute-containers"
AWS Cloud Map (compute containers),DNS-based or API-based service discovery,"notes,compute-containers"
Route 53 (compute containers),Create DNS records for services,"notes,compute-containers"
Control Plane (compute containers),"Managed by AWS (API server, etcd, controller manager, scheduler)","notes,compute-containers"
Data Plane (compute containers),"Worker nodes (EC2, Fargate, or hybrid)","notes,compute-containers"
Multi-AZ (compute containers),Control plane across 3 AZs for high availability,"notes,compute-containers"
Managed Node Groups (compute containers),"AWS manages EC2 instances, automated updates","notes,compute-containers"
Self-Managed Nodes (compute containers),"Full control, manual management","notes,compute-containers"
Amazon VPC CNI (compute containers),"Native VPC networking, pods get VPC IP addresses","notes,compute-containers"
Security Groups for Pods (compute containers),Fine-grained network security,"notes,compute-containers"
Network Policies (compute containers),Calico or Cilium for pod-to-pod communication control,"notes,compute-containers"
EBS CSI Driver (compute containers),Dynamic provisioning of EBS volumes,"notes,compute-containers"
EFS CSI Driver (compute containers),Shared storage across pods,"notes,compute-containers"
FSx for Lustre CSI Driver (compute containers),High-performance storage,"notes,compute-containers"
IAM Roles for Service Accounts (IRSA) (compute containers),Map Kubernetes service account to IAM role,"notes,compute-containers"
Pod Identity (compute containers),Fine-grained permissions per pod,"notes,compute-containers"
CloudWatch Container Insights (compute containers),"Metrics, logs, traces","notes,compute-containers"
Control Plane Logging (compute containers),"API server, audit, authenticator, controller manager, scheduler","notes,compute-containers"
Prometheus and Grafana (compute containers),Monitoring and visualization,"notes,compute-containers"
AWS Distro for OpenTelemetry (compute containers),Distributed tracing,"notes,compute-containers"
AWS Load Balancer Controller (compute containers),ALB and NLB integration,"notes,compute-containers"
Cluster Autoscaler (compute containers),Scale worker nodes,"notes,compute-containers"
Karpenter (compute containers),Advanced autoscaling with node provisioning,"notes,compute-containers"
Job Definition (compute containers),"Blueprint (Docker image, vCPU, memory, IAM role)","notes,compute-containers"
Job Queue (compute containers),Priority-based queue for jobs,"notes,compute-containers"
Compute Environment (compute containers),EC2 or Fargate resources,"notes,compute-containers"
Job (compute containers),Instance of job definition submitted to queue,"notes,compute-containers"
Spot (compute containers),"Up to 90% savings, can be interrupted","notes,compute-containers"
Priority (compute containers),Higher priority jobs run first,"notes,compute-containers"
Dependencies (compute containers),Job dependencies (run job B after job A completes),"notes,compute-containers"
Array Jobs (compute containers),"Large-scale parallel processing (1-10,000 jobs)","notes,compute-containers"
Multi-node (compute containers),MPI jobs across multiple instances,"notes,compute-containers"
EventBridge (compute containers),Schedule batch jobs,"notes,compute-containers"
Step Functions (compute containers),Orchestrate Batch jobs with other services,"notes,compute-containers"
S3 (compute containers),Input/output storage,"notes,compute-containers"
ECR (compute containers),Container images,"notes,compute-containers"
price-capacity-optimized (compute containers),Balance price and capacity (recommended),"notes,compute-containers"
capacity-optimized (compute containers),Prioritize availability,"notes,compute-containers"
lowest-price (compute containers),Minimize cost (higher interruption risk),"notes,compute-containers"
EC2 vs. Lambda (compute containers),"Long-running vs. short-duration, predictable vs. event-driven","notes,compute-containers"
ECS vs. EKS (compute containers),"Simplicity vs. Kubernetes ecosystem, AWS-native vs. portability","notes,compute-containers"
Fargate vs. EC2 (compute containers),"Serverless vs. control, cost trade-offs","notes,compute-containers"
On-Demand vs. Reserved vs. Spot (compute containers),"Reliability vs. cost, workload characteristics","notes,compute-containers"
Graviton vs. x86 (compute containers),Price-performance vs. compatibility,"notes,compute-containers"
Batch vs. EMR vs. ECS (compute containers),Batch jobs vs. big data vs. general containers,"notes,compute-containers"
Cost Analysis (cost governance),Visualize and analyze spending patterns,"notes,cost-governance"
Forecasting (cost governance),Predict future costs based on historical data,"notes,cost-governance"
Filtering (cost governance),"By service, account, tag, region, instance type, purchase option","notes,cost-governance"
Grouping (cost governance),"Group by service, account, tag, region, usage type","notes,cost-governance"
Rightsizing Recommendations (cost governance),Identify underutilized resources,"notes,cost-governance"
Savings Plans Recommendations (cost governance),Based on usage patterns,"notes,cost-governance"
Reserved Instance Recommendations (cost governance),For predictable workloads,"notes,cost-governance"
Cost Anomaly Detection (cost governance),ML-based detection of unusual spending,"notes,cost-governance"
Most Granular (cost governance),Line-item details of all charges,"notes,cost-governance"
Delivery (cost governance),"S3 bucket (CSV, Parquet)","notes,cost-governance"
Integration (cost governance),"Athena, QuickSight, Redshift for analysis","notes,cost-governance"
Tagging (cost governance),All cost allocation tags included,"notes,cost-governance"
Use Cases (cost governance),"Custom cost analytics, chargeback, compliance reporting","notes,cost-governance"
Budget Types (cost governance),Cost budgets (actual cost vs. planned),"notes,cost-governance"
Time Period (cost governance),"Monthly, quarterly, annual, or custom","notes,cost-governance"
Alerts (cost governance),"Email or SNS when threshold exceeded (50%, 80%, 100%)","notes,cost-governance"
Actions (cost governance),"Automated actions (apply SCPs, stop instances) when budget exceeded","notes,cost-governance"
ML-Based (cost governance),Detect unusual spending patterns,"notes,cost-governance"
Cost Monitors (cost governance),"Service-level, account-level, or cost allocation tag","notes,cost-governance"
Root Cause (cost governance),Drill down to specific services or resources,"notes,cost-governance"
Rightsizing (cost governance),"EC2, EBS, Lambda, ECS on Fargate, Auto Scaling groups","notes,cost-governance"
Recommendations (cost governance),"Based on CloudWatch metrics (CPU, memory, network)","notes,cost-governance"
Savings (cost governance),Estimate monthly savings,"notes,cost-governance"
Performance Risk (cost governance),"Low, medium, high risk of performance degradation","notes,cost-governance"
Organization-Wide (cost governance),Aggregate recommendations across accounts,"notes,cost-governance"
Compute Savings Plans (cost governance),"EC2, Fargate, Lambda (up to 66% savings)","notes,cost-governance"
EC2 Instance Savings Plans (cost governance),Specific instance family (up to 72% savings),"notes,cost-governance"
Commitment (cost governance),"1 or 3 years, $/hour","notes,cost-governance"
Payment (cost governance),"All upfront, partial upfront, no upfront","notes,cost-governance"
Flexibility (cost governance),"Change instance size, OS, tenancy, region (Compute Savings Plans)","notes,cost-governance"
Standard RI (cost governance),"Highest savings (up to 72%), cannot change instance type","notes,cost-governance"
Convertible RI (cost governance),"Can change instance family, OS, tenancy (up to 54% savings)","notes,cost-governance"
Modification (cost governance),"Can modify AZ, instance size (within same family), network type","notes,cost-governance"
Marketplace (cost governance),Sell unused RIs,"notes,cost-governance"
Interruption (cost governance),2-minute warning when AWS reclaims capacity,"notes,cost-governance"
Spot Fleet (cost governance),Diversify across instance types and AZs for availability,"notes,cost-governance"
Spot Blocks (cost governance),"Reserve for 1-6 hours (deprecated, use EC2 Capacity Reservations)","notes,cost-governance"
Organization Units (OUs) (cost governance),Hierarchical grouping of accounts,"notes,cost-governance"
Management Account (cost governance),Billing and organization management (no workloads),"notes,cost-governance"
Member Accounts (cost governance),Workload accounts,"notes,cost-governance"
Consolidated Billing (cost governance),"Single payment method, volume discounts","notes,cost-governance"
Service Control Policies (SCPs) (cost governance),Preventive guardrails,"notes,cost-governance"
Organizational CloudTrail (cost governance),Enable CloudTrail across all accounts,"notes,cost-governance"
Tag Policies (cost governance),Standardize tags across accounts,"notes,cost-governance"
Preventive Controls (cost governance),"Deny/allow actions at organization, OU, or account level","notes,cost-governance"
Inheritance (cost governance),Child OUs and accounts inherit parent SCPs,"notes,cost-governance"
Allow List vs. Deny List (cost governance),"Default allow (deny specific), or deny all (allow specific)","notes,cost-governance"
Limitations (cost governance),Does not affect management account root user,"notes,cost-governance"
Landing Zone (cost governance),Multi-account AWS environment with best practices,"notes,cost-governance"
Account Factory (cost governance),Automated account provisioning,"notes,cost-governance"
Guardrails (cost governance),Preventive: Implemented using SCPs (deny actions),"notes,cost-governance"
Detective (cost governance),Implemented using AWS Config rules (detect non-compliance),"notes,cost-governance"
Dashboard (cost governance),Compliance status across organization,"notes,cost-governance"
Account Vending (cost governance),Self-service account creation with governance,"notes,cost-governance"
Share Resources (cost governance),"VPC subnets, Transit Gateway, Route 53 Resolver rules, License Manager configs","notes,cost-governance"
Cross-Account (cost governance),Share with specific accounts or OUs,"notes,cost-governance"
No Duplication (cost governance),"Single resource, multiple account access","notes,cost-governance"
Cost Allocation Tags (cost governance),"Track costs by project, environment, department, owner","notes,cost-governance"
Automation Tags (cost governance),"Used by scripts and automation (backup schedule, auto-shutdown)","notes,cost-governance"
Security Tags (cost governance),"Data classification (public, confidential, restricted)","notes,cost-governance"
Compliance Tags (cost governance),"Regulatory requirements (HIPAA, PCI-DSS)","notes,cost-governance"
Best Practices (cost governance),"Consistent naming convention (Environment, Project, Owner, CostCenter)","notes,cost-governance"
Product Portfolio (cost governance),Pre-approved CloudFormation templates,"notes,cost-governance"
Self-Service (cost governance),Users launch approved resources without IAM permissions,"notes,cost-governance"
Constraints (cost governance),"Launch constraints (IAM role), template constraints (allowed values)","notes,cost-governance"
TagOptions (cost governance),Automatically apply tags to launched products,"notes,cost-governance"
Versioning (cost governance),Manage product versions,"notes,cost-governance"
Resource Inventory (cost governance),Track all resources and configuration changes,"notes,cost-governance"
Config Rules (cost governance),Evaluate resource configurations against desired state,"notes,cost-governance"
Managed Rules (cost governance),"AWS-provided (S3 encryption, public access, approved AMIs)","notes,cost-governance"
Custom Rules (cost governance),Lambda functions for custom logic,"notes,cost-governance"
Conformance Packs (cost governance),"Collection of Config rules for compliance frameworks (PCI-DSS, HIPAA, CIS)","notes,cost-governance"
Remediation (cost governance),Automated remediation using Systems Manager Automation or Lambda,"notes,cost-governance"
Multi-Account Aggregation (cost governance),Aggregate compliance data across accounts,"notes,cost-governance"
Continuous Auditing (cost governance),Automated evidence collection for compliance,"notes,cost-governance"
Frameworks (cost governance),"Pre-built for SOC 2, PCI-DSS, GDPR, HIPAA, FedRAMP, NIST","notes,cost-governance"
Assessments (cost governance),Create assessments for specific compliance requirements,"notes,cost-governance"
Evidence (cost governance),"Collect from CloudTrail, Config, Security Hub, Control Tower","notes,cost-governance"
Delegation (cost governance),Delegate review to subject matter experts,"notes,cost-governance"
Reports (cost governance),Generate audit-ready reports,"notes,cost-governance"
Compliance Reports (cost governance),"Download AWS compliance reports (SOC 1/2/3, PCI, ISO)","notes,cost-governance"
Agreements (cost governance),Sign Business Associate Agreements (BAA) for HIPAA,"notes,cost-governance"
Track Licenses (cost governance),"BYOL licenses for software (Windows Server, SQL Server, Oracle)","notes,cost-governance"
Enforce Limits (cost governance),Prevent over-licensing,"notes,cost-governance"
Discovery (cost governance),"Identify license usage across EC2, on-premises","notes,cost-governance"
Rules (cost governance),Define license rules and attach to AMIs,"notes,cost-governance"
Host Resource Groups (cost governance),Dedicated Hosts with license affinity,"notes,cost-governance"
Patch Manager (cost governance),Automated OS patching with compliance reporting,"notes,cost-governance"
Compliance (cost governance),"Check configuration compliance (patch level, software installed)","notes,cost-governance"
Inventory (cost governance),"Collect metadata from instances (software, network, OS)","notes,cost-governance"
State Manager (cost governance),Define and maintain desired state,"notes,cost-governance"
Change Calendar (cost governance),Block changes during blackout windows,"notes,cost-governance"
Chargeback (cost governance),Billing business units for actual AWS usage (enforced cost allocation),"notes,cost-governance"
Showback (cost governance),Reporting costs without billing (visibility only),"notes,cost-governance"
Implementation (cost governance),"Cost allocation tags (Department, Project, Owner)","notes,cost-governance"
Scheduling (cost governance),Turn off non-production resources outside business hours,"notes,cost-governance"
Reserved Capacity (cost governance),RIs or Savings Plans for predictable workloads,"notes,cost-governance"
Spot Instances (cost governance),"Fault-tolerant workloads (batch, ML training)","notes,cost-governance"
Storage Optimization (cost governance),"S3 Intelligent-Tiering, Glacier, lifecycle policies","notes,cost-governance"
Data Transfer (cost governance),"VPC endpoints, CloudFront, reduce cross-region transfer","notes,cost-governance"
Idle Resources (cost governance),"Identify and delete unused (unattached EBS, old snapshots, idle load balancers)","notes,cost-governance"
Activate Tags (cost governance),In Billing console (user-defined tags),"notes,cost-governance"
AWS-Generated Tags (cost governance),"aws:createdBy, aws:cloudformation:stack-name","notes,cost-governance"
Tag Editor (cost governance),Bulk tag resources across regions and accounts,"notes,cost-governance"
Resource Groups (cost governance),Group resources by tags for management,"notes,cost-governance"
Year 1 (cost governance),70% coverage with 1-year Savings Plans (balance savings with flexibility),"notes,cost-governance"
Year 2-3 (cost governance),Increase to 85% coverage with 3-year Savings Plans (higher savings),"notes,cost-governance"
On-Demand (cost governance),"15-30% for burst, new workloads, short-term projects","notes,cost-governance"
Reserved Instances (cost governance),"Legacy option, less flexible than Savings Plans","notes,cost-governance"
Preventive (cost governance),Deny regions outside US (data residency),"notes,cost-governance"
Checkpointing (cost governance),Save state every 15 minutes (resume on Spot interruption),"notes,cost-governance"
Right-Sizing (cost governance),Analyze GPU utilization with CloudWatch,"notes,cost-governance"
Savings Plans (cost governance),30% on-demand for critical training (66% savings),"notes,cost-governance"
Multi-Model Endpoints (cost governance),Deploy multiple models on single endpoint (reduce endpoint count by 80%),"notes,cost-governance"
Auto Scaling (cost governance),Scale endpoints based on invocation count,"notes,cost-governance"
Serverless Inference (cost governance),Use for infrequent inference (<10 requests/min),"notes,cost-governance"
Inference Instance Right-Sizing (cost governance),ml.m5.xlarge → ml.m5.large (50% savings),"notes,cost-governance"
Batch Transform (cost governance),For offline batch inference (cheaper than real-time endpoints),"notes,cost-governance"
S3 Intelligent-Tiering (cost governance),Training datasets automatically tier to IA or Archive,"notes,cost-governance"
Lifecycle Policies (cost governance),Delete intermediate training results after 30 days,"notes,cost-governance"
EFS Lifecycle (cost governance),Infrequent Access tier for cold training data,"notes,cost-governance"
Direct Costs (cost governance),Resources tagged with TenantId (dedicated databases for Enterprise),"notes,cost-governance"
Shared Costs (cost governance),Allocated proportionally based on usage metrics,"notes,cost-governance"
RIs vs. Savings Plans (cost governance),Flexibility vs. maximum savings,"notes,cost-governance"
Compute vs. EC2 Instance Savings Plans (cost governance),Broad vs. specific,"notes,cost-governance"
1-year vs. 3-year (cost governance),Flexibility vs. savings,"notes,cost-governance"
On-Demand vs. Reserved vs. Spot (cost governance),Workload characteristics,"notes,cost-governance"
Multi-account vs. single account (cost governance),Scale and isolation vs. simplicity,"notes,cost-governance"
SCPs vs. IAM policies (cost governance),Organization-wide vs. account-specific,"notes,cost-governance"
Preventive vs. Detective controls (cost governance),Prevent vs. detect and remediate,"notes,cost-governance"
Amazon Aurora (databases),"MySQL and PostgreSQL-compatible, cloud-native, 5x MySQL / 3x PostgreSQL performance","notes,databases"
MySQL (databases),"Open-source, widely adopted, version 5.7 and 8.0","notes,databases"
PostgreSQL (databases),"Advanced features, JSON support, full-text search, version 12-16","notes,databases"
MariaDB (databases),"MySQL fork, storage engines, advanced features","notes,databases"
Oracle (databases),"Enterprise features, BYOL or License Included","notes,databases"
SQL Server (databases),"Microsoft SQL Server, Standard/Enterprise/Web editions","notes,databases"
Single-AZ (databases),"Development, non-critical workloads","notes,databases"
Multi-AZ (databases),High availability with synchronous replication to standby (failover in 1-2 minutes),"notes,databases"
Read Replicas (databases),"Asynchronous replication for read scaling (up to 15 for Aurora, 5 for others)","notes,databases"
Cross-Region Read Replicas (databases),"Disaster recovery, local read performance","notes,databases"
General Purpose SSD (gp3/gp2) (databases),"20 GiB to 64 TiB, 3,000-16,000 IOPS","notes,databases"
Provisioned IOPS (io1) (databases),"100 GiB to 64 TiB, up to 80,000 IOPS, <10ms latency","notes,databases"
Magnetic (databases),"Legacy, not recommended","notes,databases"
Aurora (databases),"Shared storage, auto-scales up to 128 TiB, 6 copies across 3 AZs","notes,databases"
Automated Backups (databases),"Daily snapshots + transaction logs, retention 1-35 days, point-in-time recovery","notes,databases"
Manual Snapshots (databases),"User-initiated, retained indefinitely","notes,databases"
Backup Window (databases),30-minute window (configurable),"notes,databases"
Cross-Region Snapshot Copy (databases),"Disaster recovery, compliance","notes,databases"
Restore (databases),Creates new DB instance (cannot restore to existing),"notes,databases"
Encryption at Rest (databases),AES-256 with KMS (cannot enable after creation for non-Aurora),"notes,databases"
Encryption in Transit (databases),SSL/TLS connections,"notes,databases"
IAM Database Authentication (databases),"Token-based authentication (MySQL, PostgreSQL, Aurora)","notes,databases"
Secrets Manager Integration (databases),Automatic password rotation,"notes,databases"
VPC (databases),Launch in private subnets,"notes,databases"
Security Groups (databases),Network access control,"notes,databases"
Enhanced Monitoring (databases),OS-level metrics with CloudWatch Logs,"notes,databases"
Parameter Groups (databases),Engine configuration,"notes,databases"
Option Groups (databases),"Additional features (Oracle TDE, SQL Server Transparent Data Encryption)","notes,databases"
Connection Pooling (databases),RDS Proxy for connection management,"notes,databases"
Performance Insights (databases),Database performance monitoring and tuning,"notes,databases"
Query Performance (databases),"Slow query logs, explain plans","notes,databases"
Storage (databases),"Shared, distributed, auto-scaling (10 GB to 128 TB)","notes,databases"
6-Way Replication (databases),2 copies in each of 3 AZs,"notes,databases"
Self-Healing (databases),"Continuous backup to S3, automatic repair of corrupted blocks","notes,databases"
Read Scaling (databases),Up to 15 read replicas,"notes,databases"
Fast Failover (databases),Typically <30 seconds,"notes,databases"
v1 (databases),"Auto-scaling ACUs (Aurora Capacity Units), pause/resume, ideal for intermittent workloads","notes,databases"
v2 (databases),"Instant scaling, granular scaling, always available, serverless + provisioned endpoints","notes,databases"
Secondary Regions (databases),Read-only (up to 5 secondary regions),"notes,databases"
RPO (databases),"1 second, RTO: <1 minute","notes,databases"
Use Cases (databases),"Disaster recovery, global read scaling, low-latency reads","notes,databases"
Write Scaling (databases),All nodes are read-write,"notes,databases"
High Availability (databases),No single point of failure,"notes,databases"
Backtrack (databases),"Rewind database to point in time (MySQL only, up to 72 hours)","notes,databases"
Cloning (databases),"Fast, copy-on-write cloning from snapshot","notes,databases"
Database Activity Streams (databases),Real-time stream of database activity to Kinesis,"notes,databases"
Machine Learning (databases),"Integration with SageMaker, Comprehend","notes,databases"
RDS Proxy (databases),Connection pooling and management,"notes,databases"
Key-Value and Document (databases),"Flexible schema, millisecond latency","notes,databases"
Capacity Modes (databases),"On-Demand: Pay per request, automatic scaling, unpredictable workloads","notes,databases"
Provisioned (databases),"Specify RCU/WCU, lower cost for predictable traffic, Auto Scaling available","notes,databases"
Consistency (databases),"Eventually Consistent Reads: Default, 50% cheaper than strongly consistent","notes,databases"
Strongly Consistent Reads (databases),Read immediately after write,"notes,databases"
Transactional Reads/Writes (databases),ACID across multiple items,"notes,databases"
Indexes (databases),"Local Secondary Index (LSI): Same partition key, different sort key, strongly consistent","notes,databases"
NOTE: deck truncated at 300 cards,425 further term-definition pairs exist in this cert's notes. Raise MAX_CARDS in .github/scripts/build-flashcards.py to include them.,meta
