Question,Answer,Tags
DTP (Dynamic Trunking Protocol) (infrastructure),"negotiates trunking. Should be disabled (switchport nonegotiate) on ports facing end devices, because auto-negotiation enables VLAN hopping.","notes,infrastructure"
VTP (VLAN Trunking Protocol) (infrastructure),"propagates VLAN databases. Modes: server, client, transparent, and off. A higher revision number overwrites the domain, so inserting a switch with a high revision number can wipe the VLAN database. VTP transparent or version 3 mitigates this.","notes,infrastructure"
STP (802.1D) (infrastructure),prevents loops by blocking redundant paths.,"notes,infrastructure"
RSTP (802.1w) (infrastructure),"rapid convergence, port roles root/designated/alternate/backup.","notes,infrastructure"
MST (802.1s) (infrastructure),"maps many VLANs onto a few spanning-tree instances, reducing CPU load.","notes,infrastructure"
PVST+ / Rapid PVST+ (infrastructure),"Cisco per-VLAN instances, allowing per-VLAN load balancing.","notes,infrastructure"
Root bridge election (infrastructure),"lowest bridge ID, which is priority plus MAC address. Priority is set in increments of 4096.","notes,infrastructure"
Path cost (infrastructure),"lower is better, based on link speed.","notes,infrastructure"
Port states (RSTP) (infrastructure),"discarding, learning, forwarding.","notes,infrastructure"
PortFast (infrastructure),immediate forwarding for access ports connected to end devices.,"notes,infrastructure"
BPDU Guard (infrastructure),err-disables a PortFast port that receives a BPDU.,"notes,infrastructure"
Root Guard (infrastructure),prevents a neighbor from becoming root on that port.,"notes,infrastructure"
Loop Guard (infrastructure),protects against unidirectional link failures causing a blocked port to start forwarding.,"notes,infrastructure"
UDLD (infrastructure),detects unidirectional fiber links.,"notes,infrastructure"
LACP (802.3ad) (infrastructure),standard negotiation; modes active and passive. At least one side must be active.,"notes,infrastructure"
PAgP (infrastructure),Cisco proprietary; modes desirable and auto. At least one side must be desirable.,"notes,infrastructure"
On (infrastructure),"no negotiation; both sides must be On, and a mismatch causes a loop.","notes,infrastructure"
Requirements (infrastructure),"matching speed, duplex, VLAN allowed list, and trunk mode across all member ports.","notes,infrastructure"
Load balancing (infrastructure),"by source/destination MAC, IP, or port. Choose a method that varies across your traffic, or one link carries everything.","notes,infrastructure"
Metric (infrastructure),bandwidth and delay by default (K1 and K3).,"notes,infrastructure"
Feasible distance (FD) (infrastructure),the best metric to a destination.,"notes,infrastructure"
Reported/advertised distance (RD) (infrastructure),the neighbor's metric to the destination.,"notes,infrastructure"
Feasibility condition (infrastructure),"RD < FD, which guarantees loop freedom.","notes,infrastructure"
Successor (infrastructure),"the best path. Feasible successor - a backup meeting the feasibility condition, allowing instant failover without going active.","notes,infrastructure"
Active versus passive (infrastructure),a route goes active when no feasible successor exists and queries must be sent. Stuck-in-active is a scaling problem.,"notes,infrastructure"
Areas (infrastructure),"area 0 is the backbone; all other areas must connect to it, directly or via a virtual link.","notes,infrastructure"
Router types (infrastructure),"internal, backbone, ABR (area border), ASBR (autonomous system boundary).","notes,infrastructure"
LSA types (infrastructure),"Type 1 router, Type 2 network, Type 3 summary, Type 4 ASBR summary, Type 5 external, Type 7 NSSA external.","notes,infrastructure"
Area types (infrastructure),"standard, stub (no Type 5), totally stubby (no Type 3 or 5), NSSA (allows Type 7), totally NSSA.","notes,infrastructure"
Network types (infrastructure),"broadcast (DR/BDR elected), point-to-point (no DR), non-broadcast, point-to-multipoint.","notes,infrastructure"
DR/BDR election (infrastructure),"highest priority, then highest router ID. Priority 0 means never DR.","notes,infrastructure"
Adjacency requirements (infrastructure),"matching area, hello and dead timers, subnet, authentication, MTU, and area type. Mismatches are the standard troubleshooting scenario.","notes,infrastructure"
eBGP (infrastructure),between autonomous systems; AD 20; TTL 1 by default so peers must be directly connected unless multihop is configured.,"notes,infrastructure"
iBGP (infrastructure),"within an AS; AD 200; iBGP routes are not advertised to other iBGP peers, requiring a full mesh, route reflectors, or confederations.","notes,infrastructure"
Path selection order (infrastructure),"weight (highest, Cisco-only, local), local preference (highest, AS-wide), locally originated, AS path (shortest), origin (IGP < EGP < incomplete), MED (lowest), eBGP over iBGP, lowest IGP metric to next hop, oldest route, lowest router ID.","notes,infrastructure"
Attributes (infrastructure),"well-known mandatory (origin, AS path, next hop), well-known discretionary (local preference, atomic aggregate), optional transitive (community, aggregator), optional non-transitive (MED).","notes,infrastructure"
Route reflector (infrastructure),relaxes the iBGP full-mesh requirement.,"notes,infrastructure"
RF fundamentals (infrastructure),"2.4 GHz has three non-overlapping channels (1, 6, 11); 5 GHz has many more.","notes,infrastructure"
Signal metrics (infrastructure),"RSSI (received signal strength), SNR (signal-to-noise ratio), and noise floor. SNR is the better predictor of usable throughput.","notes,infrastructure"
802.11 standards (infrastructure),"802.11n (Wi-Fi 4), ac (Wi-Fi 5), ax (Wi-Fi 6/6E), be (Wi-Fi 7).","notes,infrastructure"
AP-to-WLC association (infrastructure),"the AP discovers a WLC by DHCP option 43, DNS, broadcast, or a primed controller, then builds a CAPWAP tunnel.","notes,infrastructure"
Roaming (infrastructure),"intra-controller, inter-controller (Layer 2), and Layer 3 roaming with anchor and foreign controllers.","notes,infrastructure"
WLAN security (infrastructure),"WPA2 with AES, WPA3 with SAE, 802.1X with EAP, and PSK.","notes,infrastructure"
NTP (infrastructure),stratum hierarchy; authenticated NTP prevents spoofed time.,"notes,infrastructure"
PTP (infrastructure),sub-microsecond precision where NTP is insufficient.,"notes,infrastructure"
NAT and PAT (infrastructure),"inside local, inside global, outside local, outside global. Learn the four terms; questions use them precisely.","notes,infrastructure"
First-hop redundancy (infrastructure),"HSRP - Cisco, active and standby, virtual MAC 0000.0c07.acXX, default priority 100, preemption off by default.","notes,infrastructure"
VRRP (infrastructure),"standard, master and backup, can use a real interface address as the virtual IP, preemption on by default.","notes,infrastructure"
GLBP (infrastructure),"Cisco, load balances across multiple forwarders (AVG and AVFs).","notes,infrastructure"
SNMP (infrastructure),v2c uses community strings in clear text; v3 adds authentication and encryption.,"notes,infrastructure"
Syslog severities (infrastructure),0 emergency through 7 debug. Lower is more severe.,"notes,infrastructure"
ping (network assurance),"reachability using ICMP echo. Extended ping allows source, size, and DF-bit control, which is how you test path MTU.","notes,network-assurance"
traceroute (network assurance),hop-by-hop path discovery using TTL expiry.,"notes,network-assurance"
debug (network assurance),"detailed real-time output. CPU-intensive and capable of destabilizing a production device, so use conditional debugging and always have undebug all ready.","notes,network-assurance"
Conditional debugging (network assurance),debug condition interface or similar to limit output scope.,"notes,network-assurance"
Ping sweep and path MTU discovery (network assurance),ping size df-bit to find the largest frame that traverses the path.,"notes,network-assurance"
SPAN (local) (network assurance),mirrors traffic from source ports or VLANs to a destination port on the same switch.,"notes,network-assurance"
RSPAN (network assurance),mirrors across switches using a dedicated RSPAN VLAN.,"notes,network-assurance"
ERSPAN (network assurance),"encapsulates mirrored traffic in GRE, so it can cross a routed network to a remote analyzer.","notes,network-assurance"
Embedded Packet Capture (EPC) (network assurance),"captures on the device itself and exports a pcap, without needing an external analyzer.","notes,network-assurance"
NetFlow (network assurance),"records flows: a unidirectional stream identified by source and destination address, ports, protocol, and interface. Answers ""who talked to whom and how much.""","notes,network-assurance"
Flexible NetFlow (network assurance),"user-defined key and non-key fields, with a flow record, flow monitor, flow exporter, and optional flow sampler.","notes,network-assurance"
IPFIX (network assurance),the IETF standard derived from NetFlow v9.,"notes,network-assurance"
NetFlow versus SPAN (network assurance),NetFlow gives metadata about all traffic at low overhead; SPAN gives full packets for a subset. Choose by whether you need payload.,"notes,network-assurance"
Syslog severities (network assurance),"0 emergency, 1 alert, 2 critical, 3 error, 4 warning, 5 notification, 6 informational, 7 debugging. Configuring level 4 logs levels 0 through 4.","notes,network-assurance"
Logging destinations (network assurance),"console, monitor (VTY), buffer, and syslog server.","notes,network-assurance"
SNMP versions (network assurance),"v1 and v2c use community strings in clear text; v3 adds authentication and encryption, with security levels noAuthNoPriv, authNoPriv, and authPriv.","notes,network-assurance"
SNMP components (network assurance),"manager, agent, MIB, OID, and traps versus informs. Informs are acknowledged; traps are not, so informs are more reliable at the cost of overhead.","notes,network-assurance"
IP SLA (network assurance),"generates synthetic traffic to measure reachability, latency, jitter, and packet loss.","notes,network-assurance"
Operations (network assurance),"ICMP echo, UDP jitter (for voice quality), TCP connect, HTTP, and DNS.","notes,network-assurance"
Responder (network assurance),"the far-end device, which timestamps to improve accuracy for jitter measurements.","notes,network-assurance"
Tracking (network assurance),"an IP SLA operation can be tracked and tied to a static route or an HSRP priority, so a failure triggers a routing change. This is the classic use case: failing over a default route when the ISP is reachable but the path beyond it is broken.","notes,network-assurance"
Streaming telemetry (network assurance),"devices push data continuously, rather than being polled. Scales far better than SNMP polling and gives higher resolution.","notes,network-assurance"
YANG (network assurance),the data modeling language describing device configuration and state.,"notes,network-assurance"
NETCONF (network assurance),"XML-based configuration protocol over SSH (port 830), with candidate, running, and startup datastores.","notes,network-assurance"
RESTCONF (network assurance),"REST/HTTP interface to YANG models, using JSON or XML.","notes,network-assurance"
gNMI (network assurance),"gRPC network management interface, commonly used for telemetry subscriptions.","notes,network-assurance"
Dial-in versus dial-out (network assurance),dial-in means the collector initiates the subscription; dial-out means the device initiates the connection to the collector.,"notes,network-assurance"
Assurance (network assurance),"correlates telemetry into health scores for clients, devices, and applications.","notes,network-assurance"
Client health and network health scores (network assurance),aggregate indicators.,"notes,network-assurance"
Path trace (network assurance),"visualizes the path between two endpoints, showing ACLs and QoS along the way.","notes,network-assurance"
Sensor tests (network assurance),synthetic wireless client tests from purpose-built sensors.,"notes,network-assurance"
Issues and root cause analysis (network assurance),guided remediation suggestions.,"notes,network-assurance"
AAA (security),"authentication (who you are), authorization (what you may do), accounting (what you did).","notes,security"
TACACS+ (security),"TCP 49, encrypts the entire payload, separates authentication from authorization. Preferred for device administration because it supports per-command authorization.","notes,security"
RADIUS (security),"UDP 1812/1813 (or legacy 1645/1646), encrypts only the password, combines authentication and authorization. Preferred for network access such as 802.1X.","notes,security"
Local authentication fallback (security),a local account configured as a backup method so loss of the AAA server does not lock you out. Configuring AAA without a fallback is how administrators lock themselves out of production.,"notes,security"
Privilege levels (security),"0, 1 (user EXEC), and 15 (privileged EXEC), with custom levels in between.","notes,security"
Role-based CLI (parser views) (security),finer-grained command restriction than privilege levels.,"notes,security"
Line protection (security),"transport input ssh, ACLs on VTY lines, exec-timeout, and login block-for to slow brute force.","notes,security"
CoPP (Control Plane Policing) (security),"a QoS policy applied to the control plane, rate-limiting traffic punted to the CPU so a flood cannot starve it.","notes,security"
Control Plane Protection (CPPr) (security),"subdivides the control plane into host, transit, and CEF-exception subinterfaces for finer policing.","notes,security"
Routing protocol authentication (security),"MD5 or SHA on OSPF, EIGRP, and BGP prevents an attacker injecting routes.","notes,security"
BGP TTL Security (GTSM) (security),"accepts BGP packets only with a high TTL, so distant spoofed peers are rejected.","notes,security"
Port security (security),"limits MAC addresses per port; violation actions are protect (drop silently), restrict (drop and log), and shutdown (err-disable, the default).","notes,security"
DHCP snooping (security),"trusts only designated ports to serve DHCP, building a binding table of IP-to-MAC-to-port.","notes,security"
Dynamic ARP Inspection (DAI) (security),"validates ARP against the DHCP snooping binding table, defeating ARP poisoning. It depends on DHCP snooping being enabled.","notes,security"
IP Source Guard (security),"filters traffic whose source IP does not match the binding table, defeating IP spoofing.","notes,security"
BPDU Guard and Root Guard (security),protect the spanning tree from rogue switches.,"notes,security"
Storm control (security),"rate-limits broadcast, multicast, and unknown unicast.","notes,security"
Private VLANs (security),"promiscuous, isolated, and community ports restricting communication within a VLAN.","notes,security"
VLAN hopping mitigation (security),"disable DTP on access ports, change the native VLAN, and do not use VLAN 1.","notes,security"
WPA3 (security),"SAE replaces the PSK four-way handshake, protecting against offline dictionary attacks; also adds protected management frames.","notes,security"
802.1X (security),"port-based access control with a supplicant, authenticator, and authentication server.","notes,security"
EAP methods (security),"EAP-TLS (certificates both sides, strongest), PEAP and EAP-TTLS (server certificate with tunnelled credentials), EAP-FAST (Cisco, PAC-based).","notes,security"
MAB (MAC Authentication Bypass) (security),"authenticates by MAC address for devices without a supplicant, such as printers. Weak, because MAC addresses are trivially spoofed.","notes,security"
Web authentication (security),captive portal for guests.,"notes,security"
ACLs (security),"standard (source only, numbered 1-99 and 1300-1999) and extended (source, destination, protocol, port, numbered 100-199 and 2000-2699), plus named ACLs. There is an implicit deny any at the end of every ACL.","notes,security"
ACL placement (security),"standard ACLs close to the destination (they match on source only, so placing them near the source would block too much); extended ACLs close to the source, to drop unwanted traffic early.","notes,security"
Time-based ACLs (security),active during defined periods.,"notes,security"
uRPF (Unicast Reverse Path Forwarding) (security),"drops packets whose source address is not reachable via the receiving interface, mitigating spoofing. Strict and loose modes.","notes,security"
Zone-Based Firewall (ZBF) (security),policy between security zones on IOS routers.,"notes,security"
Cisco TrustSec (security),"SGT-based policy, decoupling policy from IP addressing.","notes,security"
MACsec (802.1AE) (security),hop-by-hop Layer 2 encryption.,"notes,security"
Cisco ISE (Identity Services Engine) (security),"centralized policy for 802.1X, profiling, posture assessment, and guest access. Issues SGTs for TrustSec.","notes,security"
Cisco Umbrella (security),DNS-layer security.,"notes,security"
Cisco Stealthwatch / Secure Network Analytics (security),flow-based anomaly detection using NetFlow.,"notes,security"
Cisco AMP / Secure Endpoint (security),endpoint malware protection.,"notes,security"
Next-generation firewall (Firepower / Secure Firewall) (security),application-aware inspection with IPS.,"notes,security"
SSH over Telnet (security),"always. Requires a hostname, domain name, and RSA key of adequate length.","notes,security"
SNMPv3 (security),authPriv for authentication and encryption.,"notes,security"
NTP authentication (security),"prevents time spoofing, which matters for certificates and log correlation.","notes,security"
Management plane separation (security),a dedicated management VRF or out-of-band network.,"notes,security"
JSON (automation),"key-value pairs and arrays. Objects use {}, arrays []. Values are strings, numbers, booleans, null, objects, or arrays. The dominant format in REST APIs.","notes,automation"
XML (automation),"tag-based and hierarchical, with opening and closing tags. Used by NETCONF.","notes,automation"
YAML (automation),"indentation-based, human-readable. Used by Ansible playbooks. Lists use -, mappings use key: value. Tabs are not permitted, only spaces, which is the classic YAML error.","notes,automation"
REST (automation),stateless HTTP operations on resources.,"notes,automation"
Status codes (automation),"200 OK, 201 Created, 204 No Content, 400 Bad Request, 401 Unauthorized, 403 Forbidden, 404 Not Found, 429 Too Many Requests, 500 Server Error.","notes,automation"
Idempotency (automation),"GET, PUT, and DELETE are idempotent; POST is not. See idempotency explained.","notes,automation"
Authentication (automation),"API keys, tokens, and OAuth. Many Cisco APIs issue a time-limited token from an initial authentication call.","notes,automation"
Rate limiting (automation),429 responses mean back off; well-behaved clients implement retry with backoff.,"notes,automation"
Webhook (automation),"a server-initiated HTTP callback, the push counterpart to polling.","notes,automation"
NETCONF (automation),"XML over SSH on port 830. Operates on datastores (running, candidate, startup) with operations get, get-config, edit-config, copy-config, delete-config, lock, unlock, and commit. Supports transactions, so a failed change can be rolled back atomically.","notes,automation"
RESTCONF (automation),"REST over HTTPS exposing YANG models, using JSON or XML. Simpler than NETCONF but without full transaction semantics.","notes,automation"
YANG (automation),"the modeling language defining the structure of configuration and operational data. Models are native (vendor-specific), OpenConfig, or IETF.","notes,automation"
gNMI (automation),"gRPC-based, used mainly for streaming telemetry subscriptions.","notes,automation"
Ansible components (automation),"inventory (hosts), playbook (YAML tasks), module (the unit of work), role (reusable structure), and variables.","notes,automation"
Idempotency in configuration management (automation),"running the same playbook twice produces the same end state, with no change reported the second time. This is the defining property.","notes,automation"
Agentless advantage (automation),"nothing to install on network devices, which is why Ansible dominates network automation.","notes,automation"
Common libraries (automation),"requests for REST, netmiko for SSH-based CLI automation, napalm for multi-vendor abstraction, ncclient for NETCONF, pyats/genie for testing and parsing.","notes,automation"
Reading JSON (automation),response.json() produces a dictionary; index it with keys and list positions.,"notes,automation"
Basic constructs (automation),"variables, lists, dictionaries, for loops, if statements, and function definitions.","notes,automation"
Cisco DNA Center / Catalyst Center APIs (automation),"intent-based northbound REST APIs for policy, provisioning, and assurance.","notes,automation"
Cisco SD-WAN vManage API (automation),REST for the SD-WAN fabric.,"notes,automation"
Meraki Dashboard API (automation),REST for cloud-managed devices.,"notes,automation"
EEM (Embedded Event Manager) (automation),"on-box automation reacting to events with applets or Tcl scripts. The answer for ""act automatically on the device when X happens"" without an external controller.","notes,automation"
Guest Shell (automation),a Linux container on the device for running Python locally.,"notes,automation"
Zero-touch provisioning (ZTP) (automation),devices fetch configuration on first boot via DHCP and a script.,"notes,automation"
Cisco Plug and Play (PnP) (automation),Cisco's ZTP implementation within Catalyst Center.,"notes,automation"
Intent-based networking (IBN) (automation),"express the desired outcome, and the system translates it into device configuration, then continuously verifies it.","notes,automation"
Assurance loop (automation),"translation, activation, and assurance. The verification step is what distinguishes IBN from plain automation.","notes,automation"
