Question,Answer,Tags
Self-consistency / self-critique (foundation models data compliance),"have the model generate multiple answers and pick the most consistent, or critique its own answer and revise.","notes,foundation-models-data-compliance"
Feedback loops (foundation models data compliance),collect user rating + final outcome; periodically re-evaluate prompts against this dataset.,"notes,foundation-models-data-compliance"
Prompt Flows (foundation models data compliance),prompt-centric workflows; non-developer authors; built-in Bedrock integration,"notes,foundation-models-data-compliance"
Step Functions (foundation models data compliance),"developer-built; needs full AWS service access, complex error handling, long-running execution","notes,foundation-models-data-compliance"
Bedrock Prompt Management (foundation models data compliance),"parameterized templates, versions, approval workflows.","notes,foundation-models-data-compliance"
Bedrock Guardrails (foundation models data compliance),"orthogonal layer (content filters, denied topics, contextual grounding, sensitive info, word filters).","notes,foundation-models-data-compliance"
Bedrock Prompt Flows (foundation models data compliance),no-code/visual prompt orchestration; pick over Step Functions when prompt-centric and non-dev authors.,"notes,foundation-models-data-compliance"
Short-term (in-context) (implementation integration),conversation history in the prompt itself. Bounded by context window.,"notes,implementation-integration"
Long-term (persistent) (implementation integration),"store conversation history + user state in DynamoDB (low-latency reads), retrieve relevant slices, inject into prompt.","notes,implementation-integration"
Bedrock AgentCore Memory (implementation integration),managed memory for agents (semantic + episodic) so you don't reinvent it.,"notes,implementation-integration"
Supervisor + workers (implementation integration),"a coordinator agent dispatches sub-tasks to specialist agents (e.g., research agent, coding agent, summarizer). Combine with AWS Agent Squad.","notes,implementation-integration"
Pipeline (implementation integration),"agents in sequence, each handing off (e.g., extract → classify → respond).","notes,implementation-integration"
Voting / ensemble (implementation integration),multiple agents independently solve the same problem; aggregate.,"notes,implementation-integration"
Model cascading (implementation integration),"route easy queries to a cheap model; escalate hard ones. E.g., Haiku → Sonnet → Opus only on retry. Use API Gateway / Step Functions / Lambda for routing.","notes,implementation-integration"
Smaller pre-trained models for narrow tasks (implementation integration),"classification, extraction, intent detection often work great with small models or even custom-trained encoders on SageMaker.","notes,implementation-integration"
Identity federation (implementation integration),enterprise IdP → IAM Identity Center (formerly AWS SSO) → app roles. Federate ML/FM access without managing IAM users.,"notes,implementation-integration"
Role-based access control (implementation integration),"IAM policies on Bedrock InvokeModel / Knowledge Base actions, scoped per role. Tag-based ABAC for tenant-level access.","notes,implementation-integration"
Least privilege (implementation integration),"each Lambda / agent role can only invoke specific models, specific Knowledge Bases, specific Guardrails.","notes,implementation-integration"
AWS Outposts (implementation integration),rack of AWS infrastructure on-prem. Gives you SageMaker AI / EC2 with same APIs locally - useful when data can't leave premises.,"notes,implementation-integration"
AWS Wavelength (implementation integration),AWS infra inside telecom carrier networks for low-latency 5G edge.,"notes,implementation-integration"
AWS Local Zones (implementation integration),out of scope per official guide.,"notes,implementation-integration"
Lambda@Edge / CloudFront Functions (implementation integration),trigger logic at CloudFront edge for low-latency.,"notes,implementation-integration"
SageMaker Neo (implementation integration),compile models for edge devices (then deploy to non-AWS edge).,"notes,implementation-integration"
Amazon Bedrock Prompt Flows (implementation integration),visual workflow builder for prompt chains - good for non-developers building automations.,"notes,implementation-integration"
Amazon Q Business Apps (implementation integration),build internal GenAI apps over your enterprise data with no code (knowledge base + actions).,"notes,implementation-integration"
Step Functions Workflow Studio (implementation integration),visual editor for state machines (developer-oriented).,"notes,implementation-integration"
Q Developer for transformation (implementation integration),"Java upgrades, .NET porting","notes,implementation-integration"
Agentic stack (implementation integration),Bedrock Agents (managed) → Bedrock AgentCore (production runtime) → Strands Agents (code SDK) → AWS Agent Squad (multi-agent) → Step Functions (custom orchestration).,"notes,implementation-integration"
MCP (implementation integration),"AWS-native tool servers; Lambda for stateless, ECS for stateful, MCP clients in agents.","notes,implementation-integration"
Reasoning (implementation integration),"CoT, ReAct, plan-and-execute, reflection, tree of thoughts.","notes,implementation-integration"
Memory (implementation integration),"short (in-context), long (DynamoDB), episodic (vector store), AgentCore Memory (managed).","notes,implementation-integration"
Safeguards (implementation integration),"Step Functions stopping conditions, Lambda timeouts, IAM boundaries, circuit breakers, Guardrails, output validation.","notes,implementation-integration"
Multi-agent (implementation integration),"supervisor + workers (AWS Agent Squad), pipelines, ensembles.","notes,implementation-integration"
HITL (implementation integration),"A2I (review), Ground Truth (labeling), Step Functions wait-for-callback (approval), API Gateway (feedback).","notes,implementation-integration"
Deployment (implementation integration),Bedrock on-demand vs Provisioned Throughput vs SageMaker endpoints (real-time / async / serverless / batch / MME).,"notes,implementation-integration"
Fine-tuned Bedrock model = Provisioned Throughput required. (implementation integration),Model cascading: cheap → expensive escalation; reduces cost.,"notes,implementation-integration"
Enterprise connectivity (implementation integration),"API Gateway (sync), EventBridge (async), AppFlow (SaaS), DataSync (file), DMS (CDC), VPC endpoints (private).","notes,implementation-integration"
Identity (implementation integration),IAM Identity Center for federation; IAM RBAC; tag-based ABAC; least privilege.,"notes,implementation-integration"
Hybrid/edge (implementation integration),"Outposts (on-prem), Wavelength (5G edge), Lambda@Edge.","notes,implementation-integration"
CI/CD pattern (implementation integration),CodePipeline + CodeBuild + automated tests + Bedrock Model Evaluations + GenAI gateway deploy.,"notes,implementation-integration"
Resilience (implementation integration),"SDK backoff, API Gateway rate limit, circuit breakers, fallback chain, X-Ray traces.","notes,implementation-integration"
Routing (implementation integration),"static (AppConfig), content-based (Step Functions Choice), metric-based (Lambda+CloudWatch), provider-aware (API Gateway transforms).","notes,implementation-integration"
Frontend (implementation integration),"Amplify, API Gateway, Cognito.","notes,implementation-integration"
No-code workflows (implementation integration),"Bedrock Prompt Flows, Q Business Apps.","notes,implementation-integration"
Business systems (implementation integration),"Lambda+webhook for CRM, Step Functions for doc workflows, Q Business for internal knowledge, Bedrock Data Automation for end-to-end doc understanding.","notes,implementation-integration"
Troubleshooting (implementation integration),"CloudWatch Logs Insights for prompt analysis, X-Ray for traces, Q Developer for error pattern recognition.","notes,implementation-integration"
Bedrock Guardrails contextual grounding (ai safety security governance),"dedicated check for response groundedness against provided context. Configurable threshold (e.g., 0.75 = require 75%+ groundedness score).","notes,ai-safety-security-governance"
Knowledge Base for grounding (ai safety security governance),"retrieve facts, model uses them, Guardrails verifies grounding.","notes,ai-safety-security-governance"
Confidence scoring (ai safety security governance),request the model output a confidence score; reject responses below threshold; route low-confidence to human review (A2I).,"notes,ai-safety-security-governance"
Semantic similarity verification (ai safety security governance),compare model claims against retrieved evidence with embedding similarity.,"notes,ai-safety-security-governance"
JSON Schema for structured outputs (ai safety security governance),require model to output JSON conforming to a schema; deterministic parse + validate; reject malformed.,"notes,ai-safety-security-governance"
Text-to-SQL for deterministic results (ai safety security governance),"when the question is data lookup, use the FM to generate SQL, run it deterministically against the DB; the answer becomes facts, not hallucinations.","notes,ai-safety-security-governance"
Least privilege (ai safety security governance),Lambda execution role can invoke only specific Bedrock model ARNs / Knowledge Base ARNs / Guardrail ARNs.,"notes,ai-safety-security-governance"
Resource-based policies (ai safety security governance),bucket policies restricting which IAM principals can read training data / vector store backups.,"notes,ai-safety-security-governance"
Tag-based access control (ABAC) (ai safety security governance),"tag models / KBs / agents with tenant=acme, IAM policy condition aws:ResourceTag/tenant = ${aws:PrincipalTag/tenant} so each tenant can only access its own resources.","notes,ai-safety-security-governance"
IAM Access Analyzer (ai safety security governance),detect unintended cross-account / public access on Bedrock / SageMaker / S3 resources.,"notes,ai-safety-security-governance"
IAM Identity Center (ai safety security governance),federate enterprise IdP for human access; permission sets per role.,"notes,ai-safety-security-governance"
AWS Lake Formation (ai safety security governance),row-level + column-level + cell-level access control on data lake assets feeding RAG / training. Grant specific columns of a table to specific principals.,"notes,ai-safety-security-governance"
Tokenization (ai safety security governance),"replace PII with reversible tokens stored in DynamoDB / KMS; FM sees tokens, app de-tokenizes for the user","notes,ai-safety-security-governance"
Amazon S3 Lifecycle policies (ai safety security governance),tier to S3 IA / Glacier / delete after N days. Enforce regulatory retention windows.,"notes,ai-safety-security-governance"
AWS CloudTrail (ai safety security governance),who called what API (control plane). Bedrock has data events for InvokeModel - enable to capture per-invocation audit trails.,"notes,ai-safety-security-governance"
Bedrock Model Invocation Logs (ai safety security governance),per-call prompt + response payloads delivered to S3 and/or CloudWatch Logs. Configurable in Bedrock account settings.,"notes,ai-safety-security-governance"
NIST AI Risk Management Framework (AI RMF) (ai safety security governance),ISO/IEC 42001 (AI Management System),"notes,ai-safety-security-governance"
EU AI Act (ai safety security governance),AWS Cloud Adoption Framework for AI/ML/GenAI (CAF-AI),"notes,ai-safety-security-governance"
AWS Well-Architected Generative AI Lens (ai safety security governance),AWS Generative AI Lifecycle Operational Excellence framework,"notes,ai-safety-security-governance"
CloudWatch confidence metrics (ai safety security governance),log per-response confidence score; surface to users,"notes,ai-safety-security-governance"
Evidence / source attribution (ai safety security governance),Knowledge Base RetrieveAndGenerate returns citations; show them,"notes,ai-safety-security-governance"
Bedrock Agent traces (ai safety security governance),log thought / action / observation steps; surface to internal users for debugging,"notes,ai-safety-security-governance"
Model cards (ai safety security governance),external documentation of capabilities and limits,"notes,ai-safety-security-governance"
Bedrock on-demand (operational efficiency optimization),AWS handles capacity; you handle throttling with backoff. Use Cross-Region Inference for headroom.,"notes,operational-efficiency-optimization"
Bedrock Provisioned Throughput (operational efficiency optimization),explicitly buy model units. Estimate from peak_tpm = peak_rps * avg_tokens_per_request.,"notes,operational-efficiency-optimization"
SageMaker AI endpoints (operational efficiency optimization),instance count + auto scaling target tracking on InvocationsPerInstance or custom metric.,"notes,operational-efficiency-optimization"
Custom fine-tuned models on Bedrock require PT (operational efficiency optimization),factor that into the customization decision.,"notes,operational-efficiency-optimization"
Concurrent invocations (operational efficiency optimization),parallelize independent FM calls; respect Provisioned Throughput TPS limits,"notes,operational-efficiency-optimization"
Token processing optimization (operational efficiency optimization),shorten outputs (maxTokens); use stop sequences to terminate early,"notes,operational-efficiency-optimization"
Provisioned Throughput (operational efficiency optimization),predictable TPS without throttling,"notes,operational-efficiency-optimization"
Token burst anomaly (operational efficiency optimization),"CloudWatch metric TokensIn per minute, anomaly detector → alarm. Catches runaway loops.","notes,operational-efficiency-optimization"
Response drift (operational efficiency optimization),"hash-based or semantic similarity drift in outputs over time. Custom Lambda computes drift, publishes to CloudWatch, alarm on breach.","notes,operational-efficiency-optimization"
Cost anomaly (operational efficiency optimization),"AWS Cost Anomaly Detection at the service or tag level (e.g., per Bedrock usage tag). Auto-detection + email / SNS / EventBridge.","notes,operational-efficiency-optimization"
Tool call anomaly (operational efficiency optimization),rate of failed tool calls in an agent; track in CloudWatch; alarm on regression.,"notes,operational-efficiency-optimization"
Multi-agent coordination tracking (operational efficiency optimization),each agent emits CloudWatch metrics; correlation IDs in logs to trace cross-agent flows,"notes,operational-efficiency-optimization"
Performance monitoring (operational efficiency optimization),"OpenSearch / Aurora metrics on query latency, recall, replication lag","notes,operational-efficiency-optimization"
Automated index optimization (operational efficiency optimization),scheduled Lambda to compact / reindex; OpenSearch auto-merges,"notes,operational-efficiency-optimization"
Data quality validation (operational efficiency optimization),post-ingestion spot-check against fixtures; CloudWatch metrics on ingestion failures,"notes,operational-efficiency-optimization"
Drift / staleness (operational efficiency optimization),scheduled refresh + monitoring of last-sync timestamp,"notes,operational-efficiency-optimization"
Golden dataset (operational efficiency optimization),"a curated set of inputs with known correct outputs. Run periodically, score outputs, alarm on regression. Detects hallucinations and quality drift.","notes,operational-efficiency-optimization"
Output diffing (operational efficiency optimization),compare current model output against historical outputs for the same input. Alert on semantic drift. Useful when you can't define ground truth but want consistency.,"notes,operational-efficiency-optimization"
Reasoning path tracing (operational efficiency optimization),"log model thought processes (CoT outputs, Bedrock Agent traces) and analyze for logical errors patterns.","notes,operational-efficiency-optimization"
Specialized observability pipelines (operational efficiency optimization),"CloudWatch Logs Insights queries built specifically for prompt analysis (token distribution, response time vs prompt length, error pattern matching).","notes,operational-efficiency-optimization"
Relevance (testing validation troubleshooting),response addresses the question,"notes,testing-validation-troubleshooting"
Factual accuracy (testing validation troubleshooting),claims match ground truth,"notes,testing-validation-troubleshooting"
Consistency (testing validation troubleshooting),same input → same / similar output across runs,"notes,testing-validation-troubleshooting"
Fluency (testing validation troubleshooting),"grammatical, readable","notes,testing-validation-troubleshooting"
Helpfulness (testing validation troubleshooting),actually solves the user's problem,"notes,testing-validation-troubleshooting"
Tone / style (testing validation troubleshooting),matches brand voice / register,"notes,testing-validation-troubleshooting"
Safety (testing validation troubleshooting),no harmful content,"notes,testing-validation-troubleshooting"
Bias / fairness (testing validation troubleshooting),equal performance across demographic slices,"notes,testing-validation-troubleshooting"
Single-model (testing validation troubleshooting),test one model on your data.,"notes,testing-validation-troubleshooting"
Multi-model comparison (head-to-head) (testing validation troubleshooting),"run two models, compare metrics or human/judge preferences.","notes,testing-validation-troubleshooting"
RAG evaluation (testing validation troubleshooting),specifically for Knowledge Bases - retrieval quality + generation quality.,"notes,testing-validation-troubleshooting"
Canary (testing validation troubleshooting),"deploy new prompt / model to a small fraction of users; compare metrics (latency, cost, quality, error rate)","notes,testing-validation-troubleshooting"
Token efficiency (testing validation troubleshooting),"avg input tokens, avg output tokens per request","notes,testing-validation-troubleshooting"
Latency-to-quality ratio (testing validation troubleshooting),quality score / p95 latency,"notes,testing-validation-troubleshooting"
Cost per successful task (testing validation troubleshooting),dollar amount / completed-task count,"notes,testing-validation-troubleshooting"
Business outcome metrics (testing validation troubleshooting),"deflection rate, conversion, NPS","notes,testing-validation-troubleshooting"
Recall@K (testing validation troubleshooting),fraction of relevant docs in top-K,"notes,testing-validation-troubleshooting"
Precision@K (testing validation troubleshooting),fraction of top-K that are relevant,"notes,testing-validation-troubleshooting"
MRR (Mean Reciprocal Rank) (testing validation troubleshooting),1 / rank of first relevant,"notes,testing-validation-troubleshooting"
NDCG (Normalized Discounted Cumulative Gain) (testing validation troubleshooting),rank-aware relevance,"notes,testing-validation-troubleshooting"
Context relevance (testing validation troubleshooting),measure of retrieved content's semantic match to query,"notes,testing-validation-troubleshooting"
Retrieval latency (testing validation troubleshooting),"p50, p95 of retrieval call","notes,testing-validation-troubleshooting"
Faithfulness / groundedness (testing validation troubleshooting),answer supported by context,"notes,testing-validation-troubleshooting"
Answer relevance (testing validation troubleshooting),addresses the question,"notes,testing-validation-troubleshooting"
Citation accuracy (testing validation troubleshooting),cited sources actually appear in retrieved context,"notes,testing-validation-troubleshooting"
Bedrock Knowledge Bases evaluations (testing validation troubleshooting),built-in eval jobs for retrieval and generation,"notes,testing-validation-troubleshooting"
Task completion rate (testing validation troubleshooting),what % reach successful final answer,"notes,testing-validation-troubleshooting"
Tool call accuracy (testing validation troubleshooting),right tool for the step,"notes,testing-validation-troubleshooting"
Tool argument correctness (testing validation troubleshooting),well-formed args,"notes,testing-validation-troubleshooting"
Reasoning quality (testing validation troubleshooting),LLM-as-judge on agent traces,"notes,testing-validation-troubleshooting"
Steps to completion (testing validation troubleshooting),efficiency proxy,"notes,testing-validation-troubleshooting"
Automated reports (testing validation troubleshooting),Lambda + EventBridge Scheduler emails dashboards as PDFs / markdown to stakeholders,"notes,testing-validation-troubleshooting"
AI-specific output validation Lambda (testing validation troubleshooting),golden dataset runs scoring hallucination rate + semantic drift,"notes,testing-validation-troubleshooting"
Action groups (agentic ai systems),"bundle related actions backed by Lambda functions or OpenAPI-defined APIs. The agent's ""tools.""","notes,agentic-ai-systems"
Knowledge Base association (agentic ai systems),attach a Bedrock Knowledge Base for RAG within the agent.,"notes,agentic-ai-systems"
Guardrails association (agentic ai systems),apply input/output safety checks on every model invocation in the agent loop.,"notes,agentic-ai-systems"
Prompt overrides (agentic ai systems),"customize the system prompt for each agent stage (pre-processing, orchestration, post-processing).","notes,agentic-ai-systems"
Agent versions and aliases (agentic ai systems),"similar to Lambda. Versions are immutable; aliases (PROD, STAGING) point at versions.","notes,agentic-ai-systems"
Trace (agentic ai systems),"structured trace of agent reasoning, tool calls, observations - critical for debugging and exam scenarios.","notes,agentic-ai-systems"
Session attributes / session state (agentic ai systems),per-session memory passed across turns.,"notes,agentic-ai-systems"
Return of control (agentic ai systems),"instead of Bedrock invoking your action Lambda directly, hand control back to the caller to execute the action (useful for client-side actions or async ops).","notes,agentic-ai-systems"
AgentCore Runtime (agentic ai systems),"secure, isolated execution of agents","notes,agentic-ai-systems"
AgentCore Memory (agentic ai systems),managed agent memory (semantic + episodic),"notes,agentic-ai-systems"
AgentCore Identity (agentic ai systems),per-agent identity for fine-grained access control,"notes,agentic-ai-systems"
AgentCore Gateway (agentic ai systems),"bridges agents to enterprise tools (MCP, OpenAPI, etc.)","notes,agentic-ai-systems"
AgentCore Browser (agentic ai systems),sandboxed browser tool for agents to use the web,"notes,agentic-ai-systems"
AgentCore Code Interpreter (agentic ai systems),sandboxed code execution tool,"notes,agentic-ai-systems"
AgentCore Observability (agentic ai systems),"traces, metrics, prompts/responses logged","notes,agentic-ai-systems"
Supervisor + workers (agentic ai systems),a router agent dispatches to specialist agents,"notes,agentic-ai-systems"
Sequential pipelines (agentic ai systems),agents in series,"notes,agentic-ai-systems"
Voting / ensemble (agentic ai systems),Persistent state across agents,"notes,agentic-ai-systems"
MCP server (agentic ai systems),"exposes a set of tools (and resources, prompts)","notes,agentic-ai-systems"
MCP client (agentic ai systems),"lives in the agent runtime, connects to one or more MCP servers, presents tools to the FM","notes,agentic-ai-systems"
Bedrock Agent session attributes (agentic ai systems),per-session key-value state,"notes,agentic-ai-systems"
Step Functions execution input (agentic ai systems),state passed through state machine,"notes,agentic-ai-systems"
Task completion rate (agentic ai systems),what % of agent runs reach a successful final answer,"notes,agentic-ai-systems"
Tool call accuracy (agentic ai systems),is the agent picking the right tool for the task,"notes,agentic-ai-systems"
Tool argument correctness (agentic ai systems),are the arguments well-formed,"notes,agentic-ai-systems"
Reasoning quality (agentic ai systems),manual or LLM-as-judge review of trace,"notes,agentic-ai-systems"
Latency per turn (agentic ai systems),observed at API Gateway / Lambda,"notes,agentic-ai-systems"
Bedrock Agent evaluation (agentic ai systems),automated evaluation of agent traces,"notes,agentic-ai-systems"
What (aws services mapping),"Managed access to foundation models from multiple providers (Anthropic, AI21, Cohere, Meta, Mistral, Stability, Amazon Titan/Nova). The central service for this exam.","notes,aws-services-mapping"
Exam roles (aws services mapping),"model invocation (InvokeModel, Converse), streaming (ConverseStream), batch inference, fine-tuning, continued pre-training, Provisioned Throughput, Cross-Region Inference, prompt caching.","notes,aws-services-mapping"
Where tested (aws services mapping),"Domains 1, 2, 3, 4, 5 (all).","notes,aws-services-mapping"
ML services NOT in scope (aws services mapping),"DeepRacer, DeepComposer, DevOps Guru, Forecast, Fraud Detector, Lookout for Equipment / Metrics / Vision, HealthLake, Monitron, Panorama","notes,aws-services-mapping"
Compute NOT in scope (aws services mapping),"Batch, Beanstalk, Lightsail, Snow Family","notes,aws-services-mapping"
Database NOT in scope (aws services mapping),"Redshift, Timestream, Keyspaces, QLDB","notes,aws-services-mapping"
Other not in scope (aws services mapping),"SES, IoT family, GameLift, Braket, all media services, Direct Connect, Transit Gateway","notes,aws-services-mapping"
Chunking strategies (bedrock platform deep dive),"default, fixed-size, hierarchical, semantic, no chunking","notes,bedrock-platform-deep-dive"
Embedding models (bedrock platform deep dive),"Titan v2, Titan Multimodal, Cohere Embed","notes,bedrock-platform-deep-dive"
Vector stores (bedrock platform deep dive),"OpenSearch Serverless (default), Aurora pgvector, MongoDB Atlas, Pinecone, Redis Enterprise, Neptune Analytics","notes,bedrock-platform-deep-dive"
Retrieve API (bedrock platform deep dive),returns top-K chunks for a query,"notes,bedrock-platform-deep-dive"
RetrieveAndGenerate API (bedrock platform deep dive),"retrieve + invoke FM with retrieved context, returns response with citations","notes,bedrock-platform-deep-dive"
Action groups (bedrock platform deep dive),Lambda functions or OpenAPI-defined APIs as the agent's tools,"notes,bedrock-platform-deep-dive"
Agent versions and aliases (bedrock platform deep dive),Trace of reasoning + tool calls + observations,"notes,bedrock-platform-deep-dive"
AgentCore Runtime (bedrock platform deep dive),secure isolated execution,"notes,bedrock-platform-deep-dive"
AgentCore Memory (bedrock platform deep dive),managed semantic + episodic memory,"notes,bedrock-platform-deep-dive"
AgentCore Identity (bedrock platform deep dive),per-agent IAM-style identity for fine-grained access,"notes,bedrock-platform-deep-dive"
AgentCore Gateway (bedrock platform deep dive),"bridges to enterprise tools (MCP, OpenAPI)","notes,bedrock-platform-deep-dive"
AgentCore Browser (bedrock platform deep dive),sandboxed browser tool,"notes,bedrock-platform-deep-dive"
AgentCore Code Interpreter (bedrock platform deep dive),sandboxed code execution,"notes,bedrock-platform-deep-dive"
AgentCore Observability (bedrock platform deep dive),"tracing, metrics, logs","notes,bedrock-platform-deep-dive"
Versioning (bedrock platform deep dive),immutable versions,"notes,bedrock-platform-deep-dive"
Approval workflows (bedrock platform deep dive),status gates before promotion,"notes,bedrock-platform-deep-dive"
Sequential prompt chains (bedrock platform deep dive),output of one prompt feeds into the next,"notes,bedrock-platform-deep-dive"
Pre / post-processing nodes (bedrock platform deep dive),invoke Lambda or AWS service calls in-flow,"notes,bedrock-platform-deep-dive"
Knowledge Base nodes (bedrock platform deep dive),in-flow retrieval,"notes,bedrock-platform-deep-dive"
Prompt Flows (bedrock platform deep dive),"prompt-centric workflows, non-developer authors, built-in Bedrock integration, simpler authoring","notes,bedrock-platform-deep-dive"
Step Functions (bedrock platform deep dive),"developer-built, full AWS service access, complex error handling, long-running","notes,bedrock-platform-deep-dive"
Knowledge Bases (bedrock platform deep dive),"managed RAG; connectors (S3, Web Crawler, Confluence, SharePoint, Salesforce, custom); chunking; embeddings (Titan/Cohere); vector stores (OpenSearch Serverless default, Aurora pgvector, etc.); Retrieve and RetrieveAndGenerate APIs; metadata filters; HYBRID search; reranking.","notes,bedrock-platform-deep-dive"
Bedrock Agents (bedrock platform deep dive),"action groups, KB assoc, Guardrails assoc, prompt overrides, versions/aliases, trace, session state, return of control.","notes,bedrock-platform-deep-dive"
AgentCore (bedrock platform deep dive),"Runtime, Memory, Identity, Gateway, Browser, Code Interpreter, Observability - production runtime.","notes,bedrock-platform-deep-dive"
Prompt Management (bedrock platform deep dive),"parameterized templates, versions, aliases, approval workflows.","notes,bedrock-platform-deep-dive"
Model Evaluation (bedrock platform deep dive),"automatic, human, LLM-as-judge; single or multi-model; RAG-specific.","notes,bedrock-platform-deep-dive"
Data Automation (BDA) (bedrock platform deep dive),end-to-end PDF/image/audio/video → structured.,"notes,bedrock-platform-deep-dive"
system (prompt engineering and management),"persistent instructions, role, constraints. NOT a turn; shapes all subsequent turns.","notes,prompt-engineering-and-management"
user (prompt engineering and management),the input you want a response to.,"notes,prompt-engineering-and-management"
assistant (prompt engineering and management),prior model outputs (when continuing a conversation).,"notes,prompt-engineering-and-management"
