Question,Answer,Tags
GCC (Government Community Cloud) (licensing pricing support),FedRAMP Moderate,"notes,licensing-pricing-support"
GCC High (licensing pricing support),"FedRAMP High, ITAR","notes,licensing-pricing-support"
Audio Conferencing (licensing pricing support),dial-in numbers for Teams meetings,"notes,licensing-pricing-support"
Phone System + Calling Plan (licensing pricing support),PSTN calling via Teams,"notes,licensing-pricing-support"
Defender for Endpoint Plan 2 (licensing pricing support),if base SKU only has Plan 1,"notes,licensing-pricing-support"
Defender for Office 365 Plan 2 (licensing pricing support),if base SKU only has Plan 1,"notes,licensing-pricing-support"
Microsoft 365 Copilot (licensing pricing support),$30/user/month AI assistant add-on,"notes,licensing-pricing-support"
Power BI Pro (licensing pricing support),if base SKU doesn't include,"notes,licensing-pricing-support"
Project / Visio (licensing pricing support),separate license,"notes,licensing-pricing-support"
Microsoft Viva Suite (licensing pricing support),Viva modules bundle,"notes,licensing-pricing-support"
Exchange Online Archiving / In-place hold (licensing pricing support),extended mailbox storage and compliance hold,"notes,licensing-pricing-support"
