Question,Answer,Tags
Key risk indicator (KRI) (information security governance),is exposure trending up or down? Forward-looking.,"notes,information-security-governance"
Key goal indicator (KGI) (information security governance),has the objective been achieved?,"notes,information-security-governance"
Critical success factor (CSF) (information security governance),the conditions that must hold for success.,"notes,information-security-governance"
Due care (information security governance),taking the steps a reasonable organization would take.,"notes,information-security-governance"
Due diligence (information security governance),the ongoing investigation and verification that those steps are appropriate and working.,"notes,information-security-governance"
Liability (information security governance),the consequence of failing due care.,"notes,information-security-governance"
Jurisdiction (information security governance),"which laws apply, complicated by cloud and cross-border data flows.","notes,information-security-governance"
Privacy regulation (information security governance),GDPR and similar regimes impose obligations including breach notification deadlines and data-subject rights.,"notes,information-security-governance"
Contractual obligations (information security governance),customer security requirements that may exceed regulatory minimums.,"notes,information-security-governance"
Security culture (information security governance),shared attitudes determining whether controls are followed when nobody is watching. Culture defeats policy where the two conflict.,"notes,information-security-governance"
Awareness training (information security governance),"tailored by audience. Executives, developers, and general staff need different content.","notes,information-security-governance"
Tone at the top (information security governance),"visible senior sponsorship. Without it, the program is treated as optional.","notes,information-security-governance"
Asset (information security risk management),"anything of value: data, systems, people, reputation.","notes,information-security-risk-management"
Threat (information security risk management),a potential cause of an unwanted incident. Threats exist independently of you and cannot be reduced.,"notes,information-security-risk-management"
Vulnerability (information security risk management),a weakness that a threat can exploit. This is what controls reduce.,"notes,information-security-risk-management"
Risk (information security risk management),the combination of likelihood and impact. Expressed as threat exploiting a vulnerability to cause harm to an asset.,"notes,information-security-risk-management"
Exposure (information security risk management),the extent of loss when a threat is realized.,"notes,information-security-risk-management"
Likelihood / probability (information security risk management),how often the event is expected.,"notes,information-security-risk-management"
Impact (information security risk management),"the consequence, expressed in business terms.","notes,information-security-risk-management"
Inherent risk (information security risk management),before controls.,"notes,information-security-risk-management"
Residual risk (information security risk management),after controls. Residual risk must be within appetite or explicitly accepted.,"notes,information-security-risk-management"
Risk appetite (information security risk management),how much risk the organization is willing to take.,"notes,information-security-risk-management"
Risk tolerance (information security risk management),acceptable deviation from appetite.,"notes,information-security-risk-management"
Risk capacity (information security risk management),the maximum the organization could absorb and survive.,"notes,information-security-risk-management"
Asset value (AV) (information security risk management),the worth of the asset.,"notes,information-security-risk-management"
Exposure factor (EF) (information security risk management),"the proportion of the asset lost in a single event, as a percentage.","notes,information-security-risk-management"
Annual rate of occurrence (ARO) (information security risk management),expected events per year.,"notes,information-security-risk-management"
Semi-quantitative (information security risk management),numeric scales without full monetary modeling. A common practical compromise.,"notes,information-security-risk-management"
Risk register (information security risk management),"the record: risk, owner, rating, treatment, status, and target date.","notes,information-security-risk-management"
Mitigate / modify (information security risk management),apply controls to reduce likelihood or impact.,"notes,information-security-risk-management"
Transfer / share (information security risk management),"insurance or contractual transfer. Transfers financial consequence, never accountability or reputational damage.","notes,information-security-risk-management"
Avoid (information security risk management),stop the activity generating the risk.,"notes,information-security-risk-management"
Accept (information security risk management),"documented acceptance by the risk owner, with justification and review date.","notes,information-security-risk-management"
Cost-benefit justification (information security risk management),the control must cost less than the loss it prevents.,"notes,information-security-risk-management"
Control types by function (information security risk management),"preventive, detective, corrective, deterrent, compensating, recovery.","notes,information-security-risk-management"
Control types by nature (information security risk management),"administrative (policy, training), technical (logical), physical.","notes,information-security-risk-management"
Defense in depth (information security risk management),layered controls so no single failure is catastrophic.,"notes,information-security-risk-management"
Compensating control (information security risk management),"used when the primary control is impractical, and must address the same risk to a comparable degree.","notes,information-security-risk-management"
Third-party and supply chain risk (information security risk management),"due diligence before contracting, monitoring during, and defined exit. Accountability stays with your organization.","notes,information-security-risk-management"
Cloud risk (information security risk management),shaped by the shared responsibility model. Assurance often comes from provider attestations rather than direct audit.,"notes,information-security-risk-management"
Emerging technology risk (information security risk management),"AI, IoT, and similar introduce risks the existing control set may not address. The manager's job is to assess before adoption, not after.","notes,information-security-risk-management"
Business impact analysis (BIA) (information security risk management),"identifies critical processes and impact over time, feeding both risk management and continuity planning.","notes,information-security-risk-management"
Key risk indicator (KRI) (information security risk management),"a metric that signals rising exposure before loss occurs. Good KRIs are predictive, measurable, and tied to a specific risk.","notes,information-security-risk-management"
Risk reporting (information security risk management),"to management and the board, in business terms, with trends rather than snapshots.","notes,information-security-risk-management"
Continuous monitoring (information security risk management),"risk is not static. Assessments have a shelf life, and material change triggers reassessment.","notes,information-security-risk-management"
Risk aggregation (information security risk management),many individually acceptable risks may be unacceptable in combination.,"notes,information-security-risk-management"
Change triggers (information security risk management),"new systems, new regulation, mergers, and incidents all require reassessment.","notes,information-security-risk-management"
Enterprise risk management (ERM) (information security risk management),"information security risk is one category within enterprise risk, and should be reported in the same terms as other risks so it can be compared and prioritized.","notes,information-security-risk-management"
Risk ownership (information security risk management),every risk has a named business owner. Unowned risks are not managed.,"notes,information-security-risk-management"
Risk-aware culture (information security risk management),staff who recognize and report risk early.,"notes,information-security-risk-management"
Information security program (information security program),"the coordinated set of activities, resources, and controls that execute the security strategy.","notes,information-security-program"
Program objectives (information security program),"derived from the strategy, expressed as outcomes and measurable.","notes,information-security-program"
Program charter (information security program),"authority, scope, and mandate.","notes,information-security-program"
Program roadmap (information security program),sequenced initiatives with dependencies and resourcing.,"notes,information-security-program"
Program resources (information security program),"people, process, technology, and budget. Under-resourcing is a risk to be reported, not absorbed silently.","notes,information-security-program"
Security architecture (information security program),"the structural design translating requirements into a coherent set of controls, so protections work together rather than as isolated point solutions.","notes,information-security-program"
Defense in depth (information security program),"layered, independent controls.","notes,information-security-program"
Zero trust (information security program),"no implicit trust from network location; verify explicitly, least privilege, assume breach. See zero trust architecture.","notes,information-security-program"
Segmentation (information security program),limits blast radius and reduces compliance scope.,"notes,information-security-program"
Secure by design and secure by default (information security program),"controls built in from the start, with safe default settings.","notes,information-security-program"
Baselines and hardening standards (information security program),"the minimum configuration for a system class, benchmarked against sources such as CIS.","notes,information-security-program"
"Administrative, technical, physical (information security program)",the three natures.,"notes,information-security-program"
Control ownership (information security program),each control has an owner responsible for its operation.,"notes,information-security-program"
Control effectiveness (information security program),"whether it achieves its objective, evidenced by testing rather than assumed from its existence.","notes,information-security-program"
Control gap (information security program),the difference between required and implemented control state.,"notes,information-security-program"
Provisioning lifecycle (information security program),"joiner, mover, leaver. The mover case (role change) is the one most often mishandled, leaving accumulated entitlements.","notes,information-security-program"
Privilege creep (information security program),accumulated access from previous roles. Addressed by periodic recertification.,"notes,information-security-program"
Least privilege and need to know (information security program),minimum access for the role and task.,"notes,information-security-program"
Privileged access management (information security program),"vaulting, session recording, just-in-time elevation.","notes,information-security-program"
Access recertification (information security program),periodic review by the business owner.,"notes,information-security-program"
Federation and SSO (information security program),"convenience and hygiene benefits, concentrated risk in the identity provider.","notes,information-security-program"
Data classification (information security program),the basis for proportionate protection.,"notes,information-security-program"
Data lifecycle controls (information security program),"protection appropriate at creation, storage, use, sharing, archival, and destruction.","notes,information-security-program"
Encryption at rest and in transit (information security program),with key management as the real control. See TLS and HTTPS.,"notes,information-security-program"
Data loss prevention (DLP) (information security program),detects and blocks unauthorized egress. Requires classification to be effective.,"notes,information-security-program"
Tokenization and masking (information security program),"substituting sensitive values, particularly for non-production environments.","notes,information-security-program"
Secure disposal (information security program),"cryptographic erasure, degaussing, or physical destruction, evidenced by certificates.","notes,information-security-program"
Due diligence (information security program),assessing a vendor's security before contracting.,"notes,information-security-program"
Contractual security requirements (information security program),"specific obligations, right to audit, breach notification timelines, and subcontractor restrictions.","notes,information-security-program"
Ongoing monitoring (information security program),"attestations, questionnaires, and performance against SLAs.","notes,information-security-program"
Fourth-party risk (information security program),your vendor's vendors.,"notes,information-security-program"
Exit strategy (information security program),"data return and deletion, and transition support.","notes,information-security-program"
Security awareness (information security program),"broad, ongoing, for everyone. Targets behavior, not knowledge alone.","notes,information-security-program"
Role-based training (information security program),"developers need secure coding, administrators need hardening, executives need decision context.","notes,information-security-program"
Phishing simulation (information security program),"measures and improves resistance. Results are used to educate, not to punish, or reporting rates collapse.","notes,information-security-program"
Effectiveness measurement (information security program),"measured by behavior change (reporting rates, click rates), not by attendance.","notes,information-security-program"
Operational metrics (information security program),"patch compliance, vulnerability ageing, incident volumes. For the security team.","notes,information-security-program"
Management metrics (information security program),"control effectiveness, risk trend, program progress. For executives.","notes,information-security-program"
Strategic metrics (information security program),"alignment, maturity, and risk posture against appetite. For the board.","notes,information-security-program"
Maturity model (information security program),shows capability progression and the gap to target.,"notes,information-security-program"
Benchmarking (information security program),"comparison against peers, useful for justifying investment.","notes,information-security-program"
Change management (information security program),"security assessment integrated into the change process, not bolted on afterwards.","notes,information-security-program"
SDLC integration (information security program),"security requirements defined at requirements stage, threat modeling at design, testing before release.","notes,information-security-program"
Project involvement (information security program),the security manager engages at project initiation. Late engagement means expensive rework or accepted risk.,"notes,information-security-program"
Procurement (information security program),"security requirements in the RFP, not discovered at implementation.","notes,information-security-program"
Mergers and acquisitions (information security program),due diligence on the target's security posture before integration.,"notes,information-security-program"
Event (incident management),any observable occurrence. Most are routine.,"notes,incident-management"
Incident (incident management),"an event that adversely affects, or threatens, confidentiality, integrity, or availability.","notes,incident-management"
Breach (incident management),"an incident resulting in confirmed unauthorized access to or disclosure of protected data. Breach usually triggers legal notification duties, which is why the distinction matters.","notes,incident-management"
Disaster (incident management),a disruption severe enough to invoke continuity and recovery plans.,"notes,incident-management"
Crisis (incident management),"an event threatening the organization's viability or reputation, requiring executive-level management.","notes,incident-management"
Incident response plan (IRP) (incident management),"authority, roles, severity definitions, escalation, and communication.","notes,incident-management"
Incident response team (IRT/CSIRT) (incident management),"the responders. Membership spans security, IT, legal, communications, HR, and business owners, because incidents are not purely technical.","notes,incident-management"
Playbooks (incident management),"procedures per incident type: ransomware, business email compromise, data exfiltration, insider misuse.","notes,incident-management"
Severity classification (incident management),defined in advance so escalation is objective rather than negotiated during the event.,"notes,incident-management"
Escalation criteria (incident management),thresholds triggering management or executive involvement.,"notes,incident-management"
Communication plan (incident management),"internal and external, including out-of-band channels, because the attacker may be reading corporate email.","notes,incident-management"
Retainer arrangements (incident management),"pre-agreed forensic and legal support, negotiated before an incident rather than during one.","notes,incident-management"
Triage (incident management),validating and prioritizing. Separates real incidents from false positives.,"notes,incident-management"
Scoping (incident management),determining full extent before eradication. Eradicating on partial scope means the attacker returns.,"notes,incident-management"
Containment strategy (incident management),"short-term to stop damage, long-term to allow business operation while eradication is prepared. Balance evidence preservation against speed.","notes,incident-management"
Eradication (incident management),"removing malware, attacker accounts, persistence, and closing the entry vector.","notes,incident-management"
Recovery (incident management),"restoring, validating, and monitoring closely on return to service.","notes,incident-management"
Chain of custody (incident management),"documented handling record, without which evidence may be inadmissible.","notes,incident-management"
Order of volatility (incident management),collect the most perishable first: memory before disk.,"notes,incident-management"
Forensic image (incident management),a bit-for-bit copy; analyze the copy.,"notes,incident-management"
Legal hold (incident management),preservation directive overriding routine deletion.,"notes,incident-management"
When to involve law enforcement (incident management),a business and legal decision with consequences for disclosure and control of the investigation. The security manager advises; executives and legal decide.,"notes,incident-management"
Internal notification (incident management),"management, affected business owners, and staff as appropriate.","notes,incident-management"
Regulatory notification (incident management),subject to statutory deadlines. GDPR requires notifying the supervisory authority within 72 hours of becoming aware of a qualifying personal data breach.,"notes,incident-management"
Customer notification (incident management),"often legally required, and always a reputational decision.","notes,incident-management"
Public relations (incident management),"owned by communications, informed by security. Security does not brief the press.","notes,incident-management"
Notification triggers (incident management),"defined in advance, so the decision is not improvised under pressure.","notes,incident-management"
Business impact analysis (BIA) (incident management),"identifies critical processes, dependencies, and impact over time. The first step, and the input to everything else.","notes,incident-management"
RTO (Recovery Time Objective) (incident management),maximum tolerable restoration time.,"notes,incident-management"
RPO (Recovery Point Objective) (incident management),maximum tolerable data loss. Drives backup frequency.,"notes,incident-management"
MTD / MTO (incident management),maximum tolerable downtime before the consequences become unsurvivable.,"notes,incident-management"
SDO (Service Delivery Objective) (incident management),the service level required while operating in recovery mode.,"notes,incident-management"
Business continuity plan (BCP) (incident management),keeping business processes running.,"notes,incident-management"
Disaster recovery plan (DRP) (incident management),restoring IT services; a component of the BCP.,"notes,incident-management"
Checklist review (incident management),"least disruptive, least assurance.","notes,incident-management"
Structured walkthrough / tabletop (incident management),"discussion-based, finds process gaps cheaply.","notes,incident-management"
Simulation (incident management),realistic role-play without production impact.,"notes,incident-management"
Parallel test (incident management),recovery environment runs alongside production and results are compared.,"notes,incident-management"
Full interruption test (incident management),"production is stopped. Highest assurance, highest risk, requires executive approval.","notes,incident-management"
Lessons learned review (incident management),"conducted promptly, blameless, with owners and dates for each action.","notes,incident-management"
Root cause analysis (incident management),"why it was possible, not merely what happened.","notes,incident-management"
Plan updates (incident management),"the review's output must change the plan, or the exercise was theater.","notes,incident-management"
Metrics (incident management),"mean time to detect, mean time to respond, mean time to recover, and incident recurrence.","notes,incident-management"
