Question,Answer,Tags
Leaky abstraction (platform fundamentals),an interface that still forces users to understand the layer beneath it,"notes,platform-fundamentals"
Thinnest viable platform (platform fundamentals),"the smallest platform that delivers value, favoring managed services over building","notes,platform-fundamentals"
Maturity model levels (platform fundamentals),"provisional, operational, scalable, and optimizing, assessed per attribute","notes,platform-fundamentals"
Voluntary adoption (platform fundamentals),"uptake without mandate, treated as the honest measure of platform success","notes,platform-fundamentals"
Observability of the platform (observability security conformance),"is the platform itself healthy? Provisioning latency, API availability, delivery pipeline success rate, control plane health. Measured against platform SLOs.","notes,observability-security-conformance"
Observability as a capability (observability security conformance),"what the platform gives tenants so their workloads are observable by default. Automatic metrics scraping, log shipping, trace collection, and dashboards a team gets without configuring anything.","notes,observability-security-conformance"
Kyverno (observability security conformance),"Kubernetes-native, policies written as YAML resources. Lower learning curve","notes,observability-security-conformance"
OPA Gatekeeper (observability security conformance),"policies in Rego, more expressive, steeper learning curve","notes,observability-security-conformance"
Platform SLO (observability security conformance),a service level objective describing a platform capability from the user's perspective,"notes,observability-security-conformance"
Namespace tenancy (observability security conformance),"the lightest multi-tenancy model, appropriate for trusted internal tenants","notes,observability-security-conformance"
Virtual control plane (observability security conformance),"a per-tenant API server on shared infrastructure, giving cluster-level access without a full cluster","notes,observability-security-conformance"
Sandboxed runtime (observability security conformance),a container runtime such as gVisor or Kata Containers providing stronger isolation for untrusted code,"notes,observability-security-conformance"
ResourceQuota (observability security conformance),the Kubernetes object limiting aggregate resource consumption within a namespace,"notes,observability-security-conformance"
Conformance (observability security conformance),validation that workloads and clusters meet the platform's stated requirements,"notes,observability-security-conformance"
Policy as code (observability security conformance),"expressing organizational rules as machine-enforced policy, typically at admission","notes,observability-security-conformance"
Admission controller (observability security conformance),the Kubernetes component validating or mutating resources before they are persisted,"notes,observability-security-conformance"
Audit mode (observability security conformance),a policy rollout state that records violations without blocking them,"notes,observability-security-conformance"
Provenance attestation (observability security conformance),signed metadata linking an artifact to the source and build process that produced it,"notes,observability-security-conformance"
SBOM (observability security conformance),a software bill of materials enumerating the components inside an artifact,"notes,observability-security-conformance"
Registry allowlist (observability security conformance),a policy restricting which container registries images may be pulled from,"notes,observability-security-conformance"
Compliance evidence (observability security conformance),audit artifacts produced automatically by the platform rather than collected manually,"notes,observability-security-conformance"
Artifact management (delivery apis provisioning),"registries, retention, promotion between environments","notes,delivery-apis-provisioning"
Platform repository (delivery apis provisioning),"cluster baselines, policy, platform components, tenant onboarding definitions. Owned by the platform team","notes,delivery-apis-provisioning"
Tenant repositories (delivery apis provisioning),application manifests and environment overlays. Owned by the stream-aligned team,"notes,delivery-apis-provisioning"
Pipeline template (delivery apis provisioning),a reusable delivery workflow the platform provides so teams do not write their own,"notes,delivery-apis-provisioning"
Preview environment (delivery apis provisioning),an ephemeral environment created per pull request and destroyed on merge or close,"notes,delivery-apis-provisioning"
Custom Resource Definition (delivery apis provisioning),the Kubernetes mechanism adding a new type to the API server,"notes,delivery-apis-provisioning"
Operator (delivery apis provisioning),a controller encoding operational knowledge for a specific application or capability,"notes,delivery-apis-provisioning"
Kubernetes Resource Model (delivery apis provisioning),"the declarative spec, observed status, and continuous reconciliation pattern","notes,delivery-apis-provisioning"
Control plane pattern (delivery apis provisioning),exposing infrastructure provisioning through a reconciling API rather than an imperative tool,"notes,delivery-apis-provisioning"
Crossplane (delivery apis provisioning),the reference implementation of the control plane pattern for cloud infrastructure,"notes,delivery-apis-provisioning"
Provider (delivery apis provisioning),a Crossplane package adding managed resource types for a cloud or service,"notes,delivery-apis-provisioning"
Managed resource (delivery apis provisioning),a Crossplane object corresponding one-to-one with a real external resource,"notes,delivery-apis-provisioning"
Composite Resource Definition (delivery apis provisioning),"the Crossplane object defining an abstract, platform-offered type","notes,delivery-apis-provisioning"
Composition (delivery apis provisioning),the Crossplane definition of how an abstract type expands into managed resources,"notes,delivery-apis-provisioning"
Claim (delivery apis provisioning),"the namespaced, developer-facing request for an instance of a composite resource","notes,delivery-apis-provisioning"
API versioning (delivery apis provisioning),"the discipline of signalling stability through alpha, beta, and stable API versions","notes,delivery-apis-provisioning"
Schema validation (delivery apis provisioning),rejecting invalid input at the API boundary so errors are immediate and comprehensible,"notes,delivery-apis-provisioning"
Software catalog (developer experience and measurement),"the inventory of services, APIs, resources, and their owners. Ownership metadata is often the single most useful thing a portal provides","notes,developer-experience-and-measurement"
Software templates (scaffolder) (developer experience and measurement),"templates that instantiate a new service on a golden path, with repository, pipeline, manifests, and monitoring already wired","notes,developer-experience-and-measurement"
TechDocs (developer experience and measurement),"documentation built from Markdown in the service's repository, so docs live with the code","notes,developer-experience-and-measurement"
Plugins (developer experience and measurement),"surfacing CI status, cost, security findings, and other capability-specific views","notes,developer-experience-and-measurement"
Feedback loops (developer experience and measurement),"office hours, a support channel, surveys, and treating complaints as product signal rather than user error","notes,developer-experience-and-measurement"
Adoption (developer experience and measurement),"proportion of eligible teams and workloads using the platform, voluntarily","notes,developer-experience-and-measurement"
Time to first deployment (developer experience and measurement),Platform SLOs: availability and latency of the capabilities offered,"notes,developer-experience-and-measurement"
Support burden (developer experience and measurement),a falling ticket count is a success signal for a self-service platform,"notes,developer-experience-and-measurement"
Internal Developer Platform (developer experience and measurement),"the capability layer providing provisioning, delivery, observability, and guardrails","notes,developer-experience-and-measurement"
Internal Developer Portal (developer experience and measurement),the user interface making platform capabilities discoverable and usable,"notes,developer-experience-and-measurement"
Software template (developer experience and measurement),a portal scaffolder definition instantiating a new service directly onto a golden path,"notes,developer-experience-and-measurement"
DORA metrics (developer experience and measurement),"deployment frequency, lead time for changes, change failure rate, and time to restore service","notes,developer-experience-and-measurement"
Deployment frequency (developer experience and measurement),how often an organization releases to production,"notes,developer-experience-and-measurement"
Lead time for changes (developer experience and measurement),the elapsed time from commit to running in production,"notes,developer-experience-and-measurement"
Change failure rate (developer experience and measurement),the proportion of releases that cause degradation requiring remediation,"notes,developer-experience-and-measurement"
Time to restore service (developer experience and measurement),how quickly service is recovered after a failure,"notes,developer-experience-and-measurement"
SPACE framework (developer experience and measurement),"satisfaction, performance, activity, communication, and efficiency dimensions of developer productivity","notes,developer-experience-and-measurement"
Adoption rate (developer experience and measurement),the proportion of eligible teams or workloads voluntarily using the platform,"notes,developer-experience-and-measurement"
Showback (developer experience and measurement),exposing cost attribution to teams without billing them,"notes,developer-experience-and-measurement"
Chargeback (developer experience and measurement),actually billing teams for the resources they consume,"notes,developer-experience-and-measurement"
Vanity metric (developer experience and measurement),"a measure that looks like progress without reflecting outcomes, such as tickets closed","notes,developer-experience-and-measurement"
