Question,Answer,Tags
NFS (2049) (information gathering enumeration),"exported shares, sometimes with weak permissions.","notes,information-gathering-enumeration"
Directory and file discovery (information gathering enumeration),"brute-forcing paths against a wordlist. Vary the extensions to match the technology (.php, .aspx, .jsp, .txt, .bak).","notes,information-gathering-enumeration"
Virtual host discovery (information gathering enumeration),a single IP may serve several sites by hostname.,"notes,information-gathering-enumeration"
Technology fingerprinting (information gathering enumeration),"server headers, framework signatures, cookie names, and error pages.","notes,information-gathering-enumeration"
Application version (information gathering enumeration),"once identified, search for known vulnerabilities in that specific version.","notes,information-gathering-enumeration"
Parameters and input (information gathering enumeration),every parameter is a candidate for injection testing.,"notes,information-gathering-enumeration"
Searchsploit / Exploit-DB (information gathering enumeration),"offline searchable copy of public exploits, mapped to software versions.","notes,information-gathering-enumeration"
Version-to-vulnerability mapping (information gathering enumeration),"the core skill: identify exact version, find whether a known issue exists, and confirm it applies to this configuration.","notes,information-gathering-enumeration"
Reading exploit code before running it (information gathering enumeration),"mandatory. Understand what it does, fix hard-coded addresses or ports, and never run something you have not read on a system you care about.","notes,information-gathering-enumeration"
Manual verification (information gathering enumeration),a scanner claim is a hypothesis. Confirm it manually before committing time.,"notes,information-gathering-enumeration"
Automated scanners (vulnerability scanning web attacks),"useful for breadth, but the OSCP exam prohibits most automated exploitation tools and restricts automated scanners. Know the exam rules precisely before relying on any tool.","notes,vulnerability-scanning-web-attacks"
Manual confirmation (vulnerability scanning web attacks),the exam rewards understanding. A scanner finding is a lead; you must reproduce and exploit it manually.,"notes,vulnerability-scanning-web-attacks"
Nmap scripting engine (NSE) (vulnerability scanning web attacks),permitted and useful for targeted checks such as SMB vulnerability detection.,"notes,vulnerability-scanning-web-attacks"
The mindset (vulnerability scanning web attacks),scanners find the obvious. The exam paths are often one manual step beyond what a scanner reports.,"notes,vulnerability-scanning-web-attacks"
SQL injection (vulnerability scanning web attacks),"unsanitised input reaching a database query. Test with a single quote to provoke an error, then determine the number of columns, extract data with UNION-based techniques, or use blind boolean and time-based methods when no output is returned. Can lead to authentication bypass, data extraction, and sometimes command execution or file write.","notes,vulnerability-scanning-web-attacks"
Command injection (vulnerability scanning web attacks),"input reaching a shell. Chain with ;, |, &&, or backticks. Often the fastest route to code execution when present.","notes,vulnerability-scanning-web-attacks"
Other injection (vulnerability scanning web attacks),"LDAP, XML (XXE), and template injection appear less often but are worth recognising.","notes,vulnerability-scanning-web-attacks"
File upload (vulnerability scanning web attacks),"uploading a web shell when the application fails to validate type or location. Bypass filters by changing extensions, content type, magic bytes, or using double extensions. The uploaded file must land somewhere executable.","notes,vulnerability-scanning-web-attacks"
Local file inclusion (LFI) (vulnerability scanning web attacks),"the application includes a file path from user input, allowing you to read arbitrary files, and sometimes to execute code via log poisoning or PHP wrappers.","notes,vulnerability-scanning-web-attacks"
Remote file inclusion (RFI) (vulnerability scanning web attacks),"including a remote file, rarer but directly leads to code execution.","notes,vulnerability-scanning-web-attacks"
Directory traversal (vulnerability scanning web attacks),../ sequences to read files outside the intended directory.,"notes,vulnerability-scanning-web-attacks"
Authentication bypass (vulnerability scanning web attacks),"via SQL injection, default credentials, or logic flaws.","notes,vulnerability-scanning-web-attacks"
Weak or default credentials (vulnerability scanning web attacks),always tried first. Application defaults and reused passwords are common.,"notes,vulnerability-scanning-web-attacks"
Session and cookie manipulation (vulnerability scanning web attacks),predictable tokens or values that grant privilege when changed.,"notes,vulnerability-scanning-web-attacks"
Cross-site scripting (XSS) (vulnerability scanning web attacks),"injecting script into pages viewed by others. Important knowledge, but less central to OSCP than server-side flaws because OSCP targets are usually about gaining a shell rather than attacking other users.","notes,vulnerability-scanning-web-attacks"
Web shell (vulnerability scanning web attacks),a script uploaded to the server that executes commands via the browser. The usual first step after a successful upload or LFI.,"notes,vulnerability-scanning-web-attacks"
Reverse shell payload (vulnerability scanning web attacks),"upgrade from a web shell to an interactive reverse shell using a one-liner in the language available on the target (bash, python, php, perl, powershell, or netcat).","notes,vulnerability-scanning-web-attacks"
Listener (vulnerability scanning web attacks),a netcat or equivalent listener on your machine to catch the connection.,"notes,vulnerability-scanning-web-attacks"
Shell upgrade (TTY) (vulnerability scanning web attacks),"stabilise a raw shell into a full interactive one, so tab completion, job control, and text editors work. An unstable shell that dies on the first mistake is a major time sink, so upgrade early.","notes,vulnerability-scanning-web-attacks"
Online brute force (vulnerability scanning web attacks),"against a login form, mindful of lockouts.","notes,vulnerability-scanning-web-attacks"
Default and common credentials (vulnerability scanning web attacks),checked before brute forcing.,"notes,vulnerability-scanning-web-attacks"
Credential reuse (vulnerability scanning web attacks),passwords found in one place tried everywhere.,"notes,vulnerability-scanning-web-attacks"
Hash cracking (vulnerability scanning web attacks),"offline cracking of hashes found in databases or files, with a wordlist and rules.","notes,vulnerability-scanning-web-attacks"
Finding the exploit (exploitation client side),map the exact service and version to a known issue via Exploit-DB or searchsploit.,"notes,exploitation-client-side"
Reading before running (exploitation client side),"mandatory. Determine what the exploit does, what it targets, and what needs changing: IP addresses, ports, offsets, shellcode, and encoding.","notes,exploitation-client-side"
Modifying exploits (exploitation client side),most public exploits need adjustment to work in a new environment. Fixing hard-coded values is a routine OSCP skill.,"notes,exploitation-client-side"
Compiling (exploitation client side),"many exploits are C or C++ needing compilation, sometimes for a specific architecture. Compile for the target platform, not necessarily yours.","notes,exploitation-client-side"
Exploit reliability (exploitation client side),"some exploits crash the service on failure. Understand the risk before firing at a target you cannot easily reset, and know that the exam has limited resets.","notes,exploitation-client-side"
The stack (exploitation client side),"memory holding function local variables and return addresses, growing toward lower addresses.","notes,exploitation-client-side"
Buffer overflow (exploitation client side),"writing more data into a buffer than it holds, overwriting adjacent memory including the saved return address.","notes,exploitation-client-side"
EIP/RIP control (exploitation client side),the goal: overwrite the instruction pointer so execution jumps where you choose.,"notes,exploitation-client-side"
The classic workflow (exploitation client side),"fuzz to find the crash, find the exact offset to the return address, identify bad characters that corrupt the payload, find a reliable jump instruction (a JMP ESP in a non-protected module), and place shellcode.","notes,exploitation-client-side"
Shellcode (exploitation client side),"the machine code executed once you control flow, typically spawning a shell or a reverse connection.","notes,exploitation-client-side"
Bad characters (exploitation client side),"bytes the target mangles (null \x00, newline \x0a, carriage return \x0d are common) which must be excluded from the payload.","notes,exploitation-client-side"
ASLR (Address Space Layout Randomisation) (exploitation client side),"randomises memory layout, defeating hard-coded addresses.","notes,exploitation-client-side"
DEP/NX (Data Execution Prevention) (exploitation client side),"marks the stack non-executable, defeating simple shellcode-on-stack.","notes,exploitation-client-side"
Stack canaries (exploitation client side),detect return-address overwrite before it is used.,"notes,exploitation-client-side"
The premise (exploitation client side),"deliver a payload that executes when a user interacts with it: a document, a link, or a file.","notes,exploitation-client-side"
Malicious documents (exploitation client side),"macros in office documents, or file formats that trigger a vulnerable handler.","notes,exploitation-client-side"
Payload delivery (exploitation client side),hosting the payload and enticing execution.,"notes,exploitation-client-side"
HTA and script-based payloads (exploitation client side),HTML applications and script files that run with the user's privileges on Windows.,"notes,exploitation-client-side"
Detection evasion is out of scope here (exploitation client side),"OSCP client-side scenarios are about the technique, in a lab where defences are known, not about evading production endpoint protection.","notes,exploitation-client-side"
Reverse versus bind shells (exploitation client side),a reverse shell connects out from the target (works through outbound-permitting firewalls); a bind shell listens on the target (needs the port reachable). Reverse is the default choice because outbound is usually allowed and inbound usually filtered.,"notes,exploitation-client-side"
Staged versus stageless (exploitation client side),a staged payload downloads the rest after an initial small stub; a stageless payload is self-contained. Staged is smaller but needs a second connection.,"notes,exploitation-client-side"
Platform and architecture (exploitation client side),the payload must match the target OS and architecture.,"notes,exploitation-client-side"
Encoding (exploitation client side),"to avoid bad characters, not to evade antivirus in the OSCP context.","notes,exploitation-client-side"
Catch the connection (exploitation client side),a listener ready before you fire the exploit.,"notes,exploitation-client-side"
Stabilise (exploitation client side),upgrade to a full TTY immediately.,"notes,exploitation-client-side"
Confirm privileges (exploitation client side),"identify the current user and their rights, which sets up privilege escalation.","notes,exploitation-client-side"
Establish a reliable path back (exploitation client side),so a dropped shell does not mean re-exploiting from scratch.,"notes,exploitation-client-side"
Kernel version (privilege escalation),"a vulnerable kernel may allow a public local exploit. High reward, but kernel exploits can crash the box, so treat as a later option.","notes,privilege-escalation"
sudo rights (privilege escalation),sudo -l shows what you may run as another user. Misconfigured sudo entries are the most common escalation path. Cross-reference against known techniques for abusing specific binaries.,"notes,privilege-escalation"
SUID and SGID binaries (privilege escalation),executables running with the owner's privileges. A SUID binary owned by root that can spawn a shell or write files is a direct path.,"notes,privilege-escalation"
Cron jobs (privilege escalation),scheduled tasks running as a privileged user. A writable script or a script called without an absolute path can be hijacked.,"notes,privilege-escalation"
Writable files and directories (privilege escalation),"world-writable scripts run by root, writable /etc/passwd, or writable service configuration.","notes,privilege-escalation"
Capabilities (privilege escalation),Linux capabilities on binaries can grant specific privileges without full SUID.,"notes,privilege-escalation"
Environment and PATH (privilege escalation),"a program calling another without an absolute path, combined with a writable PATH entry, allows substitution.","notes,privilege-escalation"
Credentials on disk (privilege escalation),"configuration files, history files, backups, and scripts frequently contain passwords.","notes,privilege-escalation"
NFS no_root_squash (privilege escalation),a remote share mounted where root on the client maps to root on the server allows planting a SUID binary.,"notes,privilege-escalation"
Current privileges (privilege escalation),"whoami /priv. Tokens such as SeImpersonatePrivilege and SeBackupPrivilege each enable specific, well-documented escalation techniques.","notes,privilege-escalation"
OS version and patch level (privilege escalation),missing patches may enable a public local exploit.,"notes,privilege-escalation"
Service misconfigurations (privilege escalation),Unquoted service paths - a service path with spaces and no quotes lets you plant a binary earlier in the path.,"notes,privilege-escalation"
Weak service permissions (privilege escalation),"a service you can reconfigure to run your binary, or restart.","notes,privilege-escalation"
Writable service binary (privilege escalation),replace the executable a privileged service runs.,"notes,privilege-escalation"
Scheduled tasks (privilege escalation),running as a privileged account with a modifiable action.,"notes,privilege-escalation"
AlwaysInstallElevated (privilege escalation),a registry setting causing MSI packages to install as SYSTEM.,"notes,privilege-escalation"
Stored credentials (privilege escalation),"the registry, unattended install files, saved credentials, the Windows Credential Manager, and configuration files.","notes,privilege-escalation"
DLL hijacking (privilege escalation),a service or application loading a DLL from a writable location.,"notes,privilege-escalation"
Token impersonation (privilege escalation),SeImpersonatePrivilege enables a family of well-known techniques to obtain a SYSTEM token from a service account.,"notes,privilege-escalation"
Automated enumeration (privilege escalation),"scripts collect the data quickly. Read the raw output, not just the highlights, because the winning line is often unflagged.","notes,privilege-escalation"
Manual verification (privilege escalation),confirm permissions and paths yourself before spending time.,"notes,privilege-escalation"
One change at a time (privilege escalation),"so you can tell what worked, and can undo it.","notes,privilege-escalation"
Stable shell first (privilege escalation),do not attempt escalation from a fragile shell that dies on a syntax error.,"notes,privilege-escalation"
Confirm (privilege escalation),verify you are root or SYSTEM.,"notes,privilege-escalation"
Collect proof (privilege escalation),the exam requires specific proof files; read the exam guide for exactly what and where.,"notes,privilege-escalation"
Loot for lateral movement (privilege escalation),"credentials, hashes, and keys usable against other hosts.","notes,privilege-escalation"
Document (privilege escalation),"commands, output, and screenshots for the report.","notes,privilege-escalation"
Domain (active directory attacks),a boundary of administration and a shared authentication database.,"notes,active-directory-attacks"
Domain controller (DC) (active directory attacks),hosts the directory and authenticates users. The usual objective is control of a DC or a Domain Admin account.,"notes,active-directory-attacks"
Forest (active directory attacks),one or more domains sharing a schema and trust.,"notes,active-directory-attacks"
Organisational unit (OU) (active directory attacks),a container for grouping objects and applying policy.,"notes,active-directory-attacks"
Group Policy (GPO) (active directory attacks),centralised configuration. Control of a GPO applied to a target is a path to compromise it.,"notes,active-directory-attacks"
Kerberos (active directory attacks),"the primary authentication protocol, based on tickets from the Key Distribution Center.","notes,active-directory-attacks"
NTLM (active directory attacks),"the legacy challenge-response protocol, still present and central to several attacks.","notes,active-directory-attacks"
Service Principal Name (SPN) (active directory attacks),"links a service to the account running it, and is the basis of Kerberoasting.","notes,active-directory-attacks"
"Users, groups, and computers (active directory attacks)",enumerate the directory to map the terrain.,"notes,active-directory-attacks"
Group memberships (active directory attacks),"especially privileged groups: Domain Admins, Enterprise Admins, and accounts with delegated rights.","notes,active-directory-attacks"
Shares (active directory attacks),SMB shares often hold scripts and configuration files with credentials.,"notes,active-directory-attacks"
SPNs (active directory attacks),"service accounts, targets for Kerberoasting.","notes,active-directory-attacks"
Trust relationships (active directory attacks),"between domains, relevant in multi-domain scenarios.","notes,active-directory-attacks"
BloodHound-style graph analysis (active directory attacks),"maps relationships to find the shortest path from your position to Domain Admin. Confirm the exam's tool policy, but graph-based path finding is standard AD methodology.","notes,active-directory-attacks"
Credential harvesting (active directory attacks),"from memory, the registry, files, and configuration. On a compromised host, cached and in-memory credentials are the pivot to the next.","notes,active-directory-attacks"
Pass-the-Hash (active directory attacks),"authenticating with an NTLM hash rather than the plaintext password, because NTLM authentication uses the hash directly.","notes,active-directory-attacks"
Pass-the-Ticket (active directory attacks),reusing a stolen Kerberos ticket.,"notes,active-directory-attacks"
Overpass-the-Hash / Pass-the-Key (active directory attacks),using an NTLM hash to request a Kerberos ticket.,"notes,active-directory-attacks"
Kerberoasting (active directory attacks),"requesting service tickets for accounts with SPNs, then cracking the ticket offline to recover the service account password. Service accounts often have weak, non-expiring passwords, which is why this works.","notes,active-directory-attacks"
AS-REP Roasting (active directory attacks),"for accounts with Kerberos pre-authentication disabled, requesting and cracking an AS-REP offline.","notes,active-directory-attacks"
Password spraying (active directory attacks),"trying one common password across many accounts, avoiding lockout by staying under the threshold. Effective because at least one user usually chooses a weak password.","notes,active-directory-attacks"
DCSync (active directory attacks),abusing replication rights to pull password hashes from the DC without running code on it.,"notes,active-directory-attacks"
Golden ticket (active directory attacks),forging a Kerberos ticket-granting ticket using the domain's krbtgt hash.,"notes,active-directory-attacks"
Silver ticket (active directory attacks),forging a service ticket for a specific service.,"notes,active-directory-attacks"
Pivot host (pivoting tunneling post exploitation),a compromised machine with access to a network segment you cannot reach directly.,"notes,pivoting-tunneling-post-exploitation"
Dual-homed host (pivoting tunneling post exploitation),one with interfaces on two networks; the classic pivot point.,"notes,pivoting-tunneling-post-exploitation"
Port forwarding (pivoting tunneling post exploitation),relaying a single port through the pivot to reach a service on the far side.,"notes,pivoting-tunneling-post-exploitation"
Tunneling (pivoting tunneling post exploitation),carrying arbitrary traffic through the pivot.,"notes,pivoting-tunneling-post-exploitation"
SOCKS proxy (pivoting tunneling post exploitation),a dynamic proxy allowing tools on your machine to reach the far network as if local.,"notes,pivoting-tunneling-post-exploitation"
Local port forward (pivoting tunneling post exploitation),ssh -L maps a local port to a remote service reachable from the pivot. Use when you want one specific far-side service on your machine.,"notes,pivoting-tunneling-post-exploitation"
Remote port forward (pivoting tunneling post exploitation),ssh -R maps a port on the remote side back to you. Use when the target can reach you but you cannot reach it.,"notes,pivoting-tunneling-post-exploitation"
Dynamic port forward (pivoting tunneling post exploitation),"ssh -D creates a SOCKS proxy, letting you reach the whole far network through the pivot. The most flexible option.","notes,pivoting-tunneling-post-exploitation"
Netcat relays (pivoting tunneling post exploitation),"chaining listeners to forward traffic, when nothing better is available.","notes,pivoting-tunneling-post-exploitation"
Portable tunneling tools (pivoting tunneling post exploitation),purpose-built proxy tools that create a SOCKS proxy through a compromised host. Confirm which are permitted by the exam.,"notes,pivoting-tunneling-post-exploitation"
proxychains (pivoting tunneling post exploitation),routes your local tools through a SOCKS proxy so they operate against the far network.,"notes,pivoting-tunneling-post-exploitation"
Situational awareness (pivoting tunneling post exploitation),"who you are, what privileges you hold, the OS, and the network interfaces. A second interface signals a pivot opportunity.","notes,pivoting-tunneling-post-exploitation"
Credential harvesting (pivoting tunneling post exploitation),"the highest-value post-exploitation activity. Passwords, hashes, SSH keys, and tokens fuel lateral movement.","notes,pivoting-tunneling-post-exploitation"
Sensitive files (pivoting tunneling post exploitation),"configuration, backups, scripts, and history files.","notes,pivoting-tunneling-post-exploitation"
Network discovery from the new vantage point (pivoting tunneling post exploitation),hosts and services visible from here that were not visible before.,"notes,pivoting-tunneling-post-exploitation"
Proof collection (pivoting tunneling post exploitation),"the specific proof files the exam requires, from the specific locations it specifies.","notes,pivoting-tunneling-post-exploitation"
Structure (pivoting tunneling post exploitation),"executive summary, methodology, and a per-host walkthrough.","notes,pivoting-tunneling-post-exploitation"
Reproducibility (pivoting tunneling post exploitation),every step documented so an assessor can reproduce the compromise. Missing a step can invalidate a machine you actually rooted.,"notes,pivoting-tunneling-post-exploitation"
Evidence (pivoting tunneling post exploitation),"commands, output, and screenshots including the required proof files and, where mandated, your machine's IP visible in the shell.","notes,pivoting-tunneling-post-exploitation"
Clarity (pivoting tunneling post exploitation),"written for a reader who was not there. Describe what you did, why, and what resulted.","notes,pivoting-tunneling-post-exploitation"
Time budget (pivoting tunneling post exploitation),"reserve real time for the report. Candidates lose passes by rooting enough machines and then writing an inadequate report, or running out of time to write one at all.","notes,pivoting-tunneling-post-exploitation"
