Question,Answer,Tags
Application (argo cd),the Argo CD custom resource binding a source repository path to a cluster destination,"notes,argo-cd"
AppProject (argo cd),"the multi-tenancy boundary restricting allowed sources, destinations, and resource kinds","notes,argo-cd"
Repository server (argo cd),the Argo CD component that clones repositories and renders manifests,"notes,argo-cd"
Application controller (argo cd),the component comparing desired against live state and performing syncs,"notes,argo-cd"
prune (argo cd),the sync policy flag deleting cluster resources no longer present in the source,"notes,argo-cd"
selfHeal (argo cd),the sync policy flag reverting drift on resources still declared in the source,"notes,argo-cd"
Sync wave (argo cd),an annotation ordering resource application within a single sync,"notes,argo-cd"
Resource hook (argo cd),"a resource executed at PreSync, Sync, PostSync, or SyncFail during a sync","notes,argo-cd"
Sync status (argo cd),"whether live state matches the source, distinct from health","notes,argo-cd"
Health status (argo cd),"whether resources are functioning, assessed per kind and extensible in Lua","notes,argo-cd"
ignoreDifferences (argo cd),configuration excluding specific fields from drift comparison,"notes,argo-cd"
Sync window (argo cd),an AppProject setting permitting or blocking syncs during defined time periods,"notes,argo-cd"
ApplicationSet (argo cd),the controller generating many Applications from one templated definition,"notes,argo-cd"
Matrix generator (argo cd),an ApplicationSet generator producing the Cartesian combination of two generators,"notes,argo-cd"
Pull request generator (argo cd),an ApplicationSet generator creating an Application per open pull request,"notes,argo-cd"
Argo CD Image Updater (argo cd),the component watching registries and committing new image tags to the source,"notes,argo-cd"
setWeight (argo rollouts),percentage of traffic to the canary,"notes,argo-rollouts"
pause (argo rollouts),"with a duration, or indefinite until manually promoted","notes,argo-rollouts"
analysis (argo rollouts),run an AnalysisTemplate at this point,"notes,argo-rollouts"
setCanaryScale (argo rollouts),control canary replica count independently of traffic weight,"notes,argo-rollouts"
experiment (argo rollouts),run a side-by-side comparison,"notes,argo-rollouts"
Rollout (argo rollouts),the Argo Rollouts custom resource replacing a Deployment and managing progressive release,"notes,argo-rollouts"
workloadRef (argo rollouts),the Rollout field adopting an existing Deployment's pod template rather than duplicating it,"notes,argo-rollouts"
Canary strategy (argo rollouts),gradual traffic shift to a new version through a series of weighted steps,"notes,argo-rollouts"
Blue-green strategy (argo rollouts),"running a full new version behind a preview service, then switching the active service in one cutover","notes,argo-rollouts"
Traffic routing provider (argo rollouts),"the integration (Istio, NGINX, ALB, SMI, Gateway API) applying weights to real traffic","notes,argo-rollouts"
Active service (argo rollouts),the blue-green service receiving production traffic,"notes,argo-rollouts"
Preview service (argo rollouts),the blue-green service pointing at the new version before promotion,"notes,argo-rollouts"
autoPromotionEnabled (argo rollouts),the blue-green setting determining whether promotion happens automatically,"notes,argo-rollouts"
scaleDownDelaySeconds (argo rollouts),"the delay before the old ReplicaSet is removed, enabling fast rollback","notes,argo-rollouts"
AnalysisTemplate (argo rollouts),a reusable definition of metrics and success or failure conditions for a rollout,"notes,argo-rollouts"
AnalysisRun (argo rollouts),an execution of an AnalysisTemplate during a rollout,"notes,argo-rollouts"
failureCondition (argo rollouts),"the expression that, when true, fails a metric and aborts the rollout","notes,argo-rollouts"
Background analysis (argo rollouts),analysis running continuously throughout a rollout rather than at one step,"notes,argo-rollouts"
Dependencies (argo events),which event source and event name it listens for,"notes,argo-events"
Filters (argo events),narrowing which events count,"notes,argo-events"
Triggers (argo events),what to do when the dependency is satisfied,"notes,argo-events"
EventSource (argo events),the Argo Events resource connecting to an external system and publishing events onto the bus,"notes,argo-events"
EventBus (argo events),"the transport between event sources and sensors, backed by NATS, Jetstream, or Kafka","notes,argo-events"
Sensor (argo events),"the resource subscribing to event dependencies, applying filters, and firing triggers","notes,argo-events"
Dependency (argo events),a Sensor's declaration of which event source and event it listens for,"notes,argo-events"
Data filter (argo events),a Sensor filter matching on fields within the event payload,"notes,argo-events"
Context filter (argo events),a Sensor filter matching on event metadata such as source or type,"notes,argo-events"
Expression filter (argo events),a Sensor filter evaluating a full expression against the event payload,"notes,argo-events"
Trigger (argo events),the action a Sensor performs when its dependencies are satisfied,"notes,argo-events"
Trigger parameterization (argo events),extracting values from an event payload into the resource the trigger creates,"notes,argo-events"
Resource event source (argo events),an event source watching Kubernetes object changes within the cluster,"notes,argo-events"
Trigger policy (argo events),configuration defining retry behavior and success criteria for a trigger,"notes,argo-events"
