Question,Answer,Tags
FedRAMP (cloud concepts architecture design),"US Federal authorization (Low, Moderate, High impact levels)","notes,cloud-concepts-architecture-design"
BSI C5 (cloud concepts architecture design),German Federal Office for Information Security,"notes,cloud-concepts-architecture-design"
MTCS (cloud concepts architecture design),Singapore Multi-Tier Cloud Security,"notes,cloud-concepts-architecture-design"
Volume / Block storage (cloud data security),Network-attached block devices presented as disks,"notes,cloud-data-security"
Object storage (cloud data security),"Flat namespace, HTTP API, scalable to petabytes","notes,cloud-data-security"
File storage / NAS (cloud data security),Shared file system over NFS/SMB,"notes,cloud-data-security"
Ephemeral / instance store (cloud data security),Local disk on the host,"notes,cloud-data-security"
Managed databases (cloud data security),"Relational (RDS, SQL Database, Cloud SQL) and NoSQL (DynamoDB, Cosmos DB, Firestore)","notes,cloud-data-security"
Caching (cloud data security),"Redis, Memcached as managed services","notes,cloud-data-security"
Message queues (cloud data security),"SQS, Service Bus, Pub/Sub","notes,cloud-data-security"
Streaming (cloud data security),"Kinesis, Event Hubs, Pub/Sub Lite","notes,cloud-data-security"
Data warehouse (cloud data security),"Redshift, Synapse, BigQuery","notes,cloud-data-security"
Search (cloud data security),Elasticsearch/OpenSearch as managed services,"notes,cloud-data-security"
Cloud DLP (cloud data security),"SaaS-native (M365 Purview, Google Cloud DLP, Macie)","notes,cloud-data-security"
CASB (cloud data security),Cloud Access Security Broker; inline visibility,"notes,cloud-data-security"
Network DLP (cloud data security),Egress inspection (less effective with TLS everywhere),"notes,cloud-data-security"
Endpoint DLP (cloud data security),Device-level inspection of cloud uploads,"notes,cloud-data-security"
Data residency (cloud data security),Where data is stored,"notes,cloud-data-security"
Data sovereignty (cloud data security),"Whose laws govern the data (often based on residency, but can include where the company is based, where data subjects reside)","notes,cloud-data-security"
Aggregation (cloud data security),combining low-sens to derive high-sens,"notes,cloud-data-security"
Inference (cloud data security),deducing sensitive value from non-sens clues,"notes,cloud-data-security"
Polyinstantiation (cloud data security),"different ""truths"" at different classification levels","notes,cloud-data-security"
Views (cloud data security),restrict columns/rows visible,"notes,cloud-data-security"
Stored procedures (cloud data security),encapsulate logic with limited direct access,"notes,cloud-data-security"
Type 1 (Bare-Metal) (cloud platform and infrastructure security),Runs directly on hardware,"notes,cloud-platform-and-infrastructure-security"
Type 2 (Hosted) (cloud platform and infrastructure security),Runs on a host OS,"notes,cloud-platform-and-infrastructure-security"
VM escape (cloud platform and infrastructure security),Guest VM breaks isolation to access hypervisor or other VMs,"notes,cloud-platform-and-infrastructure-security"
Side-channel attacks (cloud platform and infrastructure security),"Co-resident VM extracts info via cache, timing, etc.","notes,cloud-platform-and-infrastructure-security"
Hypervisor compromise (cloud platform and infrastructure security),Catastrophic; affects all VMs,"notes,cloud-platform-and-infrastructure-security"
Snapshot exposure (cloud platform and infrastructure security),Snapshots may include sensitive memory state,"notes,cloud-platform-and-infrastructure-security"
Resource starvation (cloud platform and infrastructure security),Noisy neighbor consumes shared resources,"notes,cloud-platform-and-infrastructure-security"
Pod Security Standards (cloud platform and infrastructure security),"Restricted, Baseline, Privileged","notes,cloud-platform-and-infrastructure-security"
Network policies (cloud platform and infrastructure security),"Restrict pod-to-pod traffic (Calico, Cilium)","notes,cloud-platform-and-infrastructure-security"
Admission controllers (cloud platform and infrastructure security),"OPA Gatekeeper, Kyverno enforce policy at API server","notes,cloud-platform-and-infrastructure-security"
RBAC (cloud platform and infrastructure security),Role-based access for cluster operations,"notes,cloud-platform-and-infrastructure-security"
Secrets management (cloud platform and infrastructure security),"Kubernetes Secrets (base64-encoded, encrypt etcd at rest), or external secret operators (External Secrets Operator with Vault, AWS Secrets Manager, etc.)","notes,cloud-platform-and-infrastructure-security"
etcd encryption (cloud platform and infrastructure security),Encrypt cluster state at rest,"notes,cloud-platform-and-infrastructure-security"
Audit logging (cloud platform and infrastructure security),Kubernetes audit logs centralized,"notes,cloud-platform-and-infrastructure-security"
Service mesh (cloud platform and infrastructure security),"Istio, Linkerd, Consul; mTLS, identity, observability","notes,cloud-platform-and-infrastructure-security"
Workload identity (cloud platform and infrastructure security),Federate K8s service accounts to cloud IAM (no static cloud creds in pods),"notes,cloud-platform-and-infrastructure-security"
Image admission (cloud platform and infrastructure security),Require signed images from trusted registries,"notes,cloud-platform-and-infrastructure-security"
CIS Benchmarks (cloud platform and infrastructure security),For Kubernetes hardening; tools like kube-bench,"notes,cloud-platform-and-infrastructure-security"
"Managed (EKS, AKS, GKE) (cloud platform and infrastructure security)",Provider manages control plane patching,"notes,cloud-platform-and-infrastructure-security"
Self-managed (cloud platform and infrastructure security),Customer responsible for control plane and worker nodes,"notes,cloud-platform-and-infrastructure-security"
VPC peering (cloud platform and infrastructure security),Direct private connection between VPCs,"notes,cloud-platform-and-infrastructure-security"
Transit Gateway / Hub-and-spoke (cloud platform and infrastructure security),Centralized routing,"notes,cloud-platform-and-infrastructure-security"
Private connectivity to on-prem (cloud platform and infrastructure security),"Direct Connect (AWS), ExpressRoute (Azure), Cloud Interconnect (GCP)","notes,cloud-platform-and-infrastructure-security"
Site-to-site VPN (cloud platform and infrastructure security),"IPsec over internet, lower cost than direct","notes,cloud-platform-and-infrastructure-security"
Client VPN / ZTNA (cloud platform and infrastructure security),Remote access; ZTNA preferred over traditional VPN,"notes,cloud-platform-and-infrastructure-security"
Security groups (cloud platform and infrastructure security),"Per-instance/resource, stateful","notes,cloud-platform-and-infrastructure-security"
Network ACLs (cloud platform and infrastructure security),"Per-subnet, stateless","notes,cloud-platform-and-infrastructure-security"
Cloud-native firewall services (cloud platform and infrastructure security),"AWS Network Firewall, Azure Firewall, GCP Cloud Firewall","notes,cloud-platform-and-infrastructure-security"
WAF (cloud platform and infrastructure security),"L7 protection (AWS WAF, Azure WAF, GCP Cloud Armor)","notes,cloud-platform-and-infrastructure-security"
NGFW from third parties (cloud platform and infrastructure security),"Palo Alto VM-Series, Fortinet, Check Point","notes,cloud-platform-and-infrastructure-security"
Shared infrastructure (cloud platform and infrastructure security),"Multi-tenancy, side-channel","notes,cloud-platform-and-infrastructure-security"
Provider lock-in (cloud platform and infrastructure security),"Proprietary services, data formats","notes,cloud-platform-and-infrastructure-security"
Provider failure (cloud platform and infrastructure security),"Service outage, business failure, geopolitical","notes,cloud-platform-and-infrastructure-security"
API security (cloud platform and infrastructure security),"Misconfiguration, credential theft","notes,cloud-platform-and-infrastructure-security"
Data location (cloud platform and infrastructure security),"Residency, sovereignty","notes,cloud-platform-and-infrastructure-security"
Insider threats (cloud platform and infrastructure security),Provider personnel access,"notes,cloud-platform-and-infrastructure-security"
Supply chain (cloud platform and infrastructure security),Provider's vendors and partners,"notes,cloud-platform-and-infrastructure-security"
Compliance (cloud platform and infrastructure security),Provider's framework alignment vs customer requirements,"notes,cloud-platform-and-infrastructure-security"
SAML 2.0 (cloud application security),"Browser-based SSO, XML, common for enterprise SaaS","notes,cloud-application-security"
OAuth 2.0 (cloud application security),"Authorization framework, delegated access","notes,cloud-application-security"
OIDC (cloud application security),"Authentication on top of OAuth, modern web/mobile","notes,cloud-application-security"
SCIM (cloud application security),User provisioning automation,"notes,cloud-application-security"
Workload identity federation (cloud application security),Cloud-native; service account auth without static credentials,"notes,cloud-application-security"
CSPM (Cloud Security Posture Management) (cloud security operations),Configuration risk,"notes,cloud-security-operations"
CWPP (Cloud Workload Protection Platform) (cloud security operations),Runtime protection,"notes,cloud-security-operations"
CIEM (Cloud Infrastructure Entitlement Management) (cloud security operations),Identity and access risk,"notes,cloud-security-operations"
CNAPP (Cloud-Native Application Protection Platform) (cloud security operations),Convergent of above,"notes,cloud-security-operations"
SaaS Security Posture Management (SSPM) (cloud security operations),SaaS application configuration,"notes,cloud-security-operations"
Data Security Posture Management (DSPM) (cloud security operations),Data discovery and access risk,"notes,cloud-security-operations"
Level 1 (legal risk compliance),"Self-assessment (CAIQ), free, in STAR Registry","notes,legal-risk-compliance"
Level 2 (legal risk compliance),Third-party audit,"notes,legal-risk-compliance"
Level 3 (legal risk compliance),Continuous auditing (in development),"notes,legal-risk-compliance"
ISO 27001 (legal risk compliance),ISMS certification with surveillance and recertification,"notes,legal-risk-compliance"
ISO 27017 (legal risk compliance),Cloud-specific 27002 controls,"notes,legal-risk-compliance"
ISO 27018 (legal risk compliance),PII in public clouds,"notes,legal-risk-compliance"
ISO 27701 (legal risk compliance),Privacy management on top of 27001/27002,"notes,legal-risk-compliance"
ISO 22301 (legal risk compliance),Business continuity management,"notes,legal-risk-compliance"
ISO 9001 (legal risk compliance),Quality management,"notes,legal-risk-compliance"
FedRAMP (legal risk compliance),"US federal; Low (LATO), Moderate, High impact levels","notes,legal-risk-compliance"
StateRAMP (legal risk compliance),US state government,"notes,legal-risk-compliance"
DoD IL2/IL4/IL5/IL6 (legal risk compliance),US Department of Defense impact levels,"notes,legal-risk-compliance"
IRAP (legal risk compliance),Australian government,"notes,legal-risk-compliance"
ENS (legal risk compliance),Spanish national security framework,"notes,legal-risk-compliance"
Cyber Essentials Plus (legal risk compliance),UK government baseline,"notes,legal-risk-compliance"
NIST RMF (SP 800-37) (legal risk compliance),"7-step lifecycle: Prepare, Categorize, Select, Implement, Assess, Authorize, Monitor","notes,legal-risk-compliance"
ISO 31000 (legal risk compliance),General risk management,"notes,legal-risk-compliance"
ISO/IEC 27005 (legal risk compliance),InfoSec risk management,"notes,legal-risk-compliance"
ENISA Cloud Computing Risk Assessment (legal risk compliance),European cloud-specific,"notes,legal-risk-compliance"
Policy and organizational (legal risk compliance),"Lock-in, governance loss, compliance challenges","notes,legal-risk-compliance"
Technical (legal risk compliance),"Resource exhaustion, isolation failure, malicious insider, intercepts in transit, data leakage","notes,legal-risk-compliance"
Legal (legal risk compliance),"Subpoena, jurisdictional challenges, licensing risks, data protection","notes,legal-risk-compliance"
Non-cloud-specific but amplified (legal risk compliance),"Network breaks, network attacks, privilege escalation, social engineering","notes,legal-risk-compliance"
Mitigate (legal risk compliance),"Apply technical controls, contract terms, vendor selection","notes,legal-risk-compliance"
Transfer (legal risk compliance),"Cyber insurance, contractual indemnification (limited in cloud)","notes,legal-risk-compliance"
Accept (legal risk compliance),Document acceptance with risk owner approval,"notes,legal-risk-compliance"
Avoid (legal risk compliance),Don't use cloud for that workload,"notes,legal-risk-compliance"
