Question,Answer,Tags
SSE-C (storage services),Customer-provided encryption keys,"notes,storage-services"
Client-Side Encryption (storage services),Encrypt before uploading,"notes,storage-services"
Resource-based (storage services),Attached to buckets,"notes,storage-services"
Cross-Account (storage services),Grant access to other accounts,"notes,storage-services"
Public Access (storage services),Control public accessibility,"notes,storage-services"
Legacy (storage services),Older access control mechanism,"notes,storage-services"
Granular (storage services),Control at bucket and object level,"notes,storage-services"
Permissions (storage services),"Read, Write, Read ACL, Write ACL","notes,storage-services"
Best Practice (storage services),Use bucket policies and IAM instead,"notes,storage-services"
Recommended (storage services),Objects over 100 MB,"notes,storage-services"
Required (storage services),Objects over 5 GB,"notes,storage-services"
Backup and Archive (storage services),"Durable, scalable backup storage","notes,storage-services"
Data Lakes (storage services),Central repository for analytics,"notes,storage-services"
Static Website Hosting (storage services),Host static websites,"notes,storage-services"
Content Distribution (storage services),Origin for CloudFront CDN,"notes,storage-services"
Application Data (storage services),Storage for application files,"notes,storage-services"
Disaster Recovery (storage services),Off-site backup and recovery,"notes,storage-services"
Persistent (storage services),Data persists independently from EC2 instance,"notes,storage-services"
Network-Attached (storage services),"Connected via network, not physically attached","notes,storage-services"
Availability Zone (storage services),Volumes exist in specific AZ,"notes,storage-services"
Snapshots (storage services),Point-in-time backups to S3,"notes,storage-services"
Encryption (storage services),At-rest and in-transit encryption available,"notes,storage-services"
Throughput (storage services),125-1000 MB/s (gp3),"notes,storage-services"
Incremental (storage services),Only changed blocks saved after first snapshot,"notes,storage-services"
Cross-Region (storage services),Copy snapshots to other Regions,"notes,storage-services"
AMI Creation (storage services),Create AMIs from snapshots,"notes,storage-services"
At-Rest (storage services),AES-256 encryption,"notes,storage-services"
In-Transit (storage services),Encryption between instance and volume,"notes,storage-services"
Keys (storage services),AWS managed or customer managed (KMS),"notes,storage-services"
Instances (storage services),Up to 16 Nitro-based instances,"notes,storage-services"
File System (storage services),Requires cluster-aware file system,"notes,storage-services"
Fully Managed (storage services),No infrastructure to manage,"notes,storage-services"
Scalable (storage services),Automatically grows and shrinks,"notes,storage-services"
Concurrent Access (storage services),Multiple EC2 instances simultaneously,"notes,storage-services"
POSIX-compliant (storage services),Standard file system interface,"notes,storage-services"
Access (storage services),Instant access to files,"notes,storage-services"
Transition (storage services),Automatic lifecycle management,"notes,storage-services"
Savings (storage services),Up to 92% cost reduction,"notes,storage-services"
IOPS (storage services),"Up to 7,000 file operations per second","notes,storage-services"
Latency (storage services),Slightly higher latency,"notes,storage-services"
Scale (storage services),Support hundreds/thousands of EC2 instances,"notes,storage-services"
Baseline (storage services),50 MB/s per TB stored,"notes,storage-services"
Configuration (storage services),Specify required throughput,"notes,storage-services"
Billing (storage services),Pay only for throughput used,"notes,storage-services"
Web Serving (storage services),Content management systems,"notes,storage-services"
Home Directories (storage services),User home directories,"notes,storage-services"
Application Hosting (storage services),Shared application files,"notes,storage-services"
Big Data Analytics (storage services),Shared data for analytics,"notes,storage-services"
Container Storage (storage services),Persistent storage for containers,"notes,storage-services"
Backup (storage services),Shared backup location,"notes,storage-services"
Protocol (storage services),SMB (Server Message Block),"notes,storage-services"
Integration (storage services),Active Directory integration,"notes,storage-services"
Features (storage services),"DFS, data deduplication, encryption","notes,storage-services"
Types (storage services),"Scratch (temporary), Persistent (long-term)","notes,storage-services"
Compatibility (storage services),NetApp features on AWS,"notes,storage-services"
Migration (storage services),Move from on-premises ZFS,"notes,storage-services"
Caching (storage services),Local cache for frequently accessed files,"notes,storage-services"
Hybrid Cloud (storage services),Bridge on-premises and cloud,"notes,storage-services"
Tiering (storage services),Move cold data to cloud,"notes,storage-services"
Fast Transfer (storage services),Up to 10x faster than open-source tools,"notes,storage-services"
Automated (storage services),Schedule and automate data transfers,"notes,storage-services"
Secure (storage services),Encryption in transit and at rest,"notes,storage-services"
Validation (storage services),Data integrity verification,"notes,storage-services"
Data Migration (storage services),Move large datasets to AWS,"notes,storage-services"
Data Replication (storage services),Ongoing replication for DR,"notes,storage-services"
Data Archiving (storage services),Move cold data to Glacier,"notes,storage-services"
Data Processing (storage services),Transfer for analytics workloads,"notes,storage-services"
Centralized (storage services),Single console for all backups,"notes,storage-services"
Compliance (storage services),Backup compliance monitoring,"notes,storage-services"
Schedule (storage services),When to take backups,"notes,storage-services"
Retention (storage services),How long to keep backups,"notes,storage-services"
Lifecycle (storage services),Transition to cold storage,"notes,storage-services"
Tags (storage services),Tag-based resource selection,"notes,storage-services"
AWS Responsibility (shared responsibility model),"""Security OF the Cloud""","notes,shared-responsibility-model"
Customer Responsibility (shared responsibility model),"""Security IN the Cloud""","notes,shared-responsibility-model"
Data Centers (shared responsibility model),Physical access control and security,"notes,shared-responsibility-model"
Hardware (shared responsibility model),Server hardware and networking equipment,"notes,shared-responsibility-model"
Environmental Controls (shared responsibility model),"Power, cooling, and fire suppression","notes,shared-responsibility-model"
Physical Disposal (shared responsibility model),Secure hardware disposal and destruction,"notes,shared-responsibility-model"
Global Infrastructure (shared responsibility model),"Regions, Availability Zones, Edge Locations","notes,shared-responsibility-model"
Compute Infrastructure (shared responsibility model),Physical servers and hypervisors,"notes,shared-responsibility-model"
Storage Infrastructure (shared responsibility model),Physical storage systems,"notes,shared-responsibility-model"
Network Infrastructure (shared responsibility model),"Routers, switches, load balancers","notes,shared-responsibility-model"
Managed Services (shared responsibility model),Security of the service itself,"notes,shared-responsibility-model"
API Endpoints (shared responsibility model),Security of AWS API endpoints,"notes,shared-responsibility-model"
Service Communications (shared responsibility model),Inter-service communication security,"notes,shared-responsibility-model"
Software Updates (shared responsibility model),Patching and updating AWS services,"notes,shared-responsibility-model"
Certifications (shared responsibility model),"SOC 1/2/3, PCI DSS, FedRAMP, HIPAA","notes,shared-responsibility-model"
Audits (shared responsibility model),Third-party security audits and assessments,"notes,shared-responsibility-model"
Compliance Reports (shared responsibility model),Available through AWS Artifact,"notes,shared-responsibility-model"
Security Standards (shared responsibility model),Implementation of security frameworks,"notes,shared-responsibility-model"
Data Classification (shared responsibility model),Identifying and classifying data,"notes,shared-responsibility-model"
Data Encryption (shared responsibility model),Encrypting data at rest and in transit,"notes,shared-responsibility-model"
Data Backup (shared responsibility model),Implementing backup and retention policies,"notes,shared-responsibility-model"
Data Location (shared responsibility model),Choosing appropriate AWS Regions,"notes,shared-responsibility-model"
User Management (shared responsibility model),Creating and managing user accounts,"notes,shared-responsibility-model"
Access Controls (shared responsibility model),Implementing least privilege access,"notes,shared-responsibility-model"
Authentication (shared responsibility model),Multi-factor authentication (MFA),"notes,shared-responsibility-model"
Authorization (shared responsibility model),Role-based access control (RBAC),"notes,shared-responsibility-model"
Security Groups (shared responsibility model),Configuring virtual firewalls,"notes,shared-responsibility-model"
Network ACLs (shared responsibility model),Subnet-level network controls,"notes,shared-responsibility-model"
VPC Configuration (shared responsibility model),Virtual Private Cloud setup,"notes,shared-responsibility-model"
Network Monitoring (shared responsibility model),Traffic analysis and logging,"notes,shared-responsibility-model"
OS Updates (shared responsibility model),Patching guest operating systems,"notes,shared-responsibility-model"
Application Security (shared responsibility model),Securing applications and workloads,"notes,shared-responsibility-model"
Antivirus (shared responsibility model),Installing and maintaining security software,"notes,shared-responsibility-model"
Host-based Firewalls (shared responsibility model),Configuring local firewalls,"notes,shared-responsibility-model"
AWS (shared responsibility model),"Physical hosts, hypervisor, network isolation","notes,shared-responsibility-model"
Customer (shared responsibility model),"Guest OS, applications, data, network traffic protection","notes,shared-responsibility-model"
Both (shared responsibility model),Ongoing monitoring and incident response,"notes,shared-responsibility-model"
AWS Compliance (shared responsibility model),Infrastructure meets various standards,"notes,shared-responsibility-model"
Customer Compliance (shared responsibility model),Applications must be configured compliantly,"notes,shared-responsibility-model"
Audit Requirements (shared responsibility model),Customers may need to audit their implementations,"notes,shared-responsibility-model"
Reality (shared responsibility model),Customers have significant security responsibilities,"notes,shared-responsibility-model"
Implication (shared responsibility model),Customers must actively configure and manage security,"notes,shared-responsibility-model"
AWS Config (shared responsibility model),Configuration compliance monitoring,"notes,shared-responsibility-model"
AWS CloudTrail (shared responsibility model),API call logging and monitoring,"notes,shared-responsibility-model"
AWS Security Hub (shared responsibility model),Centralized security findings,"notes,shared-responsibility-model"
AWS Inspector (shared responsibility model),Application security assessment,"notes,shared-responsibility-model"
AWS GuardDuty (shared responsibility model),Threat detection service,"notes,shared-responsibility-model"
Third-party Security Tools (shared responsibility model),Complement AWS native tools,"notes,shared-responsibility-model"
Monitoring Solutions (shared responsibility model),Custom monitoring and alerting,"notes,shared-responsibility-model"
Compliance Frameworks (shared responsibility model),Industry-specific compliance tools,"notes,shared-responsibility-model"
Automation Tools (shared responsibility model),Infrastructure as Code for consistency,"notes,shared-responsibility-model"
Amazon Aurora (database services),"AWS-designed, MySQL and PostgreSQL compatible","notes,database-services"
MySQL (database services),Open-source relational database,"notes,database-services"
PostgreSQL (database services),Advanced open-source relational database,"notes,database-services"
MariaDB (database services),MySQL fork with additional features,"notes,database-services"
Oracle Database (database services),Enterprise database with license-included or BYOL,"notes,database-services"
Microsoft SQL Server (database services),Microsoft's relational database,"notes,database-services"
Provisioning (database services),Launch database in minutes,"notes,database-services"
Patching (database services),Automatic software patching,"notes,database-services"
Backups (database services),Automated daily backups with point-in-time recovery,"notes,database-services"
Snapshots (database services),Manual snapshots for long-term retention,"notes,database-services"
Monitoring (database services),Performance metrics and CloudWatch integration,"notes,database-services"
Multi-AZ Deployment (database services),Synchronous replication to standby instance,"notes,database-services"
Read Replicas (database services),Asynchronous replication,"notes,database-services"
Vertical Scaling (database services),Change instance size,"notes,database-services"
Storage Scaling (database services),Automatic storage scaling,"notes,database-services"
Read Scaling (database services),Add read replicas,"notes,database-services"
Push-button Scaling (database services),No downtime required (most cases),"notes,database-services"
Retention (database services),0-35 days (default 7 days),"notes,database-services"
Point-in-Time Recovery (database services),Restore to any second within retention period,"notes,database-services"
Storage (database services),S3 storage for backups,"notes,database-services"
Transaction Logs (database services),Backed up every 5 minutes,"notes,database-services"
No Performance Impact (database services),Backups from standby (Multi-AZ),"notes,database-services"
Manual (database services),User-initiated snapshots,"notes,database-services"
Copy (database services),Copy to other regions,"notes,database-services"
Share (database services),Share with other AWS accounts,"notes,database-services"
Restore (database services),Create new database from snapshot,"notes,database-services"
Encryption at Rest (database services),KMS encryption for data and backups,"notes,database-services"
Encryption in Transit (database services),SSL/TLS connections,"notes,database-services"
Network Isolation (database services),VPC for network isolation,"notes,database-services"
IAM Integration (database services),Database authentication with IAM,"notes,database-services"
Security Groups (database services),Control network access,"notes,database-services"
Audit Logging (database services),Track database activity,"notes,database-services"
Web Applications (database services),Scalable backend databases,"notes,database-services"
E-commerce (database services),Transaction processing,"notes,database-services"
Mobile Applications (database services),Backend data storage,"notes,database-services"
Enterprise Applications (database services),"ERP, CRM systems","notes,database-services"
SaaS Applications (database services),Multi-tenant databases,"notes,database-services"
Performance (database services),"Up to 5x throughput of MySQL, 3x of PostgreSQL","notes,database-services"
Scalability (database services),Up to 128 TB per database instance,"notes,database-services"
Durability (database services),6 copies of data across 3 Availability Zones,"notes,database-services"
Self-healing (database services),Continuous backup to S3,"notes,database-services"
Fast Recovery (database services),Automatic crash recovery in less than 60 seconds,"notes,database-services"
NOTE: deck truncated at 300 cards,511 further term-definition pairs exist in this cert's notes. Raise MAX_CARDS in .github/scripts/build-flashcards.py to include them.,meta
