Question,Answer,Tags
Claude Code (workflow integration and solution design),"conceptually: the developer-focused agentic tool. If a scenario involves a software team automating engineering work, that is Claude Code territory; a business analyst writing a client summary does not need it.","notes,workflow-integration-and-solution-design"
Time (workflow integration and solution design),"hours per deliverable, turnaround time, backlog size.","notes,workflow-integration-and-solution-design"
Quality (workflow integration and solution design),"review pass rate, edits required per draft, error escapes.","notes,workflow-integration-and-solution-design"
Adoption (workflow integration and solution design),"who uses the workflow, and whether usage sticks after week one.","notes,workflow-integration-and-solution-design"
Risk (workflow integration and solution design),"verification steps completed, incidents (e.g., data pasted where it should not be).","notes,workflow-integration-and-solution-design"
Client contract (governance risk and responsible use),some engagements require disclosure or prohibit AI use for certain work products. Check the contract or ask the engagement lead.,"notes,governance-risk-and-responsible-use"
Company policy (governance risk and responsible use),many organizations set disclosure rules for external content.,"notes,governance-risk-and-responsible-use"
Context norms (governance risk and responsible use),"academic, journalistic, and regulatory contexts often have explicit rules.","notes,governance-risk-and-responsible-use"
Written AI usage policy (governance risk and responsible use),"what data classes may be used, on which plan, for which tasks; who approves exceptions.","notes,governance-risk-and-responsible-use"
Approved workspace (governance risk and responsible use),"work happens in the organization's Team/Enterprise workspace, not personal accounts. Admins manage access centrally.","notes,governance-risk-and-responsible-use"
Training (governance risk and responsible use),"people get the basics of prompting, validation, and data rules before heavy use.","notes,governance-risk-and-responsible-use"
Review gates (governance risk and responsible use),"defined in the workflow (Domain 2): what needs human review, what needs expert review.","notes,governance-risk-and-responsible-use"
Auditability (governance risk and responsible use),"for regulated or high-stakes work, keep a record: what was AI-assisted, what sources were used, who verified it. Enterprise-grade plans support organizational oversight; the team supplies the habit.","notes,governance-risk-and-responsible-use"
Incident path (governance risk and responsible use),"people know what to do if data goes somewhere it should not have (report it, do not hide it). Speed of reporting is what limits damage.","notes,governance-risk-and-responsible-use"
Documents (prompting and task execution),"upload PDFs, Word docs, spreadsheets, slides; Claude reads and works over them. Long documents work, but focused inputs get more focused attention.","notes,prompting-and-task-execution"
Images (prompting and task execution),"screenshots, whiteboard photos, charts. Claude can read, describe, and extract from them.","notes,prompting-and-task-execution"
Data and the analysis tool (prompting and task execution),"for real computation over uploaded data (sums, trends, charts), the analysis tool runs actual code. Prefer it over asking for arithmetic in prose.","notes,prompting-and-task-execution"
Web search (prompting and task execution),"for current information, ask Claude to search and cite sources; then verify the load-bearing ones.","notes,prompting-and-task-execution"
Artifacts (prompting and task execution),"ask for the output ""as a document/artifact"" when you want a deliverable to iterate on beside the chat.","notes,prompting-and-task-execution"
Voice and mobile (prompting and task execution),the same prompting principles apply in every Claude app.,"notes,prompting-and-task-execution"
Prompt templates (prompting and task execution),"a fill-in-the-blanks version of a proven prompt, stored where the team works.","notes,prompting-and-task-execution"
Project instructions (prompting and task execution),"the durable parts of a prompt (role, style, process, format rules) moved into a Project so nobody retypes them.","notes,prompting-and-task-execution"
Worked examples in project knowledge (prompting and task execution),"the ""what good looks like"" samples stored once, applied to every chat in the Project.","notes,prompting-and-task-execution"
Role and purpose (configuration and knowledge management),"""You help the Meridian account team produce weekly client status reports.""","notes,configuration-and-knowledge-management"
Process (configuration and knowledge management),"the steps to follow, what to ask for if inputs are missing.","notes,configuration-and-knowledge-management"
Format rules (configuration and knowledge management),"the template to follow, length limits, section order.","notes,configuration-and-knowledge-management"
Tone (configuration and knowledge management),"audience and voice, with a line or two of example.","notes,configuration-and-knowledge-management"
Boundaries (configuration and knowledge management),"what not to do: ""Never include internal cost figures in client-facing drafts.""","notes,configuration-and-knowledge-management"
Fast-changing data (configuration and knowledge management),this week's numbers go in the chat (or come via a connector); a stale file in knowledge produces confidently outdated answers.,"notes,configuration-and-knowledge-management"
Everything you have (configuration and knowledge management),"knowledge is a curated shelf, not an archive. Irrelevant files dilute attention and can surface in answers where they do not belong.","notes,configuration-and-knowledge-management"
Data that violates governance rules (configuration and knowledge management),"the Domain 3 rules apply to knowledge files exactly as they apply to pasted text, and knowledge files persist and are shared, which raises the stakes.","notes,configuration-and-knowledge-management"
Shared Projects (configuration and knowledge management),one well-built Project (instructions + curated knowledge) raises the floor for the whole team; new members inherit the working setup on day one.,"notes,configuration-and-knowledge-management"
Consistency (configuration and knowledge management),shared configuration is how a team gets consistent tone and format across ten authors.,"notes,configuration-and-knowledge-management"
Documentation (configuration and knowledge management),"a shared Project deserves a short ""how to use this Project"" note - itself a good first knowledge file.","notes,configuration-and-knowledge-management"
Instructions (configuration and knowledge management),"""You help the team draft QBR narratives for client executives. Follow the structure in qbr-template. Tone: direct, evidence-led, no superlatives. Every metric must come from the data provided in the chat - if a number is not provided, mark it TBD rather than estimating. Never include internal margin data.""","notes,configuration-and-knowledge-management"
Knowledge (configuration and knowledge management),"the QBR template, two exemplary past narratives, the client glossary.","notes,configuration-and-knowledge-management"
Not in knowledge (configuration and knowledge management),"monthly metrics (change every month - provided per chat), the client's raw contract (not needed - governance minimization).","notes,configuration-and-knowledge-management"
Ground it (troubleshooting and optimization),"provide the actual documents and instruct ""use only these; say so if the answer is not in them"".","notes,troubleshooting-and-optimization"
Summarize and restart (troubleshooting and optimization),"ask Claude to summarize the current state, decisions, and constraints; carry that summary into a fresh chat.","notes,troubleshooting-and-optimization"
Reduce iteration count (troubleshooting and optimization),"if every draft needs the same three corrections, move those corrections into the prompt template or project instructions. The goal is a first draft that needs one review, not four rounds.","notes,troubleshooting-and-optimization"
Front-load context once (troubleshooting and optimization),repeated context-pasting is a signal to create a Project (Domain 6).,"notes,troubleshooting-and-optimization"
Right-size the model (troubleshooting and optimization),a workflow running fine on the balanced tier does not need the flagship; a high-volume simple task may run better and cheaper on the fast tier (Domain 5).,"notes,troubleshooting-and-optimization"
Use extended thinking selectively (troubleshooting and optimization),"it helps hard reasoning tasks and adds latency to easy ones; it is a dial, not a default.","notes,troubleshooting-and-optimization"
Trim the inputs (troubleshooting and optimization),focused excerpts often beat dumping entire documents; attention is a budget.,"notes,troubleshooting-and-optimization"
Bake in validation (troubleshooting and optimization),"instructions like ""flag any figure you could not find in the source"" make outputs partially self-auditing, cutting review time (Domain 1).","notes,troubleshooting-and-optimization"
Measure (troubleshooting and optimization),"time per deliverable and edits per draft before and after a change tell you whether an ""optimization"" actually helped (Domain 2).","notes,troubleshooting-and-optimization"
