Question,Answer,Tags
Hashing (incident response),proving the image is identical to the source and unaltered since. Compute at acquisition and verify later.,"notes,incident-response"
Legal hold (incident response),"a directive to preserve data relevant to litigation, overriding normal retention deletion.","notes,incident-response"
Data acquisition from cloud (incident response),constrained by the provider's shared responsibility model; you may need vendor cooperation for anything below your layer.,"notes,incident-response"
Root cause analysis (RCA) (incident response),"determining why the incident was possible, not merely what happened. The ""five whys"" is a common technique.","notes,incident-response"
Lessons learned (incident response),"a structured review, ideally within two weeks while memory is fresh.","notes,incident-response"
Blameless post-mortem (incident response),"focuses on systemic causes rather than individual fault, which is what makes people report problems early.","notes,incident-response"
Incident report (incident response),"the durable record: timeline, impact, actions, and follow-ups with owners and dates.","notes,incident-response"
Vulnerability and affected hosts (reporting communication),"what, and where.","notes,reporting-communication"
Risk score (reporting communication),"CVSS adjusted for environment and exposure, not the raw base score.","notes,reporting-communication"
Mitigation and recommendation (reporting communication),"the specific action, not ""apply best practice.""","notes,reporting-communication"
Prioritization (reporting communication),"the order to work in, with the reasoning visible.","notes,reporting-communication"
Affected business processes (reporting communication),"what breaks if this is exploited, and what breaks while you fix it.","notes,reporting-communication"
Mean time to detect (MTTD) (reporting communication),from compromise to discovery.,"notes,reporting-communication"
Mean time to respond (MTTR) (reporting communication),from discovery to containment or resolution.,"notes,reporting-communication"
Mean time to remediate (reporting communication),from discovery to the vulnerability actually being fixed.,"notes,reporting-communication"
Scan coverage (reporting communication),percentage of known assets actually scanned. Low coverage invalidates every other metric.,"notes,reporting-communication"
Vulnerability recurrence rate (reporting communication),"the same finding returning, which indicates a process or imaging failure rather than a patching failure.","notes,reporting-communication"
Service level objective (SLO) (reporting communication),"the agreed target, for example critical vulnerabilities remediated within 15 days.","notes,reporting-communication"
Stakeholder identification (reporting communication),"knowing who needs to be told before the incident, not during it.","notes,reporting-communication"
Escalation (reporting communication),"moving an incident to a higher authority when severity, scope, or required decisions exceed the responder's mandate.","notes,reporting-communication"
Incident declaration (reporting communication),"the formal statement that this is an incident, which starts clocks and mandates.","notes,reporting-communication"
Legal and regulatory reporting (reporting communication),many regimes impose deadlines. GDPR requires notification to the supervisory authority within 72 hours of becoming aware of a qualifying personal data breach. Sector rules differ; know that deadlines exist and are short.,"notes,reporting-communication"
Law enforcement involvement (reporting communication),a decision with consequences for evidence handling and disclosure timing.,"notes,reporting-communication"
Public relations and customer communication (reporting communication),"typically owned by communications and legal, informed by security.","notes,reporting-communication"
Lessons learned report (reporting communication),"what happened, why it was possible, what changes, who owns each change, by when. Without owners and dates it is a diary, not a corrective action plan.","notes,reporting-communication"
Blameless culture (reporting communication),separating the system failure from individual conduct. Blame drives reporting underground and lengthens future detection times.,"notes,reporting-communication"
Change control follow-through (reporting communication),improvements that are not tracked in the normal change process do not happen.,"notes,reporting-communication"
Ticketing system (reporting communication),"the system of record. If work is not ticketed, it cannot be measured or audited.","notes,reporting-communication"
Automation of enrichment (reporting communication),"attaching asset owner, criticality, and threat context automatically so analysts spend time deciding rather than gathering.","notes,reporting-communication"
Single pane of glass (reporting communication),consolidating tool output so the ticket carries full context.,"notes,reporting-communication"
