Question,Answer,Tags
Post-Incident (security domains comprehensive),"Document lessons learned, update playbooks, improve detection","notes,security-domains-comprehensive"
Configuration Items (security domains comprehensive),Track all resource configurations and changes,"notes,security-domains-comprehensive"
Config Rules (security domains comprehensive),Evaluate compliance (AWS managed and custom),"notes,security-domains-comprehensive"
Conformance Packs (security domains comprehensive),Pre-packaged compliance frameworks,"notes,security-domains-comprehensive"
Remediation (security domains comprehensive),Automated fixes with SSM documents,"notes,security-domains-comprehensive"
Multi-Account Aggregation (security domains comprehensive),Organization-wide compliance view,"notes,security-domains-comprehensive"
Standard (security domains comprehensive),Free DDoS protection for all AWS customers,"notes,security-domains-comprehensive"
Advanced (security domains comprehensive),"$3,000/month with","notes,security-domains-comprehensive"
Stateful Inspection (security domains comprehensive),Deep packet inspection,"notes,security-domains-comprehensive"
Suricata Compatible (security domains comprehensive),Industry-standard IDS/IPS rules,"notes,security-domains-comprehensive"
Domain Filtering (security domains comprehensive),Block malicious domains,"notes,security-domains-comprehensive"
TLS Inspection (security domains comprehensive),Decrypt and inspect encrypted traffic,"notes,security-domains-comprehensive"
Centralized Management (security domains comprehensive),Multi-VPC and multi-account deployment,"notes,security-domains-comprehensive"
Multi-Account Access (security domains comprehensive),Single sign-on across AWS accounts,"notes,security-domains-comprehensive"
Permission Sets (security domains comprehensive),Reusable permission templates,"notes,security-domains-comprehensive"
Identity Sources (security domains comprehensive),"AWS SSO directory, Active Directory, External IdP (SAML 2.0)","notes,security-domains-comprehensive"
Just-In-Time Provisioning (security domains comprehensive),Automatic user/group creation,"notes,security-domains-comprehensive"
Audit Logging (security domains comprehensive),CloudTrail logs all SSO activities,"notes,security-domains-comprehensive"
External Access (security domains comprehensive),Identify resources shared outside organization,"notes,security-domains-comprehensive"
Unused Access (security domains comprehensive),Find unused permissions and credentials,"notes,security-domains-comprehensive"
Policy Generation (security domains comprehensive),Generate least-privilege policies from CloudTrail logs,"notes,security-domains-comprehensive"
Policy Validation (security domains comprehensive),Validate IAM policies before deployment,"notes,security-domains-comprehensive"
S3 (security domains comprehensive),"SSE-S3, SSE-KMS, SSE-C, client-side encryption","notes,security-domains-comprehensive"
EBS (security domains comprehensive),Encrypted by default with KMS,"notes,security-domains-comprehensive"
RDS (security domains comprehensive),"Encryption at creation, automated backups encrypted","notes,security-domains-comprehensive"
DynamoDB (security domains comprehensive),"Encryption at rest (AWS owned, AWS managed, or customer managed KMS)","notes,security-domains-comprehensive"
In Transit (security domains comprehensive),"TLS 1.2+ for all API calls, VPN for hybrid connectivity","notes,security-domains-comprehensive"
Data Discovery (security domains comprehensive),Automatically discover S3 buckets and sensitive data,"notes,security-domains-comprehensive"
Sensitive Data Types (security domains comprehensive),"PII, financial data, credentials, intellectual property","notes,security-domains-comprehensive"
Custom Data Identifiers (security domains comprehensive),Regex-based custom patterns,"notes,security-domains-comprehensive"
Findings (security domains comprehensive),"Alert on publicly accessible buckets, unencrypted buckets, sensitive data","notes,security-domains-comprehensive"
Integration (security domains comprehensive),"Security Hub, EventBridge for automated response","notes,security-domains-comprehensive"
Landing Zone (security domains comprehensive),Multi-account AWS environment setup,"notes,security-domains-comprehensive"
Account Factory (security domains comprehensive),Automated account provisioning with guardrails,"notes,security-domains-comprehensive"
Guardrails (security domains comprehensive),Preventive: SCPs that prevent actions,"notes,security-domains-comprehensive"
Detective (security domains comprehensive),Config rules that detect non-compliance,"notes,security-domains-comprehensive"
Dashboard (security domains comprehensive),Centralized compliance and governance view,"notes,security-domains-comprehensive"
Drift Detection (security domains comprehensive),Detect manual changes to landing zone,"notes,security-domains-comprehensive"
