Question,Answer,Tags
Interfaces (fundamentals),"the basis of Batch, Queueable, Schedulable, and design patterns.","notes,fundamentals"
Inheritance (fundamentals),"virtual, abstract, and override.","notes,fundamentals"
Static versus instance (fundamentals),"static variables persist for the life of a transaction, useful for recursion control.","notes,fundamentals"
One trigger per object (fundamentals),"the standard pattern, delegating logic to a handler class. Multiple triggers on one object have an undefined execution order.","notes,fundamentals"
Trigger handler framework (fundamentals),"a class structure separating before/after and insert/update/delete logic, making triggers testable and maintainable.","notes,fundamentals"
Context variables (fundamentals),"Trigger.new, Trigger.old, Trigger.newMap, Trigger.oldMap, and the boolean context flags.","notes,fundamentals"
Recursion control (fundamentals),a static boolean to prevent a trigger re-entering itself when its own DML re-fires it.,"notes,fundamentals"
Lookup relationship (data modeling),a loose reference. The child can exist without the parent; deleting the parent does not delete children by default.,"notes,data-modeling"
Master-detail relationship (data modeling),"a tight ownership. The detail cannot exist without its master, inherits the master's sharing and security, is deleted when the master is deleted, and enables roll-up summary fields. A record can have at most two master-detail relationships.","notes,data-modeling"
Roll-up summary field (data modeling),"aggregates child records (count, sum, min, max) on the master. Only available on the master side of a master-detail relationship.","notes,data-modeling"
Many-to-many (data modeling),implemented with a junction object: a custom object with two master-detail relationships. The first master controls ownership and sharing; the order matters.,"notes,data-modeling"
Hierarchical relationship (data modeling),"a special lookup on the User object, referencing another user.","notes,data-modeling"
External lookup and indirect lookup (data modeling),relate to external objects via Salesforce Connect.,"notes,data-modeling"
Denormalisation for performance (data modeling),"occasionally duplicating data to avoid expensive queries, weighed against maintenance cost.","notes,data-modeling"
Record types (data modeling),"different business processes, page layouts, and picklist values on one object.","notes,data-modeling"
Field-level considerations (data modeling),"external ID fields for upsert and integration, unique fields, and required fields.","notes,data-modeling"
Skinny tables (data modeling),"a Salesforce-managed performance feature (created by support) containing frequently used fields, avoiding joins to the standard field tables. You cannot create them directly; you request them for large-volume objects.","notes,data-modeling"
Large data volume (data modeling),"objects with millions of records, where naive queries and operations become slow or hit limits.","notes,data-modeling"
Selective query (data modeling),a query whose filter uses an indexed field with a selective enough value that the optimiser can use the index. Non-selective queries on large objects time out or fail.,"notes,data-modeling"
Indexes (data modeling),"standard indexes on Id, Name, owner, foreign keys, and audit fields; custom indexes on External ID and unique fields; and support-created indexes for other fields.","notes,data-modeling"
The selectivity thresholds (data modeling),"the query optimiser uses an index when the filter matches under a threshold share of records (roughly 10% for a standard index, 5% for a custom index, up to a cap). Filtering on a non-selective value forces a full scan.","notes,data-modeling"
Data skew (data modeling),"too many child records pointing at one parent (ownership skew, lookup skew, account data skew), causing lock contention and slow sharing recalculation. Keep ownership per user under the guidance to avoid it.","notes,data-modeling"
SOQL (data modeling),"retrieves records. SELECT ... FROM ... WHERE ..., with relationship queries traversing lookups and master-detail.","notes,data-modeling"
Parent-to-child query (data modeling),"a subquery, for example SELECT Id, (SELECT Id FROM Contacts) FROM Account.","notes,data-modeling"
Child-to-parent query (data modeling),"dot notation, SELECT Contact.Account.Name FROM Contact.","notes,data-modeling"
SOQL for loop (data modeling),"for (Account a : [SELECT ...]) processes records in batches of 200, keeping heap usage down for large result sets.","notes,data-modeling"
QueryLocator (data modeling),"used by Batch Apex to iterate up to 50 million records, beyond the normal 50,000 query row limit.","notes,data-modeling"
Aggregate queries (data modeling),"GROUP BY, COUNT(), SUM(), returning AggregateResult.","notes,data-modeling"
SOSL (data modeling),"full-text search across multiple objects, better than SOQL when searching text across unknown fields or objects.","notes,data-modeling"
Selective filtering (data modeling),"always filter large objects on indexed, selective fields.","notes,data-modeling"
DML statements (data modeling),"insert, update, upsert, delete, undelete, merge.","notes,data-modeling"
Database methods (data modeling),"Database.insert(records, false) allows partial success, returning results per record rather than failing the whole operation.","notes,data-modeling"
Upsert (data modeling),insert or update based on Id or an external ID field. The standard integration pattern for idempotent data loads.,"notes,data-modeling"
Bulk API (data modeling),"for loading and extracting large volumes asynchronously, outside Apex transaction limits.","notes,data-modeling"
Batch Apex (data modeling),processes large volumes in chunks within the platform. Covered in the automation note.,"notes,data-modeling"
Declarative first (process automation logic integration),"Salesforce guidance and the exam both prefer configuration (Flow) over code when it meets the requirement. Reach for Apex when logic is too complex for Flow, needs to be reused across contexts, requires callouts with complex handling, or must process very large volumes.","notes,process-automation-logic-integration"
Flow (process automation logic integration),"the primary declarative automation tool. Record-triggered, scheduled, screen, and autolaunched flows.","notes,process-automation-logic-integration"
Apex (process automation logic integration),"for complex logic, bulk processing, and integration beyond declarative capability.","notes,process-automation-logic-integration"
Future methods (@future) (process automation logic integration),"fire-and-forget for a single asynchronous task, and required for callouts made after DML in the same transaction. Limitations: only primitive arguments (no sObjects, to avoid stale state), no chaining, and no return value. Being superseded by Queueable for most uses.","notes,process-automation-logic-integration"
Queueable Apex (process automation logic integration),"the modern async workhorse. Accepts sObjects and complex types, supports chaining (one job enqueues the next), and returns a job Id for monitoring. Use for sequential async work and callouts.","notes,process-automation-logic-integration"
Batch Apex (process automation logic integration),"processes large data volumes in chunks. Implements Database.Batchable with start (returns a QueryLocator or Iterable, up to 50 million records), execute (runs per chunk, default 200 records, each chunk a separate transaction with its own governor limits), and finish (post-processing). Use when the volume exceeds normal transaction limits.","notes,process-automation-logic-integration"
Schedulable Apex (process automation logic integration),runs Apex on a schedule via System.schedule and a cron expression. Often used to kick off a batch job.,"notes,process-automation-logic-integration"
Relationship queries (process automation logic integration),parent-to-child subqueries and child-to-parent dot-walking.,"notes,process-automation-logic-integration"
Dynamic SOQL (process automation logic integration),Database.query(String) builds queries at runtime. Guard against SOQL injection by using bind variables or String.escapeSingleQuotes.,"notes,process-automation-logic-integration"
Aggregate functions (process automation logic integration),"GROUP BY, HAVING, COUNT, SUM, returning AggregateResult.","notes,process-automation-logic-integration"
FOR UPDATE (process automation logic integration),"locks rows to prevent concurrent update, used to avoid race conditions.","notes,process-automation-logic-integration"
Query optimisation (process automation logic integration),"selective filters on indexed fields, as covered in the data note.","notes,process-automation-logic-integration"
Outbound (Apex callouts) (process automation logic integration),"HttpRequest/HttpResponse for REST, or generated stubs for SOAP. Callouts cannot follow uncommitted DML in the same transaction, which is why callouts after DML go in async.","notes,process-automation-logic-integration"
Named credentials (process automation logic integration),"store the endpoint and authentication so credentials are not hard-coded, and OAuth is handled by the platform. The recommended pattern.","notes,process-automation-logic-integration"
Inbound REST (@RestResource) (process automation logic integration),"expose an Apex class as a custom REST endpoint with @HttpGet, @HttpPost, and so on.","notes,process-automation-logic-integration"
Apex SOAP web services (webservice keyword) (process automation logic integration),expose methods as SOAP.,"notes,process-automation-logic-integration"
Platform Events (process automation logic integration),"a publish-subscribe event bus for decoupled, near-real-time integration. Publishers and subscribers do not know about each other.","notes,process-automation-logic-integration"
Change Data Capture (CDC) (process automation logic integration),publishes record change events automatically for downstream systems.,"notes,process-automation-logic-integration"
Continuation (process automation logic integration),for long-running async callouts from a Visualforce or Lightning context without holding the request thread.,"notes,process-automation-logic-integration"
Salesforce Connect (process automation logic integration),surfaces external data as external objects without copying it in.,"notes,process-automation-logic-integration"
Callout limits (process automation logic integration),"100 per transaction, and a cumulative timeout budget. Batch callouts require implementing Database.AllowsCallouts.","notes,process-automation-logic-integration"
Savepoints and rollback (process automation logic integration),Database.setSavepoint() and Database.rollback(sp) to undo partial work within a transaction.,"notes,process-automation-logic-integration"
Idempotency (process automation logic integration),"designing operations that can safely run twice, important for retried integrations. See idempotency explained.","notes,process-automation-logic-integration"
Web standards foundation (user interface),"LWC is built on standard web components: custom elements, shadow DOM, ES modules, and modern JavaScript. Knowing standard HTML and JavaScript transfers directly.","notes,user-interface"
Component bundle (user interface),"an HTML template, a JavaScript class, a metadata configuration file, and optional CSS and SVG.","notes,user-interface"
Reactivity (user interface),fields used in the template re-render when they change. Fields decorated with @track deep-track objects and arrays (largely automatic in current versions for primitives and reassignments).,"notes,user-interface"
@api (user interface),"exposes a public property or method, so a parent can pass data in or call the child.","notes,user-interface"
@wire (user interface),reactively reads Salesforce data from a wire adapter or Apex method. Re-invokes when its reactive parameters change.,"notes,user-interface"
Imperative Apex (user interface),calling an @AuraEnabled Apex method directly from JavaScript when you need control over timing or to call on a user action rather than reactively.,"notes,user-interface"
Lightning Data Service (LDS) (user interface),"reads and writes records without Apex, via wire adapters (getRecord, getObjectInfo) and functions (createRecord, updateRecord). LDS caches and keeps records consistent across components, and respects field-level security automatically. Prefer it over Apex for simple record operations.","notes,user-interface"
"lightning-record-form, -edit-form, -view-form (user interface)",base components that build record UIs with minimal code and honour security.,"notes,user-interface"
Apex methods (user interface),"@AuraEnabled(cacheable=true) for wire-compatible read methods; without cacheable, for imperative and write operations. cacheable=true methods must not mutate data.","notes,user-interface"
Parent to child (user interface),"the parent sets a child's @api property, or calls its @api method.","notes,user-interface"
Child to parent (user interface),the child dispatches a CustomEvent; the parent listens with on.,"notes,user-interface"
Unrelated components (user interface),"the Lightning Message Service (LMS) communicates across the DOM, including across LWC, Aura, and Visualforce, using a message channel.","notes,user-interface"
Pub-sub (legacy) (user interface),"an older cross-component pattern, superseded by LMS.","notes,user-interface"
CustomEvent (user interface),"the mechanism for child-to-parent communication, optionally carrying a detail payload, and configurable to bubble.","notes,user-interface"
Shadow DOM (user interface),"encapsulates a component's markup and styles, which is why a parent cannot style a child's internals directly and events must cross the boundary deliberately.","notes,user-interface"
Lifecycle hooks (user interface),"constructor, connectedCallback (inserted into the DOM, where you subscribe or fetch), renderedCallback (after each render, used carefully to avoid loops), disconnectedCallback (cleanup, unsubscribe), and errorCallback (capture descendant errors).","notes,user-interface"
When you still meet Aura (user interface),"features not yet available in LWC, and legacy code. LWC can be nested inside Aura, but not the reverse.","notes,user-interface"
Aura versus LWC (user interface),"Aura is a proprietary framework; LWC is web-standards-based, lighter, and faster. New development should be LWC.","notes,user-interface"
Controllers (user interface),"standard controller (out-of-the-box CRUD for one object), custom controller (all logic in Apex), and controller extension (adds to a standard controller).","notes,user-interface"
with sharing versus without sharing (user interface),"a Visualforce custom controller runs in system mode by default, so declaring with sharing to respect the user's record access is a security decision the exam tests.","notes,user-interface"
View state (user interface),"the serialised state of a Visualforce page, with a size limit; large view state causes performance problems.","notes,user-interface"
When still used (user interface),"PDF rendering, email templates, and legacy pages.","notes,user-interface"
CRUD and FLS enforcement (user interface),"Apex does not automatically enforce object and field permissions. Enforce with WITH SECURITY_ENFORCED in SOQL, the Security.stripInaccessible method, or Schema describe checks. LDS and base components enforce automatically, which is a reason to prefer them.","notes,user-interface"
Sharing (user interface),"with sharing, without sharing, and inherited sharing on Apex classes control record-level visibility.","notes,user-interface"
Locker Service / Lightning Web Security (user interface),"the runtime sandbox restricting what component JavaScript can do, protecting one component from another.","notes,user-interface"
Coverage requirement (testing debugging deployment),"75% org-wide code coverage to deploy to production, and every trigger must have some coverage. But coverage is a floor, not a goal: the exam tests whether you understand *good* testing.","notes,testing-debugging-deployment"
Test method structure (testing debugging deployment),"@isTest on the method or class. Tests run in isolation and see no existing org data by default (@isTest(SeeAllData=false), the default).","notes,testing-debugging-deployment"
Test data creation (testing debugging deployment),"create the data the test needs inside the test, or via a @testSetup method that runs once and is rolled back after each test method. @testSetup is the efficient pattern for shared setup.","notes,testing-debugging-deployment"
Test.startTest() and Test.stopTest() (testing debugging deployment),"reset governor limits for the code between them (so you test your code's limits, not the setup's), and force asynchronous code enqueued inside to run synchronously at stopTest. This is how you test future, queueable, and batch logic.","notes,testing-debugging-deployment"
Assertions (testing debugging deployment),"Assert.areEqual, Assert.isTrue, and so on. A test with no assertions proves nothing beyond that the code ran; the exam treats assertion-free tests as inadequate.","notes,testing-debugging-deployment"
Positive and negative testing (testing debugging deployment),"test the success path, the failure path, boundary values, and bulk (200 records) to prove bulkification.","notes,testing-debugging-deployment"
System.runAs (testing debugging deployment),"runs a block as a specified user, the way to test sharing, profiles, and permission behaviour.","notes,testing-debugging-deployment"
Mocking callouts (testing debugging deployment),"HttpCalloutMock and Test.setMock provide fake responses, because tests cannot make real callouts.","notes,testing-debugging-deployment"
Test.loadData and static resources (testing debugging deployment),loading test data from a CSV static resource.,"notes,testing-debugging-deployment"
Debug logs (testing debugging deployment),"capture execution detail. Log levels (NONE, ERROR, WARN, INFO, DEBUG, FINE, FINEST) per category (Apex code, database, callouts, validation, workflow) control verbosity.","notes,testing-debugging-deployment"
System.debug() (testing debugging deployment),writes to the log at a chosen level.,"notes,testing-debugging-deployment"
Developer Console (testing debugging deployment),"inspect logs, view the execution timeline, run anonymous Apex, and check query plans.","notes,testing-debugging-deployment"
Log limits and truncation (testing debugging deployment),"logs cap at a size; very large logs truncate, hiding the part you need. Narrow the categories.","notes,testing-debugging-deployment"
Checkpoints (testing debugging deployment),inspect heap state at a point in the Developer Console.,"notes,testing-debugging-deployment"
Apex Replay Debugger (testing debugging deployment),step through a captured debug log in VS Code as if debugging live.,"notes,testing-debugging-deployment"
Query plan tool (testing debugging deployment),"shows whether a SOQL query uses an index, essential for LDV performance work.","notes,testing-debugging-deployment"
Try/catch/finally (testing debugging deployment),catch specific exception types before generic Exception.,"notes,testing-debugging-deployment"
Custom exceptions (testing debugging deployment),"a class extending Exception, for meaningful error signalling.","notes,testing-debugging-deployment"
addError() (testing debugging deployment),"on a record or field in a trigger, to block the DML with a user-facing message.","notes,testing-debugging-deployment"
Uncatchable exceptions (testing debugging deployment),LimitException cannot be caught; design to stay within limits rather than catching.,"notes,testing-debugging-deployment"
Platform events for error logging (testing debugging deployment),"publishing an error event so the log survives a rollback, because a caught-and-logged error written by DML is rolled back with the transaction otherwise.","notes,testing-debugging-deployment"
Change sets (testing debugging deployment),"declarative deployment between related orgs (sandbox to production). Simple, but manual and not version-controlled.","notes,testing-debugging-deployment"
Metadata API (testing debugging deployment),"programmatic retrieve and deploy, the basis of tooling.","notes,testing-debugging-deployment"
Salesforce CLI (sf) (testing debugging deployment),the command-line tool for source-driven development and deployment.,"notes,testing-debugging-deployment"
Source-driven development (testing debugging deployment),"metadata stored in version control as the source of truth, deployed via CLI, enabling real CI/CD.","notes,testing-debugging-deployment"
Unlocked packages (testing debugging deployment),"versioned, source-based packaging for modular deployment. The modern recommended approach for organising and deploying customisations.","notes,testing-debugging-deployment"
Scratch orgs (testing debugging deployment),"ephemeral, source-defined orgs for development and testing, spun up and torn down from configuration.","notes,testing-debugging-deployment"
Sandboxes (testing debugging deployment),"Developer, Developer Pro, Partial Copy, and Full, differing in data and refresh interval. Full sandboxes copy production data and are for final testing.","notes,testing-debugging-deployment"
Version control (testing debugging deployment),Git as the source of truth.,"notes,testing-debugging-deployment"
Automated deployment (testing debugging deployment),"CLI-driven, triggered by a pipeline.","notes,testing-debugging-deployment"
Automated testing (testing debugging deployment),running the Apex test suite on each change.,"notes,testing-debugging-deployment"
Design for bulk from the start (performance),"assume every entry point (trigger, batch, API) can receive many records.","notes,performance"
Minimise queries and DML (performance),"the scarce resources. Query once, process in memory, write once.","notes,performance"
Watch CPU time (performance),"complex in-memory processing, nested loops, and heavy string work consume the 10,000 ms synchronous budget. CPU-time limit failures are common in poorly structured triggers.","notes,performance"
Manage heap (performance),large query results and collections consume the 6 MB heap. Use the SOQL for loop to process in batches.,"notes,performance"
Bulkify (performance),"collections in, collections out. No SOQL or DML in loops.","notes,performance"
Use maps for correlation (performance),build a Map to relate records without nested loops or per-record queries. Turns an O(n²) nested-loop pattern into O(n).,"notes,performance"
Query only what you need (performance),"select only required fields and filter selectively, both to reduce heap and to enable index use.","notes,performance"
Avoid repeated describe calls (performance),cache Schema describe results rather than recomputing them.,"notes,performance"
Asynchronous for volume (performance),"move large-volume work to Batch Apex, gaining fresh limits per chunk.","notes,performance"
Short-circuit (performance),exit early from loops and methods when further work is unnecessary.,"notes,performance"
Static caching within a transaction (performance),cache expensive results in static variables for reuse during the same transaction.,"notes,performance"
Selective queries (performance),filter on indexed fields with selective values so the optimiser uses the index. Non-selective queries on large objects fail with a timeout.,"notes,performance"
Indexes (performance),"standard on Id, Name, owner, foreign keys, audit fields; custom on External ID and unique fields; and support-created for others.","notes,performance"
The query plan tool (performance),shows the cost and whether an index is used. The way to diagnose a slow query.,"notes,performance"
Avoid negative and wildcard-leading filters (performance),"!=, NOT, and LIKE '%term' cannot use an index.","notes,performance"
Data skew (performance),"ownership, lookup, and account skew cause lock contention and slow sharing recalculation. Distribute ownership and children across parents.","notes,performance"
Skinny tables and indexes (performance),"request from Salesforce support for very large, read-heavy objects.","notes,performance"
Archiving and big objects (performance),move cold data out of the transactional store; Big Objects hold billions of records for archival and are queried with async SOQL.,"notes,performance"
One trigger per object with a handler (performance),predictable and testable.,"notes,performance"
Recursion control (performance),a static flag prevents a trigger re-entering and multiplying queries.,"notes,performance"
Consolidate automation (performance),"many overlapping flows, workflow rules, and triggers on one object each re-run the save logic and compound CPU cost. Consolidating them is both a maintainability and a performance improvement.","notes,performance"
Order of execution awareness (performance),"understand that workflow field updates re-fire triggers, doubling their cost.","notes,performance"
Asynchronous offloading (performance),"move non-immediate work (callouts, heavy computation, notifications) out of the synchronous transaction.","notes,performance"
Record locks (performance),DML locks the records it touches for the transaction. Two transactions updating related records can deadlock or throw UNABLE_TO_LOCK_ROW.,"notes,performance"
FOR UPDATE (performance),explicitly locks queried rows to serialise access and prevent lost updates.,"notes,performance"
Ownership skew and locking (performance),many child records under one parent means updates contend for the parent lock. A frequent cause of intermittent UNABLE_TO_LOCK_ROW errors at scale.,"notes,performance"
Reduce lock scope (performance),"process in smaller batches, and order operations consistently to avoid deadlock.","notes,performance"
Batch Apex chunking (performance),"default 200 records per chunk, tunable down for heavy per-record work that risks CPU limits, or the chunk size adjusted to balance throughput against limit headroom.","notes,performance"
Batch chaining and Queueable chaining (performance),sequence long pipelines while respecting concurrency limits on queued and scheduled jobs.,"notes,performance"
Platform Events for decoupling (performance),offload downstream work to subscribers so the publishing transaction stays fast.,"notes,performance"
Async limits (performance),concurrent async jobs and the daily async execution limit are themselves governor limits to design around.,"notes,performance"
