Question,Answer,Tags
Policy as code (governance risk compliance),"OPA, Sentinel, AWS Config Rules, Azure Policy, GCP Organization Policy","notes,governance-risk-compliance"
Cloud Security Posture Management (CSPM) (governance risk compliance),Continuous compliance monitoring,"notes,governance-risk-compliance"
Service catalogs (governance risk compliance),"Pre-approved templates (Service Catalog, Azure Managed Applications)","notes,governance-risk-compliance"
Landing zone automation (governance risk compliance),"AWS Control Tower, Azure Landing Zones, GCP Cloud Foundation","notes,governance-risk-compliance"
NIST RMF (SP 800-37) (governance risk compliance),"Prepare, Categorize, Select, Implement, Assess, Authorize, Monitor","notes,governance-risk-compliance"
ISO 31000 (governance risk compliance),General risk management,"notes,governance-risk-compliance"
ISO/IEC 27005 (governance risk compliance),Information security risk management,"notes,governance-risk-compliance"
ENISA Cloud Computing Risk Assessment (governance risk compliance),Cloud-specific (archived but influential),"notes,governance-risk-compliance"
Policy and organizational (governance risk compliance),"Lock-in, governance loss, compliance challenges, reputation","notes,governance-risk-compliance"
Technical (governance risk compliance),"Resource exhaustion, isolation failure, malicious insider, data interception, data leakage, insecure deletion, DoS","notes,governance-risk-compliance"
Legal (governance risk compliance),"Subpoena, data protection, licensing, jurisdictional disputes","notes,governance-risk-compliance"
Non-cloud-specific but amplified (governance risk compliance),"Network attacks, privilege escalation, social engineering, physical disasters","notes,governance-risk-compliance"
Risk appetite (governance risk compliance),Amount of risk organization is willing to accept,"notes,governance-risk-compliance"
Risk tolerance (governance risk compliance),Acceptable variation around risk appetite,"notes,governance-risk-compliance"
NIST CSF (governance risk compliance),US voluntary (now 2.0 with Govern function),"notes,governance-risk-compliance"
NIST SP 800-53 (governance risk compliance),Federal controls,"notes,governance-risk-compliance"
ISO/IEC 27002 (governance risk compliance),Controls catalog,"notes,governance-risk-compliance"
ISO/IEC 27017 (governance risk compliance),Cloud-specific 27002,"notes,governance-risk-compliance"
ISO/IEC 27701 (governance risk compliance),Privacy management,"notes,governance-risk-compliance"
CSA CCM (governance risk compliance),Cloud Controls Matrix (most cloud-comprehensive),"notes,governance-risk-compliance"
COSO ERM (governance risk compliance),Enterprise risk,"notes,governance-risk-compliance"
NIST SP 800-171 (governance risk compliance),CUI (Controlled Unclassified Information),"notes,governance-risk-compliance"
CMMC (governance risk compliance),US defense contractors,"notes,governance-risk-compliance"
SWIFT Customer Security Programme (governance risk compliance),Financial messaging,"notes,governance-risk-compliance"
FedRAMP (governance risk compliance),"US federal (Low, Moderate, High)","notes,governance-risk-compliance"
StateRAMP (governance risk compliance),US state government,"notes,governance-risk-compliance"
DoD IL2/IL4/IL5/IL6 (governance risk compliance),US Department of Defense impact levels,"notes,governance-risk-compliance"
Shared compliance (governance risk compliance),Provider handles their scope; customer handles theirs,"notes,governance-risk-compliance"
Inherited controls (governance risk compliance),Provider's controls satisfy some customer requirements,"notes,governance-risk-compliance"
Customer-responsibility matrix (governance risk compliance),Provider documents what customer must do,"notes,governance-risk-compliance"
Attestation reliance (governance risk compliance),"Customer uses provider's SOC 2, ISO 27001, FedRAMP ATO as evidence","notes,governance-risk-compliance"
Shared assessments (governance risk compliance),CAIQ reduces duplicative vendor questionnaires,"notes,governance-risk-compliance"
Level 1: Self-Assessment (governance risk compliance),CAIQ submitted to registry; free,"notes,governance-risk-compliance"
Level 2: Third-Party Audit (governance risk compliance),STAR Attestation - SOC 2 Type 2 + CCM,"notes,governance-risk-compliance"
STAR Certification (governance risk compliance),ISO 27001 + CCM,"notes,governance-risk-compliance"
Organizational Units (OUs) (organization management),Hierarchical groupings,"notes,organization-management"
Accounts (organization management),Isolated billing and security boundary,"notes,organization-management"
Subscriptions (organization management),Billing boundary,"notes,organization-management"
Resource Groups (organization management),Logical grouping,"notes,organization-management"
Projects (organization management),Resource/billing boundary,"notes,organization-management"
Account structure (organization management),"Hierarchy aligned to business (BU, environment, compliance)","notes,organization-management"
Network architecture (organization management),"Hub-and-spoke, transit, shared services","notes,organization-management"
Identity foundation (organization management),"Central IdP, federation, break-glass","notes,organization-management"
Centralized logging (organization management),Cross-account log aggregation to security account,"notes,organization-management"
Security services (organization management),"CSPM, CWPP, IR tooling, detections","notes,organization-management"
Guardrails (organization management),"Policy-as-code, SCPs, deny-by-default","notes,organization-management"
Cost management (organization management),"Budgets, alerts, allocation","notes,organization-management"
Baseline templates (organization management),Standard account provisioning automation,"notes,organization-management"
Log archive account (organization management),Centralized immutable log storage,"notes,organization-management"
Audit account (organization management),Read-only access for auditors and security team,"notes,organization-management"
Security tooling account (organization management),"SIEM, CSPM, vulnerability scanners","notes,organization-management"
Network/transit account (organization management),Shared network infrastructure,"notes,organization-management"
Open Policy Agent (OPA) (organization management),General-purpose policy engine,"notes,organization-management"
HashiCorp Sentinel (organization management),Policy for Terraform Enterprise/Cloud,"notes,organization-management"
AWS Config Rules (organization management),Compliance rules (custom and managed),"notes,organization-management"
Azure Policy (organization management),Declarative policy language,"notes,organization-management"
GCP Organization Policy (organization management),Constraint-based,"notes,organization-management"
Kubernetes admission controllers (organization management),"Kyverno, OPA Gatekeeper","notes,organization-management"
FIDO2 / WebAuthn / Passkeys (identity and access management),"phishing-resistant, public-key based (strongest practical method)","notes,identity-and-access-management"
Hub (infrastructure and networking),Central transit for connectivity,"notes,infrastructure-and-networking"
Spokes (infrastructure and networking),Workload VPCs/VNets connect to hub,"notes,infrastructure-and-networking"
Firewall in hub (infrastructure and networking),Inspect east-west and north-south traffic,"notes,infrastructure-and-networking"
Shared services (infrastructure and networking),"Central DNS, identity, logging accessible via hub","notes,infrastructure-and-networking"
Mutual TLS (mTLS) (infrastructure and networking),Both sides authenticate,"notes,infrastructure-and-networking"
Identity (infrastructure and networking),Service identity via certificates,"notes,infrastructure-and-networking"
Traffic policies (infrastructure and networking),"Routing, rate limiting, retries","notes,infrastructure-and-networking"
Observability (infrastructure and networking),"Request-level metrics, traces","notes,infrastructure-and-networking"
Cilium (infrastructure and networking),"eBPF-based, identity-aware, transparent encryption","notes,infrastructure-and-networking"
Calico (infrastructure and networking),"Flexible policy engine, eBPF option","notes,infrastructure-and-networking"
Image security (data application and workload security),"Minimal base images (distroless, Alpine)","notes,data-application-and-workload-security"
Runtime security (data application and workload security),Pod Security Standards: restricted level,"notes,data-application-and-workload-security"
Kubernetes hardening (data application and workload security),RBAC for cluster access,"notes,data-application-and-workload-security"
Residency (data application and workload security),where data is stored,"notes,data-application-and-workload-security"
Sovereignty (data application and workload security),whose laws apply,"notes,data-application-and-workload-security"
Elasticity (related technologies devsecops),Auto-scaled instances may have varied state,"notes,related-technologies-devsecops"
Ephemeral resources (related technologies devsecops),Terminate before evidence collected if not careful,"notes,related-technologies-devsecops"
API-driven response (related technologies devsecops),Rapid containment via automation,"notes,related-technologies-devsecops"
Provider coordination (related technologies devsecops),"Required for hypervisor, multi-tenant correlation","notes,related-technologies-devsecops"
Multi-tenancy (related technologies devsecops),Physical seizure impossible,"notes,related-technologies-devsecops"
Documentation (related technologies devsecops),Chain of custody across cloud API actions,"notes,related-technologies-devsecops"
Incident Commander (related technologies devsecops),Overall coordination,"notes,related-technologies-devsecops"
Technical Lead (related technologies devsecops),Investigation direction,"notes,related-technologies-devsecops"
Forensic Analyst (related technologies devsecops),Evidence collection and analysis,"notes,related-technologies-devsecops"
Communication Lead (related technologies devsecops),Internal/external updates,"notes,related-technologies-devsecops"
Legal/Privacy (related technologies devsecops),Notification and liability advice,"notes,related-technologies-devsecops"
Executive Sponsor (related technologies devsecops),Business decisions,"notes,related-technologies-devsecops"
Metadata preservation (related technologies devsecops),"Resource tags, identity that created/modified, network config at time of incident","notes,related-technologies-devsecops"
BC (related technologies devsecops),Broad continuity of business operations,"notes,related-technologies-devsecops"
DR (related technologies devsecops),Technical recovery of IT services (subset of BC),"notes,related-technologies-devsecops"
