Question,Answer,Tags
Validation set (ai and ml fundamentals),the data used to tune hyperparameters,"notes,ai-and-ml-fundamentals"
Test set (ai and ml fundamentals),held-out data used once for an honest performance estimate,"notes,ai-and-ml-fundamentals"
Overfitting (ai and ml fundamentals),a model that memorizes training data and generalizes poorly,"notes,ai-and-ml-fundamentals"
Underfitting (ai and ml fundamentals),a model too simple to capture the underlying pattern,"notes,ai-and-ml-fundamentals"
Bias-variance trade-off (ai and ml fundamentals),the tension between a model being too simple and too sensitive to its training data,"notes,ai-and-ml-fundamentals"
Confusion matrix (ai and ml fundamentals),the table of true and false positives and negatives used to evaluate a classifier,"notes,ai-and-ml-fundamentals"
Precision (ai and ml fundamentals),the proportion of positive predictions that were correct,"notes,ai-and-ml-fundamentals"
Recall (ai and ml fundamentals),the proportion of actual positives that were correctly identified,"notes,ai-and-ml-fundamentals"
F1 score (ai and ml fundamentals),the harmonic mean of precision and recall,"notes,ai-and-ml-fundamentals"
Model drift (ai and ml fundamentals),degradation of model performance as live data diverges from training data,"notes,ai-and-ml-fundamentals"
Input layer (deep learning),receives the features,"notes,deep-learning"
Hidden layers (deep learning),"learn intermediate representations. ""Deep"" means more than one","notes,deep-learning"
Output layer (deep learning),produces the prediction,"notes,deep-learning"
Neuron (deep learning),the basic unit computing a weighted sum of inputs passed through an activation function,"notes,deep-learning"
Weight (deep learning),a learned parameter scaling an input to a neuron,"notes,deep-learning"
Bias (deep learning),a learned parameter offsetting a neuron's weighted sum,"notes,deep-learning"
Activation function (deep learning),"a non-linear function applied to a neuron's output, enabling the network to learn non-linear patterns","notes,deep-learning"
ReLU (deep learning),"the rectified linear unit, the common default activation for hidden layers","notes,deep-learning"
Softmax (deep learning),the output activation producing a probability distribution across classes,"notes,deep-learning"
Forward propagation (deep learning),passing inputs through the network to produce a prediction,"notes,deep-learning"
Loss function (deep learning),the measure of how far a prediction is from the correct answer,"notes,deep-learning"
Backpropagation (deep learning),the algorithm computing each weight's contribution to the loss,"notes,deep-learning"
Gradient descent (deep learning),the optimization method adjusting weights to reduce loss,"notes,deep-learning"
Parameter (deep learning),"a value learned during training, such as a weight or bias","notes,deep-learning"
Hyperparameter (deep learning),"a value set before training, such as learning rate or batch size","notes,deep-learning"
Learning rate (deep learning),the step size used when updating weights,"notes,deep-learning"
Epoch (deep learning),one complete pass through the training dataset,"notes,deep-learning"
Batch size (deep learning),the number of examples processed before each weight update,"notes,deep-learning"
Dropout (deep learning),randomly disabling neurons during training to reduce overfitting,"notes,deep-learning"
CNN (deep learning),"a convolutional neural network, suited to images and spatial data","notes,deep-learning"
RNN (deep learning),"a recurrent neural network, suited to sequential data","notes,deep-learning"
LSTM (deep learning),a recurrent architecture using gates to handle longer sequences,"notes,deep-learning"
Transformer (deep learning),the attention-based architecture underlying modern language models,"notes,deep-learning"
GAN (deep learning),"a generative adversarial network, training a generator against a discriminator","notes,deep-learning"
Autoencoder (deep learning),a network learning to reconstruct its input through a compressed representation,"notes,deep-learning"
RDMA cluster networking (deep learning),low-latency high-throughput interconnect used for distributed GPU training,"notes,deep-learning"
Zero-shot (generative ai and llms),"instruction only, no examples","notes,generative-ai-and-llms"
Few-shot (generative ai and llms),include a handful of worked examples in the prompt,"notes,generative-ai-and-llms"
Chain-of-thought (generative ai and llms),"ask the model to reason step by step before answering, which improves multi-step tasks","notes,generative-ai-and-llms"
System prompt (generative ai and llms),"instructions setting role, tone, and constraints for the whole conversation","notes,generative-ai-and-llms"
Grounding (generative ai and llms),supply authoritative source text in the prompt and instruct the model to answer only from it,"notes,generative-ai-and-llms"
Citations (generative ai and llms),require the answer to reference the supplied sources so a reader can check,"notes,generative-ai-and-llms"
Escape hatch (generative ai and llms),instruct the model to say it does not know when the context lacks the answer,"notes,generative-ai-and-llms"
Generative model (generative ai and llms),a model that produces new content rather than only classifying existing content,"notes,generative-ai-and-llms"
Discriminative model (generative ai and llms),a model that distinguishes between classes rather than generating data,"notes,generative-ai-and-llms"
Large language model (generative ai and llms),a generative model trained on large text corpora to predict the next token,"notes,generative-ai-and-llms"
Token (generative ai and llms),"the unit of text a model processes, roughly a word or word fragment","notes,generative-ai-and-llms"
Embedding (generative ai and llms),a vector representation of text where semantic similarity corresponds to closeness,"notes,generative-ai-and-llms"
Attention (generative ai and llms),the mechanism weighing the relevance of other tokens when processing each token,"notes,generative-ai-and-llms"
Temperature (generative ai and llms),the parameter controlling randomness in token selection during generation,"notes,generative-ai-and-llms"
Context window (generative ai and llms),the maximum number of tokens a model can consider in a single request,"notes,generative-ai-and-llms"
Pre-training (generative ai and llms),the initial large-scale training that teaches a model language,"notes,generative-ai-and-llms"
Fine-tuning (generative ai and llms),additional training on task-specific data to change model behavior,"notes,generative-ai-and-llms"
Instruction tuning (generative ai and llms),fine-tuning specifically to make a model follow instructions,"notes,generative-ai-and-llms"
RLHF (generative ai and llms),"reinforcement learning from human feedback, used to align model outputs to preferences","notes,generative-ai-and-llms"
LoRA (generative ai and llms),a parameter-efficient fine-tuning method training a small set of additional weights,"notes,generative-ai-and-llms"
Zero-shot prompting (generative ai and llms),prompting with an instruction and no examples,"notes,generative-ai-and-llms"
Few-shot prompting (generative ai and llms),prompting with a small number of worked examples,"notes,generative-ai-and-llms"
Chain-of-thought prompting (generative ai and llms),asking the model to reason step by step before answering,"notes,generative-ai-and-llms"
Hallucination (generative ai and llms),confident but incorrect model output,"notes,generative-ai-and-llms"
RAG (generative ai and llms),"retrieval-augmented generation, retrieving relevant text into the prompt before generating","notes,generative-ai-and-llms"
Vector database (generative ai and llms),a store for embeddings supporting similarity search,"notes,generative-ai-and-llms"
AI Vector Search (generative ai and llms),Oracle Autonomous Database's native vector storage and similarity search capability,"notes,generative-ai-and-llms"
Agent (generative ai and llms),an LLM operating in a loop with tools to complete a multi-step task,"notes,generative-ai-and-llms"
PII detection and redaction (oci ai services),Custom models for classification and entity recognition,"notes,oci-ai-services"
Notebook sessions (oci ai services),managed JupyterLab with GPU options,"notes,oci-ai-services"
Model catalog (oci ai services),versioned model storage with metadata and provenance,"notes,oci-ai-services"
Model deployment (oci ai services),models served as HTTP endpoints with autoscaling,"notes,oci-ai-services"
Jobs (oci ai services),repeatable training or processing runs,"notes,oci-ai-services"
Pipelines (oci ai services),orchestrated multi-step ML workflows,"notes,oci-ai-services"
AI Quick Actions (oci ai services),"deploy, fine-tune, and evaluate foundation models without writing serving code","notes,oci-ai-services"
Storage (oci ai services),"Object Storage for datasets, File Storage for shared access during training, Block Volumes for attached performance","notes,oci-ai-services"
OCI Language (oci ai services),"the ready-made service for sentiment, entities, key phrases, translation, and PII detection","notes,oci-ai-services"
OCI Speech (oci ai services),the ready-made service converting speech to text,"notes,oci-ai-services"
OCI Vision (oci ai services),"the ready-made service for image classification, object detection, and OCR","notes,oci-ai-services"
OCI Document Understanding (oci ai services),the service extracting structured data from forms and documents,"notes,oci-ai-services"
OCI Generative AI (oci ai services),"the managed service providing foundation model inference, embeddings, and fine-tuning","notes,oci-ai-services"
Dedicated AI cluster (oci ai services),isolated capacity for predictable generative AI throughput,"notes,oci-ai-services"
OCI Generative AI Agents (oci ai services),the managed service providing retrieval-augmented agents over enterprise data,"notes,oci-ai-services"
AI Vector Search (oci ai services),Autonomous Database's native vector storage and similarity search,"notes,oci-ai-services"
Select AI (oci ai services),the capability translating natural language questions into SQL against the database,"notes,oci-ai-services"
OCI Data Science (oci ai services),"the platform for building, training, deploying, and monitoring custom models","notes,oci-ai-services"
OCI Data Labeling (oci ai services),the service for creating labeled datasets for supervised training,"notes,oci-ai-services"
Bare metal GPU shape (oci ai services),a compute shape providing direct access to GPUs without virtualization overhead,"notes,oci-ai-services"
