Question,Answer,Tags
Layer 3 interface (portfolio architecture),has an IP address and routes.,"notes,portfolio-architecture"
Layer 2 interface (portfolio architecture),switches within a VLAN.,"notes,portfolio-architecture"
Virtual Wire (vwire) (portfolio architecture),"two interfaces bonded transparently, requiring no IP or routing changes. The usual answer for inserting a firewall into an existing network without redesign.","notes,portfolio-architecture"
Tap interface (portfolio architecture),passive monitoring of a mirrored port; can see and log but not block.,"notes,portfolio-architecture"
Loopback and tunnel interfaces (portfolio architecture),"for management, VPN, and routing purposes.","notes,portfolio-architecture"
"Web interface, CLI, and XML/REST API (portfolio architecture)",the management paths.,"notes,portfolio-architecture"
Panorama (portfolio architecture),"centralized management for many firewalls: shared policy via device groups, and shared configuration via templates.","notes,portfolio-architecture"
Device group (portfolio architecture),policy and objects pushed to a set of firewalls.,"notes,portfolio-architecture"
Template and template stack (portfolio architecture),network and device configuration pushed to firewalls.,"notes,portfolio-architecture"
Candidate configuration (portfolio architecture),"your edits, not yet active.","notes,portfolio-architecture"
Running configuration (portfolio architecture),what the firewall is actually enforcing.,"notes,portfolio-architecture"
Commit (portfolio architecture),"moves candidate to running. Nothing you change takes effect until commit, which is a favorite exam point.","notes,portfolio-architecture"
Threat Prevention (portfolio architecture),"IPS, anti-malware, anti-spyware.","notes,portfolio-architecture"
Advanced URL Filtering (portfolio architecture),web categorization and credential-theft prevention.,"notes,portfolio-architecture"
WildFire (portfolio architecture),"cloud sandboxing for unknown files, returning verdicts and new signatures.","notes,portfolio-architecture"
DNS Security (portfolio architecture),blocks malicious domains and DNS tunnelling.,"notes,portfolio-architecture"
GlobalProtect (portfolio architecture),"remote access VPN, licensed for advanced features.","notes,portfolio-architecture"
SD-WAN and IoT Security (portfolio architecture),additional subscriptions.,"notes,portfolio-architecture"
Candidate configuration (manage configure ngfw),your pending edits.,"notes,manage-configure-ngfw"
Running configuration (manage configure ngfw),what is being enforced now.,"notes,manage-configure-ngfw"
Commit (manage configure ngfw),activates the candidate. Partial commit lets you push only selected administrators' changes.,"notes,manage-configure-ngfw"
Commit lock and config lock (manage configure ngfw),prevent other administrators from committing or editing while you work.,"notes,manage-configure-ngfw"
Revert to running configuration (manage configure ngfw),discards candidate changes.,"notes,manage-configure-ngfw"
Configuration snapshot (manage configure ngfw),"a saved named configuration, stored locally.","notes,manage-configure-ngfw"
Export and import named configuration (manage configure ngfw),"the backup and restore mechanism. Snapshots on the device do not survive device loss, so exported backups matter.","notes,manage-configure-ngfw"
Audit log / config log (manage configure ngfw),records who changed what and when.,"notes,manage-configure-ngfw"
Role-based administration (manage configure ngfw),"dynamic roles (superuser, device admin, read-only) or custom admin roles restricting access to specific tabs and functions.","notes,manage-configure-ngfw"
Authentication profile (manage configure ngfw),"how administrators authenticate: local, RADIUS, TACACS+, LDAP, SAML, or Kerberos.","notes,manage-configure-ngfw"
Authentication sequence (manage configure ngfw),an ordered list of profiles tried in turn.,"notes,manage-configure-ngfw"
Management interface restriction (manage configure ngfw),permitted IP addresses for management access. An open management interface is a standard finding.,"notes,manage-configure-ngfw"
Service routes (manage configure ngfw),which interface the firewall uses for outbound management services such as updates and DNS. By default management traffic uses the management interface; service routes redirect it.,"notes,manage-configure-ngfw"
Dynamic updates (manage configure ngfw),the signature and category feeds,"notes,manage-configure-ngfw"
Applications and Threats (manage configure ngfw),weekly (App-ID and threat signatures together).,"notes,manage-configure-ngfw"
WildFire (manage configure ngfw),as often as every minute with a subscription.,"notes,manage-configure-ngfw"
URL filtering (manage configure ngfw),cloud-based lookups.,"notes,manage-configure-ngfw"
Update scheduling (manage configure ngfw),"download and install can be separated, with a threshold delay so brand-new signatures are not applied instantly to a critical network.","notes,manage-configure-ngfw"
PAN-OS upgrade path (manage configure ngfw),you must step through major versions in order rather than jumping. Check the release notes for required intermediate versions.,"notes,manage-configure-ngfw"
Content version requirement (manage configure ngfw),a minimum content version is often required before a PAN-OS upgrade.,"notes,manage-configure-ngfw"
Active/passive HA (manage configure ngfw),"one firewall processes traffic, the peer stands by synchronized. The most common deployment.","notes,manage-configure-ngfw"
Active/active HA (manage configure ngfw),"both process traffic; used for asymmetric routing environments, and more complex.","notes,manage-configure-ngfw"
HA1 link (manage configure ngfw),"control link, exchanging hellos, heartbeats, and configuration sync.","notes,manage-configure-ngfw"
HA2 link (manage configure ngfw),"data link, synchronizing sessions so failover does not drop established connections.","notes,manage-configure-ngfw"
HA3 link (manage configure ngfw),"packet forwarding link, active/active only.","notes,manage-configure-ngfw"
Backup HA links (manage configure ngfw),avoid a single point of failure in the HA path itself.,"notes,manage-configure-ngfw"
Heartbeat polling and hello messages (manage configure ngfw),failure detection.,"notes,manage-configure-ngfw"
Link and path monitoring (manage configure ngfw),"triggers failover when a monitored interface or destination becomes unreachable, catching failures the device itself would not notice.","notes,manage-configure-ngfw"
Preemption (manage configure ngfw),whether the higher-priority device reclaims active status after recovering. Disabled by default in many designs to avoid a second disruption.,"notes,manage-configure-ngfw"
Split brain (manage configure ngfw),"both peers believe they are active, usually caused by HA1 failure. Backup HA1 links prevent it.","notes,manage-configure-ngfw"
Traffic (manage configure ngfw),"session start and end. The default is end-of-session logging; log at session start only when troubleshooting, because it doubles volume.","notes,manage-configure-ngfw"
Threat (manage configure ngfw),detections from security profiles.,"notes,manage-configure-ngfw"
WildFire submissions (manage configure ngfw),files sent for analysis and their verdicts.,"notes,manage-configure-ngfw"
Data filtering (manage configure ngfw),matches on sensitive data patterns.,"notes,manage-configure-ngfw"
Configuration (manage configure ngfw),administrative changes.,"notes,manage-configure-ngfw"
Authentication (manage configure ngfw),user authentication events.,"notes,manage-configure-ngfw"
Log forwarding profile (manage configure ngfw),"sends logs to Panorama, syslog, email, SNMP, or HTTP. Attached to security rules, so a rule without a log forwarding profile forwards nothing.","notes,manage-configure-ngfw"
Log storage quotas (manage configure ngfw),"allocate space per log type; when full, oldest entries are overwritten.","notes,manage-configure-ngfw"
Panorama log collection (manage configure ngfw),centralizes logs for correlation and longer retention.,"notes,manage-configure-ngfw"
Application Command Center (ACC) (manage configure ngfw),"interactive visibility into applications, users, threats, and URLs. The starting point for ""what is happening on my network.""","notes,manage-configure-ngfw"
Session browser (manage configure ngfw),live sessions currently on the device.,"notes,manage-configure-ngfw"
Reports (manage configure ngfw),"predefined and custom, scheduled or on demand.","notes,manage-configure-ngfw"
Packet capture (manage configure ngfw),"on-device capture across the receive, transmit, drop, and firewall stages.","notes,manage-configure-ngfw"
Certificate management (manage configure ngfw),"the firewall needs certificates for management access, GlobalProtect, and decryption.","notes,manage-configure-ngfw"
Forward trust certificate (manage configure ngfw),"presented to internal clients when decrypting outbound traffic to sites with valid certificates. Must be trusted by clients, usually by distributing the CA via group policy.","notes,manage-configure-ngfw"
Forward untrust certificate (manage configure ngfw),"presented when the destination's certificate is itself untrusted, so users still see a warning.","notes,manage-configure-ngfw"
SSL Forward Proxy (manage configure ngfw),decrypts outbound traffic so Content-ID can inspect it.,"notes,manage-configure-ngfw"
SSL Inbound Inspection (manage configure ngfw),decrypts traffic to your own servers using their private keys.,"notes,manage-configure-ngfw"
Decryption exclusions (manage configure ngfw),"traffic that must not be decrypted for legal, privacy, or technical reasons, for example banking and health categories, and applications using certificate pinning.","notes,manage-configure-ngfw"
Layer 3 (connect network components),"has an IP address, participates in routing. The general-purpose choice.","notes,connect-network-components"
Layer 2 (connect network components),switches frames within a VLAN; no IP on the interface itself.,"notes,connect-network-components"
Virtual Wire (connect network components),"two interfaces bonded, passing traffic transparently. No IP, no routing, no MAC changes, so it can be inserted into an existing segment without redesign.","notes,connect-network-components"
Tap (connect network components),receives a mirrored copy for visibility only. Cannot block.,"notes,connect-network-components"
Aggregate Ethernet (AE) (connect network components),bonded physical interfaces for bandwidth and redundancy.,"notes,connect-network-components"
Subinterface (connect network components),VLAN-tagged logical interface on a physical port.,"notes,connect-network-components"
Loopback (connect network components),"virtual interface, used for management, GlobalProtect portals, and routing.","notes,connect-network-components"
Tunnel (connect network components),terminates IPsec or GlobalProtect tunnels.,"notes,connect-network-components"
Security zone (connect network components),a grouping of interfaces sharing security treatment. Every rule is written zone to zone.,"notes,connect-network-components"
Zone types (connect network components),"must match the interface type: Layer 3 interfaces go in Layer 3 zones, and so on.","notes,connect-network-components"
Intrazone default rule (connect network components),traffic within a zone is allowed by default.,"notes,connect-network-components"
Interzone default rule (connect network components),traffic between zones is denied by default.,"notes,connect-network-components"
Zone protection profile (connect network components),"defends against floods (SYN, UDP, ICMP), reconnaissance (port scans, host sweeps), and packet-based attacks. Applied to a zone, not to a rule.","notes,connect-network-components"
Virtual router (VR) (connect network components),an independent routing instance. Multiple VRs give routing separation on one firewall.,"notes,connect-network-components"
Static route (connect network components),"manually defined, with optional path monitoring to withdraw the route when the next hop is unreachable.","notes,connect-network-components"
Dynamic routing (connect network components),"OSPF, BGP, and RIP are supported.","notes,connect-network-components"
Route redistribution (connect network components),importing routes between protocols.,"notes,connect-network-components"
Administrative distance (connect network components),preference between route sources when the destination matches.,"notes,connect-network-components"
Policy-based forwarding (PBF) (connect network components),"overrides the routing table based on source, application, or service. The usual answer for sending specific traffic out a particular link regardless of routes.","notes,connect-network-components"
Source NAT (connect network components),"translates the source address of outbound traffic. Types: dynamic IP and port (many to one, the common internet access case), dynamic IP (many to many), and static IP (one to one).","notes,connect-network-components"
Destination NAT (connect network components),"translates the destination address of inbound traffic, publishing an internal server on a public address.","notes,connect-network-components"
Bi-directional NAT (connect network components),a static source NAT option that automatically creates the matching destination NAT.,"notes,connect-network-components"
U-Turn NAT (hairpin) (connect network components),internal clients reaching an internal server via its public address. Requires careful zone handling and is a favorite scenario.,"notes,connect-network-components"
"DHCP server, relay, and client (connect network components)",the firewall can act as any of the three on a Layer 3 interface.,"notes,connect-network-components"
DNS proxy (connect network components),"the firewall resolves on behalf of clients, allowing DNS-based policy and split DNS.","notes,connect-network-components"
Service route (connect network components),"specifies which interface and source address the firewall uses for its own outbound services (updates, DNS, syslog, LDAP). Management traffic defaults to the management interface.","notes,connect-network-components"
NTP (connect network components),"time synchronization, which matters for log correlation and certificate validation.","notes,connect-network-components"
Site-to-site IPsec (connect network components),"connects networks. Configuration comprises an IKE gateway, an IPsec tunnel, a tunnel interface, and routing (static or dynamic) pointing at the tunnel.","notes,connect-network-components"
IKE phase 1 (connect network components),authenticates peers and builds a secure channel. Main mode or aggressive mode.,"notes,connect-network-components"
IKE phase 2 (connect network components),negotiates the IPsec SA that protects the data.,"notes,connect-network-components"
Proxy IDs (connect network components),define the interesting traffic for the tunnel; mismatches with a peer are a leading cause of phase 2 failure.,"notes,connect-network-components"
Tunnel monitoring (connect network components),detects a tunnel that is up but not passing traffic.,"notes,connect-network-components"
GlobalProtect (connect network components),remote access. Comprises a portal (configuration distribution and agent download) and one or more gateways (the actual tunnel termination and enforcement).,"notes,connect-network-components"
"Top-down, first-match (security policies)","rules are evaluated in order and the first match wins. Rule order is therefore functional, not cosmetic.","notes,security-policies"
Rule components (security policies),"name, tag, source zone, source address, source user, destination zone, destination address, application, service, URL category, action, and profiles.","notes,security-policies"
Actions (security policies),"allow, deny, drop, reset client, reset server, reset both.","notes,security-policies"
Deny (security policies),applies the application's default deny action.,"notes,security-policies"
Drop (security policies),silently discards.,"notes,security-policies"
Reset (security policies),"sends a TCP reset, so the client fails fast rather than waiting for a timeout.","notes,security-policies"
Rule types (security policies),"universal (default, matches both intrazone and interzone), intrazone only, or interzone only.","notes,security-policies"
Implicit rules (security policies),"intrazone-default allows, interzone-default denies. Both can be overridden and both have logging disabled by default.","notes,security-policies"
App-ID in rules (security policies),specify the application rather than the port. This is the central practice the exam tests.,"notes,security-policies"
application-default service (security policies),"permits the application only on its standard ports. The recommended setting, because it stops an allowed application being used as a tunnel on an arbitrary port.","notes,security-policies"
Application dependencies (security policies),"some applications require others to be permitted. The interface shows dependencies, and missing them is a common cause of a rule that appears correct but fails.","notes,security-policies"
Application groups (security policies),static collections of applications.,"notes,security-policies"
Application filters (security policies),"dynamic collections defined by category, subcategory, technology, and risk. Filters update automatically as new App-IDs arrive, which groups do not.","notes,security-policies"
Implicit application dependency (security policies),applications such as ssl and web-browsing frequently underpin others.,"notes,security-policies"
User-ID in rules (security policies),source user or group instead of source address.,"notes,security-policies"
Group mapping (security policies),LDAP directory groups usable in policy.,"notes,security-policies"
User mapping (security policies),"IP-to-user associations from domain controller logs, syslog, captive portal, the XML API, or terminal server agents.","notes,security-policies"
Captive portal / Authentication policy (security policies),forces authentication for users who cannot be mapped passively.,"notes,security-policies"
Unknown user handling (security policies),"traffic from unmapped addresses matches rules written for any user, so relying on user-based rules without full mapping coverage leaves gaps.","notes,security-policies"
Antivirus (security policies),blocks known malware in supported protocols.,"notes,security-policies"
Anti-Spyware (security policies),"blocks command-and-control traffic, and includes DNS sinkholing.","notes,security-policies"
Vulnerability Protection (security policies),IPS signatures for exploit attempts against clients and servers.,"notes,security-policies"
URL Filtering (security policies),"permits, blocks, alerts, or continues based on web category, and includes credential-theft prevention.","notes,security-policies"
File Blocking (security policies),controls file types by direction and application.,"notes,security-policies"
WildFire Analysis (security policies),forwards unknown files for sandbox analysis.,"notes,security-policies"
Data Filtering (security policies),detects sensitive patterns such as card numbers leaving the network.,"notes,security-policies"
Security profile group (security policies),"a bundle of profiles applied together, so rules stay consistent.","notes,security-policies"
Default profile group (security policies),can be applied automatically to new rules.,"notes,security-policies"
DNS sinkhole (security policies),"answers a malicious DNS query with a controlled address, so the infected internal host connects to the sinkhole and is immediately identifiable in the logs. Without sinkholing, the firewall sees only the DNS server making the query, not the infected client. This is the point of the feature and it is examined.","notes,security-policies"
Address objects and groups (security policies),"named addresses, reused across rules.","notes,security-policies"
Dynamic address groups (DAG) (security policies),"membership determined by tags, updated without a commit. The answer for environments where servers appear and disappear, such as cloud auto-scaling.","notes,security-policies"
Service objects (security policies),port and protocol definitions.,"notes,security-policies"
Tags (security policies),color-coded labels for organization and for DAG membership.,"notes,security-policies"
External dynamic list (EDL) (security policies),"a list of IPs, URLs, or domains fetched from a web server on a schedule, so third-party threat feeds can be enforced without manual updates.","notes,security-policies"
NAT policy (security policies),"address translation, evaluated before security policy.","notes,security-policies"
Decryption policy (security policies),what to decrypt and what to exclude.,"notes,security-policies"
Authentication policy (security policies),when to challenge a user.,"notes,security-policies"
Policy-based forwarding (security policies),overrides routing.,"notes,security-policies"
DoS protection policy (security policies),"rate limits per rule, complementing zone protection profiles.","notes,security-policies"
QoS policy (security policies),traffic prioritization.,"notes,security-policies"
Policy optimizer (security policies),"identifies port-based rules to convert, unused rules, and unused applications within rules.","notes,security-policies"
Rule usage tracking (hit count) (security policies),"shows which rules are actually matching, and finds dead rules.","notes,security-policies"
