Question,Answer,Tags
Admission control (vmware solution),"reserves capacity so that failover can actually succeed. Policies: cluster resource percentage, slot policy, or dedicated failover hosts. Disabling admission control allows more VMs but may leave insufficient capacity to restart them.","notes,vmware-solution"
VM restart priority and dependencies (vmware solution),ordering for restarts.,"notes,vmware-solution"
Proactive HA (vmware solution),"evacuates VMs from hosts a hardware vendor reports as degrading, before failure.","notes,vmware-solution"
VM Component Protection (VMCP) (vmware solution),"responds to storage failures, specifically permanent device loss (PDL) and all-paths-down (APD).","notes,vmware-solution"
Automation levels (vmware solution),"manual, partially automated (initial placement only), fully automated (placement and ongoing migration).","notes,vmware-solution"
Migration threshold (vmware solution),how aggressively DRS balances.,"notes,vmware-solution"
Affinity rules (vmware solution),"keep VMs together (affinity) or apart (anti-affinity), and VM-to-host rules with ""should"" (soft, best effort) or ""must"" (hard, enforced) semantics.","notes,vmware-solution"
Predictive DRS (vmware solution),uses vRealize/Aria Operations forecasting.,"notes,vmware-solution"
vMotion (vmware solution),"live compute migration. Requires shared visibility of the VM files or uses the migration network to copy them, plus a VMkernel adapter enabled for vMotion, and compatible CPUs (see EVC).","notes,vmware-solution"
Storage vMotion (vmware solution),live migration of VM files between datastores.,"notes,vmware-solution"
Cross-host and cross-datastore migration (vmware solution),both compute and storage at once.,"notes,vmware-solution"
Cross vCenter vMotion (vmware solution),between vCenter instances.,"notes,vmware-solution"
Long-distance vMotion (vmware solution),supported up to defined round-trip latency limits.,"notes,vmware-solution"
Cold migration (vmware solution),the VM is powered off; the fewest requirements.,"notes,vmware-solution"
vSAN (vmware solution),"hyperconverged storage pooling local host devices into a single datastore, enabled at cluster level.","notes,vmware-solution"
Disk group (vmware solution),"one cache device plus one or more capacity devices, in the original architecture. Newer Express Storage Architecture (ESA) uses a single-tier pool.","notes,vmware-solution"
Storage policy-based management (SPBM) (vmware solution),"policies specify availability and performance requirements per VM or per disk, and vSAN places data to satisfy them.","notes,vmware-solution"
Failures to tolerate (FTT) (vmware solution),how many host failures the data survives. FTT=1 with RAID-1 mirroring needs 3 hosts; RAID-5 erasure coding needs 4; RAID-6 needs 6.,"notes,vmware-solution"
Witness (vmware solution),"a component providing quorum, and a dedicated witness host or appliance in stretched and two-node clusters.","notes,vmware-solution"
Stretched cluster (vmware solution),a cluster split across two sites with a witness at a third.,"notes,vmware-solution"
Deduplication and compression (vmware solution),"space efficiency, available on all-flash configurations.","notes,vmware-solution"
Content Library (vmware solution),"a repository of templates, ISOs, and scripts, which can be published and subscribed to across sites and vCenters.","notes,vmware-solution"
VM template (vmware solution),a non-runnable master image for deploying VMs.,"notes,vmware-solution"
Clone versus template (vmware solution),a clone is a copy made now; a template is a master intended for repeated deployment.,"notes,vmware-solution"
Guest customisation specification (vmware solution),"applies hostname, network settings, and domain join during deployment.","notes,vmware-solution"
vSphere Lifecycle Manager (vLCM) (vmware solution),"manages ESXi images and firmware for a cluster using a desired-state image, replacing the older baseline approach from Update Manager.","notes,vmware-solution"
Hardware requirements (installation configuration),"a supported 64-bit x86 CPU with hardware virtualisation enabled in firmware, the minimum RAM for the release, and a supported boot device. Always verify against the VMware Compatibility Guide; unsupported hardware is the first thing to check in a failed-install scenario.","notes,installation-configuration"
Interactive installation (installation configuration),from ISO via ILO/iDRAC virtual media or USB.,"notes,installation-configuration"
Scripted installation (installation configuration),"a kickstart file (ks.cfg) supplied by boot option, for repeatable deployment at scale.","notes,installation-configuration"
Auto Deploy (installation configuration),"PXE-boots stateless hosts from an image profile held by vCenter. Suits large, uniform estates.","notes,installation-configuration"
Boot device (installation configuration),USB and SD cards are deprecated for the OSData partition in current releases; persistent local storage is expected.,"notes,installation-configuration"
DCUI (Direct Console User Interface) (installation configuration),"the console interface for initial configuration: management IP, hostname, DNS, root password, and restart of management agents.","notes,installation-configuration"
Lockdown mode (installation configuration),"restricts direct host access so administration goes through vCenter. Normal lockdown permits DCUI access for defined users; strict lockdown disables the DCUI entirely, which can lock you out if vCenter is unavailable.","notes,installation-configuration"
Two-stage deployment (installation configuration),"stage 1 deploys the appliance OVA, stage 2 configures SSO and services.","notes,installation-configuration"
Deployment size (installation configuration),"tiny through x-large, chosen by host and VM count. Undersizing causes performance problems that look like other faults.","notes,installation-configuration"
Target (installation configuration),deployed onto an ESXi host or an existing vCenter.,"notes,installation-configuration"
SSO domain (installation configuration),create a new one or join an existing for Enhanced Linked Mode.,"notes,installation-configuration"
DNS (installation configuration),forward and reverse records must exist and resolve correctly *before* deployment. DNS misconfiguration is the leading cause of failed vCenter deployments and is a reliable exam answer.,"notes,installation-configuration"
NTP (installation configuration),time synchronisation is required; certificate validation and SSO token exchange fail with skew.,"notes,installation-configuration"
VMkernel adapter services (installation configuration),"management, vMotion, Fault Tolerance logging, vSAN, provisioning, and NFS/iSCSI.","notes,installation-configuration"
VLAN tagging modes (installation configuration),"EST (external switch tagging, VLAN 0), VST (virtual switch tagging, the common choice, a VLAN ID on the port group), and VGT (virtual guest tagging, VLAN 4095, the guest handles tags).","notes,installation-configuration"
Distributed port group (installation configuration),policy applied consistently across all member hosts.,"notes,installation-configuration"
Features (installation configuration),"private VLANs, NetFlow, port mirroring, LACP, Network I/O Control, and health check.","notes,installation-configuration"
Rollback and recovery (installation configuration),"vSphere reverts a network change that disconnects a host from vCenter, which is why VDS misconfiguration is usually recoverable.","notes,installation-configuration"
Security (installation configuration),"promiscuous mode, MAC address changes, and forged transmits. All should be Reject unless a specific need exists, such as a nested lab or an IDS appliance.","notes,installation-configuration"
Teaming and failover (installation configuration),"load balancing method (originating virtual port, source MAC hash, IP hash, or physical NIC load on VDS), network failure detection, notify switches, and failback.","notes,installation-configuration"
Traffic shaping (installation configuration),"average bandwidth, peak bandwidth, and burst size. Egress only on VSS; ingress and egress on VDS.","notes,installation-configuration"
iSCSI (installation configuration),"software adapter, dependent hardware adapter, or independent hardware adapter. Configure targets (static or dynamic discovery), CHAP authentication, and port binding for multipathing.","notes,installation-configuration"
Fibre Channel and FCoE (installation configuration),zoning and LUN masking are done on the fabric and array.,"notes,installation-configuration"
NFS (installation configuration),"mount an export; NFS 4.1 supports multipathing and Kerberos, NFS 3 does not.","notes,installation-configuration"
Multipathing (PSA/NMP) (installation configuration),"path selection policies are Fixed, Most Recently Used (MRU), and Round Robin. Round Robin is the common default for active/active arrays.","notes,installation-configuration"
Datastore creation (installation configuration),"VMFS6 on a LUN, or mounting NFS.","notes,installation-configuration"
Datastore cluster (installation configuration),a group of datastores managed by Storage DRS.,"notes,installation-configuration"
Storage I/O Control (SIOC) (installation configuration),datastore-wide fairness under contention using shares and limits.,"notes,installation-configuration"
Virtual hardware version (installation configuration),determines available features; upgrading requires a supported ESXi version and a power cycle.,"notes,installation-configuration"
Virtual disk controllers (installation configuration),"LSI Logic, and PVSCSI (paravirtual) for high-I/O workloads. NVMe controllers for very high performance.","notes,installation-configuration"
Network adapters (installation configuration),VMXNET3 is the paravirtual default and requires VMware Tools. E1000e is emulated and used when drivers are unavailable during installation.,"notes,installation-configuration"
CPU and memory hot add (installation configuration),"allows increases while powered on, enabled per VM in advance, with guest OS support required.","notes,installation-configuration"
VM options (installation configuration),"boot options, firmware (BIOS or EFI), and advanced parameters.","notes,installation-configuration"
OVF and OVA (installation configuration),open virtualisation packaging for import and export.,"notes,installation-configuration"
Shares (performance optimization upgrades),"relative priority, applied only when there is contention. A VM with high shares gets no benefit on an idle host.","notes,performance-optimization-upgrades"
Reservation (performance optimization upgrades),"a guaranteed minimum of CPU (MHz) or memory (MB). Reserved resources are unavailable to others even when idle, and reservations affect HA admission control calculations.","notes,performance-optimization-upgrades"
Limit (performance optimization upgrades),a hard cap. The VM cannot exceed it even when resources are free. Limits are a frequent cause of unexplained poor performance and should be used sparingly.,"notes,performance-optimization-upgrades"
Resource pool (performance optimization upgrades),"applies shares, reservations, and limits to a group of VMs.","notes,performance-optimization-upgrades"
Expandable reservation (performance optimization upgrades),allows a child pool to borrow unreserved capacity from its parent.,"notes,performance-optimization-upgrades"
%RDY (ready time) (performance optimization upgrades),percentage of time a vCPU was ready to run but waiting for a physical core. Sustained high ready time means CPU contention or too many vCPUs. The primary CPU metric.,"notes,performance-optimization-upgrades"
%CSTP (co-stop) (performance optimization upgrades),time a multi-vCPU VM waited for its vCPUs to be co-scheduled. High co-stop means the VM has too many vCPUs for the host's load.,"notes,performance-optimization-upgrades"
%MLMTD (performance optimization upgrades),time not run because of a configured limit.,"notes,performance-optimization-upgrades"
Usage (performance optimization upgrades),"simple utilisation, less diagnostic than ready time.","notes,performance-optimization-upgrades"
Active memory (performance optimization upgrades),what the guest is actually touching.,"notes,performance-optimization-upgrades"
Consumed (performance optimization upgrades),physical host memory backing the VM.,"notes,performance-optimization-upgrades"
Balloon (vmmemctl) (performance optimization upgrades),memory reclaimed by the balloon driver. Non-zero means the host is under memory pressure.,"notes,performance-optimization-upgrades"
Swap in/out (performance optimization upgrades),host-level swapping. The clearest sign of serious memory over-commitment and the worst for performance.,"notes,performance-optimization-upgrades"
Compressed (performance optimization upgrades),pages compressed rather than swapped.,"notes,performance-optimization-upgrades"
Latency (GAVG) (performance optimization upgrades),"total guest-observed latency, made up of KAVG (kernel, should be near zero) and DAVG (device/array). High DAVG points at the array or fabric; high KAVG points at queuing on the host.","notes,performance-optimization-upgrades"
Queue depth and QUED (performance optimization upgrades),outstanding I/O waiting.,"notes,performance-optimization-upgrades"
Aborts and resets (performance optimization upgrades),severe storage problems.,"notes,performance-optimization-upgrades"
Dropped packets (droppedRx/droppedTx) (performance optimization upgrades),buffer or capacity problems.,"notes,performance-optimization-upgrades"
vSphere Client performance charts (performance optimization upgrades),"real-time and historical, with overview and advanced views.","notes,performance-optimization-upgrades"
esxtop / resxtop (performance optimization upgrades),"the live command-line tool on the host. Press c for CPU, m for memory, d for disk adapter, u for disk device, v for disk VM, n for network. This key mapping is worth memorising.","notes,performance-optimization-upgrades"
vm-support (performance optimization upgrades),collects a diagnostic bundle for VMware support.,"notes,performance-optimization-upgrades"
Aria Operations (formerly vRealize Operations) (performance optimization upgrades),"long-term analytics, capacity planning, and right-sizing recommendations.","notes,performance-optimization-upgrades"
Right-size VMs (performance optimization upgrades),allocate the vCPUs and memory actually needed. Over-allocation harms performance through co-scheduling and NUMA effects.,"notes,performance-optimization-upgrades"
NUMA awareness (performance optimization upgrades),keep a VM's vCPU and memory within a single NUMA node where possible. A VM larger than one node becomes a wide VM and pays a remote-memory penalty.,"notes,performance-optimization-upgrades"
Paravirtual devices (performance optimization upgrades),"VMXNET3 and PVSCSI reduce overhead, and require VMware Tools.","notes,performance-optimization-upgrades"
VMware Tools current (performance optimization upgrades),drivers and balloon driver depend on it.,"notes,performance-optimization-upgrades"
Snapshot hygiene (performance optimization upgrades),"snapshots are not backups. They grow, they degrade I/O performance as the delta chain lengthens, and long-lived snapshots are a common cause of both poor performance and full datastores.","notes,performance-optimization-upgrades"
Storage tiering and Storage DRS (performance optimization upgrades),keep latency within targets.,"notes,performance-optimization-upgrades"
Network I/O Control (NIOC) (performance optimization upgrades),allocates bandwidth by traffic type on a distributed switch.,"notes,performance-optimization-upgrades"
Maintenance mode (performance optimization upgrades),evacuates or requires shutdown of VMs before host work. DRS automates the evacuation in a fully automated cluster.,"notes,performance-optimization-upgrades"
vSphere Lifecycle Manager (vLCM) (performance optimization upgrades),"desired-state cluster images covering ESXi, drivers, and firmware, replacing the older baseline model.","notes,performance-optimization-upgrades"
Pre-upgrade checks (performance optimization upgrades),"interoperability matrix, compatibility guide, and configuration backup.","notes,performance-optimization-upgrades"
Rollback (performance optimization upgrades),"ESXi retains the previous image bank, so a failed upgrade can be reverted by pressing Shift+R at boot.","notes,performance-optimization-upgrades"
Syslog forwarding (troubleshooting repairing),"ESXi logs should be sent to a central collector, because local logs are limited and may be lost.","notes,troubleshooting-repairing"
vm-support / vc-support (troubleshooting repairing),diagnostic bundle collection.,"notes,troubleshooting-repairing"
Host disconnected from vCenter (troubleshooting repairing),"check network to the management VMkernel, then restart the management agents from the DCUI or with services.sh restart. The VMs keep running while the host is disconnected; disconnection is a management-plane problem, not a workload outage.","notes,troubleshooting-repairing"
Host not responding versus disconnected (troubleshooting repairing),"""not responding"" means vCenter lost contact unexpectedly; ""disconnected"" means an administrator removed it.","notes,troubleshooting-repairing"
PSOD (purple screen of death) (troubleshooting repairing),"a VMkernel panic. Record the screen, collect the core dump, and check hardware and driver compatibility. Usually hardware, firmware, or a driver fault.","notes,troubleshooting-repairing"
Host isolation (troubleshooting repairing),the host is running but cannot reach the isolation address. HA applies the configured isolation response.,"notes,troubleshooting-repairing"
Time drift (troubleshooting repairing),breaks certificate validation and SSO. Check NTP.,"notes,troubleshooting-repairing"
VM will not power on (troubleshooting repairing),"common causes: insufficient host resources, a reservation that cannot be satisfied, a locked file from an ungraceful shutdown or an existing lock by another host, a missing or corrupt .vmdk, or a full datastore.","notes,troubleshooting-repairing"
Locked file (troubleshooting repairing),"shown as ""unable to access file since it is locked."" Identify the host holding the lock and release it.","notes,troubleshooting-repairing"
VM performance poor (troubleshooting repairing),"check %RDY, ballooning, swapping, and storage latency, in that order.","notes,troubleshooting-repairing"
VMware Tools not running (troubleshooting repairing),"breaks graceful shutdown, time sync, quiescing, and paravirtual drivers.","notes,troubleshooting-repairing"
Snapshot consolidation needed (troubleshooting repairing),a warning that delta disks remain after a failed snapshot removal. Consolidate promptly; delta chains degrade performance and consume space.,"notes,troubleshooting-repairing"
Full datastore (troubleshooting repairing),"a very common root cause, frequently caused by thin disks growing or by forgotten snapshots.","notes,troubleshooting-repairing"
APD (All Paths Down) (troubleshooting repairing),"the host has lost all paths to a device but the array has not said the device is gone. The host keeps retrying, hoping it returns.","notes,troubleshooting-repairing"
PDL (Permanent Device Loss) (troubleshooting repairing),the array has explicitly signalled the device is gone permanently.,"notes,troubleshooting-repairing"
VMCP (VM Component Protection) (troubleshooting repairing),"configures HA's response to APD and PDL conditions, including restarting affected VMs elsewhere.","notes,troubleshooting-repairing"
Path thrashing (troubleshooting repairing),"two hosts alternately claiming ownership of a LUN on an active/passive array, usually caused by a wrong path selection policy.","notes,troubleshooting-repairing"
High DAVG (troubleshooting repairing),"array or fabric latency, escalate to the storage team.","notes,troubleshooting-repairing"
High KAVG (troubleshooting repairing),"host queuing, check queue depth and multipathing.","notes,troubleshooting-repairing"
Datastore full (troubleshooting repairing),"clear snapshots, expand the datastore, or Storage vMotion VMs away.","notes,troubleshooting-repairing"
VM has no connectivity (troubleshooting repairing),"check port group VLAN ID, uplink assignment, physical switch trunking, and teaming policy in that order.","notes,troubleshooting-repairing"
VLAN mismatch (troubleshooting repairing),the most common cause. The port group VLAN must match the physical switch configuration.,"notes,troubleshooting-repairing"
IP hash without EtherChannel (troubleshooting repairing),"configured teaming that the physical switch does not match, producing intermittent or total loss.","notes,troubleshooting-repairing"
vMotion fails (troubleshooting repairing),"check the vMotion-enabled VMkernel adapter on both hosts, IP connectivity between them, MTU consistency if jumbo frames are used, and CPU compatibility (EVC).","notes,troubleshooting-repairing"
MTU mismatch (troubleshooting repairing),jumbo frames configured on some elements but not all; large frames silently dropped while small pings succeed.,"notes,troubleshooting-repairing"
HA configuration error (troubleshooting repairing),"often DNS resolution, management network redundancy warnings, or insufficient heartbeat datastores.","notes,troubleshooting-repairing"
Insufficient failover resources (troubleshooting repairing),admission control preventing a power-on because the cluster could not guarantee restart capacity.,"notes,troubleshooting-repairing"
DRS not balancing (troubleshooting repairing),"check the automation level, migration threshold, and whether ""must"" affinity rules are constraining placement.","notes,troubleshooting-repairing"
vSAN health warnings (troubleshooting repairing),use the built-in vSAN health checks; component and object status indicate whether policy compliance is met.,"notes,troubleshooting-repairing"
vCenter file-based backup and restore (troubleshooting repairing),the supported path for vCenter recovery.,"notes,troubleshooting-repairing"
VM backup (troubleshooting repairing),"via vStorage APIs for Data Protection (VADP) using a backup product with changed block tracking. Snapshots are a mechanism inside this, not a backup themselves.","notes,troubleshooting-repairing"
Changed Block Tracking (CBT) (troubleshooting repairing),lets backup software copy only changed blocks.,"notes,troubleshooting-repairing"
Create (administrative operational tasks),"from scratch, from a template, by cloning, or by deploying an OVF/OVA.","notes,administrative-operational-tasks"
Template (administrative operational tasks),a master image that cannot be powered on. Convert to template or clone to template.,"notes,administrative-operational-tasks"
Guest customisation specification (administrative operational tasks),"applies hostname, IP, domain join, and SID regeneration during deployment. Without it, cloned Windows machines share identities.","notes,administrative-operational-tasks"
Clone (administrative operational tasks),a copy taken now. Cloning a running VM produces a crash-consistent copy unless quiesced.,"notes,administrative-operational-tasks"
Instant Clone (administrative operational tasks),"a running clone sharing memory and disk state with its parent, used for rapid provisioning such as VDI.","notes,administrative-operational-tasks"
Snapshot (administrative operational tasks),"a point-in-time state, comprising memory (optional) and delta disks. Not a backup. Delete or consolidate promptly.","notes,administrative-operational-tasks"
Migrate (administrative operational tasks),"compute, storage, or both, hot or cold.","notes,administrative-operational-tasks"
Remove from inventory versus Delete from disk (administrative operational tasks),the first unregisters and leaves files in place; the second destroys them. Confusing these is a genuine data-loss risk and a plausible exam distractor.,"notes,administrative-operational-tasks"
Role (administrative operational tasks),"a set of privileges, cloned from a sample role and edited rather than modifying the built-ins.","notes,administrative-operational-tasks"
Permission (administrative operational tasks),"user or group, plus role, applied to an inventory object, optionally propagating.","notes,administrative-operational-tasks"
Least privilege (administrative operational tasks),assign the narrowest role at the lowest object that satisfies the need.,"notes,administrative-operational-tasks"
Global permissions (administrative operational tasks),apply across all inventory hierarchies and all linked vCenters.,"notes,administrative-operational-tasks"
No cryptography administrator (administrative operational tasks),"a role variant excluding encryption privileges, used where administrators should not access encrypted VM keys.","notes,administrative-operational-tasks"
Alarm (administrative operational tasks),"a definition with a trigger (condition or event), plus actions.","notes,administrative-operational-tasks"
Alarm actions (administrative operational tasks),"send email, send SNMP trap, or run a script.","notes,administrative-operational-tasks"
Alarm scope (administrative operational tasks),"defined at a parent object and inherited by children, so a datacenter-level alarm covers all hosts within it.","notes,administrative-operational-tasks"
Acknowledge versus reset (administrative operational tasks),"acknowledging silences the alarm and records who saw it, but leaves it triggered; resetting returns it to normal.","notes,administrative-operational-tasks"
Events and tasks (administrative operational tasks),the audit record of what happened and who did it.,"notes,administrative-operational-tasks"
Syslog and SNMP (administrative operational tasks),external monitoring integration.,"notes,administrative-operational-tasks"
Performance charts (administrative operational tasks),"real-time (20 seconds, retained one hour) and historical rollups (daily, weekly, monthly, yearly).","notes,administrative-operational-tasks"
Lockdown mode (administrative operational tasks),normal permits DCUI for exception users; strict disables the DCUI. Both push administration through vCenter.,"notes,administrative-operational-tasks"
ESXi firewall (administrative operational tasks),service-based rules with allowed IP ranges.,"notes,administrative-operational-tasks"
ESXi Shell and SSH (administrative operational tasks),"disabled by default and should stay disabled, enabled temporarily with a timeout when needed.","notes,administrative-operational-tasks"
Certificate management (administrative operational tasks),"VMCA acts as an internal CA, or you install custom or enterprise CA certificates.","notes,administrative-operational-tasks"
VM encryption (administrative operational tasks),"encrypts VM files using a key provider (a standard key provider with an external KMS, or the native key provider). Requires the appropriate licence and a configured key provider.","notes,administrative-operational-tasks"
vMotion encryption (administrative operational tasks),"opportunistic, required, or disabled, per VM.","notes,administrative-operational-tasks"
Virtual TPM (vTPM) (administrative operational tasks),"a virtual Trusted Platform Module for guests requiring it, such as Windows 11. Depends on VM encryption being available.","notes,administrative-operational-tasks"
UEFI Secure Boot (administrative operational tasks),for hosts and for VMs.,"notes,administrative-operational-tasks"
Host profiles (administrative operational tasks),"capture a reference host's configuration and apply it to others, with compliance checking. The standard answer for enforcing consistent host configuration at scale.","notes,administrative-operational-tasks"
PowerCLI (administrative operational tasks),"the PowerShell module for vSphere, and the automation tool most likely to appear.","notes,administrative-operational-tasks"
vSphere REST API (administrative operational tasks),the modern programmatic interface.,"notes,administrative-operational-tasks"
vSphere Automation SDKs (administrative operational tasks),language bindings.,"notes,administrative-operational-tasks"
