Question,Answer,Tags
io1 (storage solutions),"Up to 64,000 IOPS, 1,000 MB/s","notes,storage-solutions"
st1 (Throughput Optimized) (storage solutions),"500 IOPS, 500 MB/s, big data, log processing","notes,storage-solutions"
sc1 (Cold HDD) (storage solutions),"250 IOPS, 250 MB/s, infrequent access","notes,storage-solutions"
Snapshots (storage solutions),"Point-in-time backups, incremental, stored in S3","notes,storage-solutions"
Snapshot Archive (storage solutions),"75% cost reduction, 24-72 hour retrieval","notes,storage-solutions"
Fast Snapshot Restore (FSR) (storage solutions),"Instant restore, expensive","notes,storage-solutions"
Multi-Attach (io1/io2) (storage solutions),Attach volume to multiple EC2 instances,"notes,storage-solutions"
Encryption (storage solutions),"At rest and in transit, uses KMS","notes,storage-solutions"
EBS-Optimized Instances (storage solutions),Dedicated bandwidth for EBS,"notes,storage-solutions"
Network File System (NFS) (storage solutions),"POSIX-compliant, shared storage","notes,storage-solutions"
Multi-AZ (storage solutions),Automatically replicated across AZs,"notes,storage-solutions"
Auto-scaling (storage solutions),Grows and shrinks automatically,"notes,storage-solutions"
Performance Modes (storage solutions),"General Purpose: Low latency, web serving","notes,storage-solutions"
Bursting (storage solutions),Throughput scales with size (50 MB/s per TB),"notes,storage-solutions"
Provisioned (storage solutions),Set throughput independent of size,"notes,storage-solutions"
Elastic (storage solutions),"Automatically scales throughput (up to 3 GB/s reads, 1 GB/s writes)","notes,storage-solutions"
Standard (storage solutions),"Multi-AZ, frequently accessed","notes,storage-solutions"
Infrequent Access (IA) (storage solutions),"Lower cost, lifecycle policy","notes,storage-solutions"
One Zone (storage solutions),"Single AZ, 47% cost savings","notes,storage-solutions"
SMB Protocol (storage solutions),Windows native file system,"notes,storage-solutions"
Active Directory Integration (storage solutions),Windows authentication,"notes,storage-solutions"
Performance (storage solutions),"Up to 2 GB/s throughput, millions of IOPS","notes,storage-solutions"
Use Cases (storage solutions),"Windows applications, home directories, SQL Server","notes,storage-solutions"
High Performance (storage solutions),"Machine learning, HPC, video processing","notes,storage-solutions"
Throughput (storage solutions),"100s GB/s, millions of IOPS","notes,storage-solutions"
S3 Integration (storage solutions),Direct access to S3 objects,"notes,storage-solutions"
Deployment Types (storage solutions),"Scratch: Temporary, 200 MB/s per TiB","notes,storage-solutions"
NFS and SMB (storage solutions),Multi-protocol support,"notes,storage-solutions"
Point-in-time Snapshots (storage solutions),Instant recovery,"notes,storage-solutions"
Data Compression (storage solutions),Storage efficiency,"notes,storage-solutions"
Cached Volumes (storage solutions),"Primary data in S3, cache on-premises","notes,storage-solutions"
Stored Volumes (storage solutions),"Primary data on-premises, async backup to S3","notes,storage-solutions"
Fast Transfer (storage solutions),10x faster than open-source tools,"notes,storage-solutions"
Bandwidth Throttling (storage solutions),Control network usage,"notes,storage-solutions"
Schedule (storage solutions),"Hourly, daily, weekly transfers","notes,storage-solutions"
Data Validation (storage solutions),Verify integrity,"notes,storage-solutions"
Filtering (storage solutions),Include/exclude patterns,"notes,storage-solutions"
Source (storage solutions),"On-premises (NFS, SMB), AWS (S3, EFS, FSx)","notes,storage-solutions"
DataSync (storage solutions),One-time or scheduled migrations,"notes,storage-solutions"
Storage Gateway (storage solutions),Continuous hybrid storage access,"notes,storage-solutions"
Capacity (storage solutions),8 TB HDD or 14 TB SSD,"notes,storage-solutions"
Use Case (storage solutions),"Edge computing, small data transfers","notes,storage-solutions"
Portable (storage solutions),"4.5 lbs, rugged","notes,storage-solutions"
Compute Optimized (storage solutions),42 TB HDD + 7.68 TB SSD,"notes,storage-solutions"
Security (storage solutions),"GPS tracking, 24/7 monitoring","notes,storage-solutions"
Limited Bandwidth (storage solutions),>1 week to transfer over network,"notes,storage-solutions"
High Transfer Costs (storage solutions),Network egress charges,"notes,storage-solutions"
Rule of Thumb (storage solutions),>10 TB = consider Snow,"notes,storage-solutions"
Windows file shares (storage solutions),FSx for Windows,"notes,storage-solutions"
Boot volumes (storage solutions),EBS (gp3 or gp2),"notes,storage-solutions"
Database storage (storage solutions),EBS (io2 for production),"notes,storage-solutions"
Long-term archive (storage solutions),S3 Glacier Deep Archive,"notes,storage-solutions"
Hybrid cloud storage (storage solutions),Storage Gateway,"notes,storage-solutions"
Large data migration (storage solutions),AWS DataSync or Snow Family,"notes,storage-solutions"
Infrequent access (storage solutions),"S3 IA, EFS IA, gp2 with burst credits","notes,storage-solutions"
EBS vs EFS (storage solutions),Single instance vs multi-instance shared,"notes,storage-solutions"
S3 vs EBS (storage solutions),Object storage vs block storage,"notes,storage-solutions"
DataSync vs Storage Gateway (storage solutions),Migration vs ongoing access,"notes,storage-solutions"
Snowball vs DataSync (storage solutions),Offline vs online transfer,"notes,storage-solutions"
Amazon Aurora (databases),MySQL and PostgreSQL compatible,"notes,databases"
MySQL (databases),Open-source relational database,"notes,databases"
PostgreSQL (databases),Advanced open-source RDBMS,"notes,databases"
Oracle (databases),Commercial RDBMS,"notes,databases"
SQL Server (databases),Microsoft database,"notes,databases"
Multi-AZ (databases),Synchronous replication to standby in different AZ,"notes,databases"
Automatic Failover (databases),"1-2 minutes, no manual intervention","notes,databases"
Use Case (databases),Production databases requiring high availability,"notes,databases"
Read Replicas (databases),Asynchronous replication,"notes,databases"
Cross-Region (databases),"Disaster recovery, low latency reads","notes,databases"
Promotion (databases),Can be promoted to standalone DB,"notes,databases"
Automated Backups (databases),"Daily full backup, transaction logs every 5 minutes","notes,databases"
Retention (databases),1-35 days (0 to disable),"notes,databases"
Manual Snapshots (databases),"User-initiated, retained until deleted","notes,databases"
Point-in-Time Recovery (databases),Restore to any second within retention period,"notes,databases"
Provisioned IOPS (io1) (databases),I/O intensive workloads,"notes,databases"
Auto Scaling (databases),Automatically increase storage,"notes,databases"
Encryption (databases),"At rest (KMS), in transit (SSL/TLS)","notes,databases"
Connection Pooling (databases),Reduce database connections,"notes,databases"
Use Cases (databases),"Serverless applications, Lambda functions","notes,databases"
IAM Authentication (databases),Enforce IAM-based auth,"notes,databases"
Storage (databases),"6 copies across 3 AZs, self-healing","notes,databases"
Cluster (databases),1 master + up to 15 read replicas,"notes,databases"
Endpoints (databases),Writer Endpoint: Primary instance,"notes,databases"
5x MySQL Performance (databases),On same hardware,"notes,databases"
3x PostgreSQL Performance (databases),On same hardware,"notes,databases"
Auto-scaling Storage (databases),10GB increments up to 128TB,"notes,databases"
Tables (databases),Collection of items,"notes,databases"
Items (databases),Collection of attributes (rows),"notes,databases"
Attributes (databases),Key-value pairs (columns),"notes,databases"
Primary Key (databases),Partition key (required) + optional sort key,"notes,databases"
Data Structures (databases),"Strings, lists, sets, sorted sets, hashes","notes,databases"
Persistence (databases),"Snapshots, AOF (Append-Only File)","notes,databases"
Replication (databases),Multi-AZ with automatic failover,"notes,databases"
Sorted Sets (databases),"Leaderboards, real-time analytics","notes,databases"
Multi-threaded (databases),Utilize multiple cores,"notes,databases"
Lazy Loading (databases),Load data on cache miss,"notes,databases"
Write-Through (databases),Write to cache and DB simultaneously,"notes,databases"
TTL (Time to Live) (databases),Expire old data,"notes,databases"
Data Warehouse (databases),"Columnar storage, OLAP","notes,databases"
Node Types (databases),"RA3: Managed storage, independent scaling","notes,databases"
Columnar Storage (databases),10x compression,"notes,databases"
Massively Parallel Processing (MPP) (databases),Result Caching: Fast repeated queries,"notes,databases"
AQUA (Advanced Query Accelerator) (databases),10x faster queries,"notes,databases"
Read-heavy workload (databases),Read Replicas or DynamoDB with DAX,"notes,databases"
Global database (databases),Aurora Global Database or DynamoDB Global Tables,"notes,databases"
In-memory cache (databases),"ElastiCache (Redis for complex, Memcached for simple)","notes,databases"
GraphQL/MongoDB (databases),AppSync + DynamoDB or DocumentDB,"notes,databases"
CIDR Block (networking vpc),"IPv4 range (e.g., 10.0.0.0/16)","notes,networking-vpc"
Subnets (networking vpc),Subdivision of VPC CIDR into AZs,"notes,networking-vpc"
Route Tables (networking vpc),Control traffic routing,"notes,networking-vpc"
Internet Gateway (IGW) (networking vpc),Connect VPC to internet,"notes,networking-vpc"
NAT Gateway/Instance (networking vpc),Private subnet internet access,"notes,networking-vpc"
Multi-AZ (networking vpc),Deploy one per AZ for high availability,"notes,networking-vpc"
Stateful (networking vpc),Return traffic automatically allowed,"notes,networking-vpc"
Instance-level (networking vpc),Applied to ENIs,"notes,networking-vpc"
Allow Rules Only (networking vpc),Cannot deny traffic,"notes,networking-vpc"
Default (networking vpc),"Deny all inbound, allow all outbound","notes,networking-vpc"
Best Practice (networking vpc),"Least privilege, reference other SGs","notes,networking-vpc"
Stateless (networking vpc),Must allow both request and response,"notes,networking-vpc"
Subnet-level (networking vpc),Applied to all resources in subnet,"notes,networking-vpc"
Allow and Deny Rules (networking vpc),Explicit deny supported,"notes,networking-vpc"
Rule Numbers (networking vpc),"1-32766, processed in order","notes,networking-vpc"
Custom (networking vpc),Deny all by default,"notes,networking-vpc"
Not Transitive (networking vpc),Must create direct peering,"notes,networking-vpc"
Transitive Routing (networking vpc),VPC A ↔ TGW ↔ VPC B,"notes,networking-vpc"
2 Tunnels (networking vpc),Redundancy across AZs,"notes,networking-vpc"
Setup Time (networking vpc),Weeks to months,"notes,networking-vpc"
Alias Records (networking vpc),"Map to AWS resources (ELB, CloudFront, S3), no charge","notes,networking-vpc"
DNSSEC (networking vpc),Domain authentication,"notes,networking-vpc"
Traffic Flow (networking vpc),Visual editor for complex routing,"notes,networking-vpc"
Web Distribution (networking vpc),"Websites, HTTP/HTTPS content","notes,networking-vpc"
RTMP Distribution (networking vpc),Media streaming (deprecated),"notes,networking-vpc"
Edge Locations (networking vpc),400+ global PoPs,"notes,networking-vpc"
Regional Edge Caches (networking vpc),Between edge and origin,"notes,networking-vpc"
TTL (networking vpc),Control cache duration (default 24 hours),"notes,networking-vpc"
Cache Invalidation (networking vpc),Remove objects before TTL expires,"notes,networking-vpc"
Signed URLs/Cookies (networking vpc),Restrict content access,"notes,networking-vpc"
OAI (Origin Access Identity) (networking vpc),Restrict S3 access to CloudFront only,"notes,networking-vpc"
Geo Restriction (networking vpc),Whitelist/blacklist countries,"notes,networking-vpc"
SSL/TLS (networking vpc),"HTTPS, custom SSL certificates","notes,networking-vpc"
AWS WAF Integration (networking vpc),Web application firewall,"notes,networking-vpc"
Field-Level Encryption (networking vpc),Additional encryption for sensitive data,"notes,networking-vpc"
Path-based Routing (networking vpc),"/api → target group 1, /images → target group 2","notes,networking-vpc"
Host-based Routing (networking vpc),api.example.com vs www.example.com,"notes,networking-vpc"
Query String/Header Routing (networking vpc),?platform=mobile,"notes,networking-vpc"
WebSockets (networking vpc),Bidirectional communication,"notes,networking-vpc"
HTTP/2 (networking vpc),Multiple requests over single connection,"notes,networking-vpc"
Target Types (networking vpc),"Instances, IPs, Lambda functions","notes,networking-vpc"
Use Cases (networking vpc),"Microservices, containerized apps","notes,networking-vpc"
Ultra Performance (networking vpc),"Millions of requests/second, ultra-low latency","notes,networking-vpc"
Static IP (networking vpc),"One static IP per AZ, Elastic IP support","notes,networking-vpc"
Preserve Source IP (networking vpc),Client IP visible to target,"notes,networking-vpc"
TLS Termination (networking vpc),Offload SSL/TLS decryption,"notes,networking-vpc"
Transparent Proxy (networking vpc),Inline traffic inspection,"notes,networking-vpc"
GENEVE Protocol (networking vpc),Encapsulation on port 6081,"notes,networking-vpc"
Deprecated (networking vpc),Use ALB or NLB for new applications,"notes,networking-vpc"
Fixed hostname (networking vpc),Basic health checks,"notes,networking-vpc"
ALB (networking vpc),Enabled by default (free),"notes,networking-vpc"
NLB (networking vpc),Disabled by default (charged if enabled),"notes,networking-vpc"
CLB (networking vpc),Disabled by default (free if enabled),"notes,networking-vpc"
Use Case (networking vpc),Stateful applications,"notes,networking-vpc"
Anycast IP (networking vpc),2 static IPs for your application,"notes,networking-vpc"
AWS Global Network (networking vpc),Route through AWS backbone,"notes,networking-vpc"
Health Checks (networking vpc),Automatic failover,"notes,networking-vpc"
Deterministic Routing (networking vpc),Consistent destination,"notes,networking-vpc"
CloudFront (networking vpc),"Cacheable content (images, videos, static)","notes,networking-vpc"
Global Accelerator (networking vpc),"Dynamic content, non-HTTP (UDP, TCP), static IP required","notes,networking-vpc"
Connect VPCs (networking vpc),VPC Peering (few) or Transit Gateway (many),"notes,networking-vpc"
NOTE: deck truncated at 300 cards,305 further term-definition pairs exist in this cert's notes. Raise MAX_CARDS in .github/scripts/build-flashcards.py to include them.,meta
